,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Games,Games,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles,Scoring,Scoring,Scoring,Fantasy,Fantasy,Fantasy,Fantasy,Fantasy,Fantasy,Fantasy
,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
144,141,Lamont Warren,DET,RB,28,16,3,0,2,0,0,1,61,191,3.13,3,60,40,336,8.40,1,1,,4,1,,77,116.7,123.7,97.7,,48,
145,142,Troy Hambrick,DAL,RB,25,16,11,0,0,0,0,0,113,579,5.12,2,12,4,62,15.50,0,1,1,2,,,74,78.1,82.1,76.1,,49,
146,143,Tony Martin,ATL,WR,36,11,9,0,0,0,0,0,0,0,,0,77,37,548,14.81,3,0,,3,,,73,109.8,112.8,91.3,,51,
147,144,Ernie Conwell,STL,TE,29,16,14,0,0,0,0,0,7,28,4.00,1,52,38,431,11.34,4,2,2,5,,,72,109.9,114.9,90.9,,12,
148,145,Donald Hayes,CAR,WR,26,16,15,0,0,0,0,0,0,0,,0,105,52,597,11.48,2,1,,2,,,72,123.7,126.7,97.7,,53,
149,146,Frank Sanders,ARI,WR,28,15,13,0,1,0,0,0,0,0,,0,76,41,618,15.07,2,1,1,2,,,72,112.8,116.8,92.3,,52,
150,147,James Jackson,CLE,RB,25,11,10,0,0,0,0,0,195,554,2.84,2,10,7,56,8.00,0,1,1,2,,,71,78.0,82.0,74.5,,50,
151,148,Peter Warrick,CIN,WR,24,16,14,0,0,0,0,0,8,14,1.75,0,137,70,667,9.53,1,3,2,1,,,70,140.1,145.1,105.1,,54,
152,149,Quincy Carter,DAL,QB,24,8,8,90,176,1072,5,7,45,150,3.33,1,0,0,0,,0,5,1,1,,,68,67.9,81.9,74.9,,32,
153,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
154,150,Shawn Jefferson,ATL,WR,32,16,6,0,0,0,0,0,0,0,,0,65,37,539,14.57,2,0,,2,1,,68,104.9,107.9,86.4,,56,
155,151,Terance Mathis,ATL,WR,34,16,16,0,0,0,0,0,0,0,,0,105,51,564,11.06,2,0,,2,,,68,119.4,122.4,93.9,,55,
156,152,Tyrone Wheatley,OAK,RB,29,11,2,0,0,0,0,0,88,276,3.14,5,16,12,61,5.08,1,3,1,6,,,68,79.7,83.7,73.7,,51,
157,153,Amos Zereoue,PIT,RB,25,14,0,0,0,0,0,0,85,441,5.19,1,14,13,154,11.85,1,3,2,2,,,68,80.5,88.5,74.0,,52,
158,154,Derrick Alexander,KAN,WR,30,13,11,0,0,0,0,0,2,16,8.00,0,68,27,470,17.41,3,0,,3,,,67,93.6,96.6,80.1,,58,
159,155,Brian Finneran,ATL,WR,25,16,1,0,0,0,0,0,0,0,,0,41,23,491,21.35,3,0,,3,,,67,90.1,93.1,78.6,,57,
160,156,David Terrell,CHI,WR,22,16,6,0,0,0,0,0,0,0,,0,63,34,415,12.21,4,0,,4,,,66,99.5,102.5,82.5,,59,
161,157,Corey Bradford,GNB,WR,26,16,6,0,0,0,0,0,0,0,,0,58,31,526,16.97,2,1,,2,,,65,95.6,98.6,80.1,,60,
162,158,Trent Dilfer,SEA,QB,29,6,4,73,122,1014,7,4,11,17,1.55,0,1,1,-5,-5.00,0,3,,0,,1,64,64.8,71.8,68.3,,33,
163,159,MarTay Jenkins,ARI,WR,26,13,3,0,0,0,0,0,3,4,1.33,0,54,32,518,16.19,3,5,3,3,,,64,96.2,102.2,80.2,,61,
164,160,Elvis Joseph,JAX,RB,23,14,3,0,0,0,0,0,68,294,4.32,0,24,18,183,10.17,2,2,1,3,,,64,81.7,88.7,72.7,,53,
165,161,Freddie Jones,SDG,TE,27,14,9,0,0,0,0,0,0,0,,0,60,35,388,11.09,4,0,,4,,,63,97.8,100.8,80.3,,13,
166,162,Muhsin Muhammad,CAR,WR,28,11,11,0,0,0,0,0,0,0,,0,93,50,585,11.70,1,2,1,1,,,63,112.5,116.5,87.5,,62,
167,163,Anthony Becht,NYJ,TE,24,16,15,0,0,0,0,0,0,0,,0,53,36,321,8.92,5,0,,5,,,62,98.1,101.1,80.1,,14,
168,164,Todd Bouman,MIN,QB,29,5,3,51,89,795,8,4,9,61,6.78,0,0,0,0,,0,1,,0,,,62,61.9,68.9,65.9,,34,
169,165,Az-Zahir Hakim,STL,WR,24,16,1,1,1,51,1,0,11,50,4.55,0,53,39,374,9.59,3,8,2,3,,,62,101.4,106.4,81.9,,63,
170,166,Koren Robinson,SEA,WR,21,16,13,0,0,0,0,0,4,13,3.25,0,78,39,536,13.74,1,2,,1,,,61,99.9,102.9,80.4,,64,
171,167,Eddie Kennison,2TM,WR,28,13,7,0,0,0,0,0,5,22,4.40,0,50,31,491,15.84,1,1,,1,1,,59,90.3,93.3,74.8,,65,
172,168,Michael Vick,ATL,QB,21,8,2,50,113,785,2,3,31,289,9.32,1,0,0,0,,0,6,5,1,,,58,58.3,72.3,61.3,,35,
173,169,Snoop Minnis,KAN,WR,24,13,11,0,0,0,0,0,0,0,,0,67,33,511,15.48,1,0,,1,,,57,90.1,93.1,73.6,,66,
174,170,Dwayne Carswell*,DEN,TE,29,16,16,0,0,0,0,0,0,0,,0,56,34,299,8.79,4,0,,4,1,,56,89.9,92.9,72.9,,15,
175,171,Quincy Morgan,CLE,WR,24,16,9,0,0,0,0,0,2,27,13.50,0,72,30,432,14.40,2,3,1,2,,,56,85.9,89.9,70.9,,67,
176,172,Isaac Byrd,CAR,WR,27,15,5,0,0,0,0,0,1,-2,-2.00,0,71,37,492,13.30,1,0,,1,,,55,92.0,95.0,73.5,,68,
177,173,Ki-Jana Carter,WAS,RB,28,14,0,0,0,0,0,0,63,308,4.89,3,21,13,83,6.38,0,1,1,3,,,55,68.1,72.1,61.6,,54,
178,174,Tim Dwight,SDG,WR,26,10,2,0,0,0,0,0,2,24,12.00,1,50,25,406,16.24,0,1,,2,,,55,80.0,83.0,67.5,,69,
179,175,Eric Johnson,SFO,TE,22,16,14,0,0,0,0,0,0,0,,0,64,40,362,9.05,3,1,1,3,1,,54,94.2,98.2,74.2,,16,
180,176,Kevin Faulk,NWE,RB,25,15,1,1,1,23,0,0,41,169,4.12,1,36,30,189,6.30,2,2,1,3,,,53,82.7,89.7,67.7,,55,
181,177,Dave Moore,TAM,TE,32,16,16,0,0,0,0,0,0,0,,0,53,35,285,8.14,4,0,,4,,,53,87.5,90.5,70.0,,17,
182,178,Shawn Bryson,BUF,RB,25,15,3,0,0,0,0,0,80,341,4.26,2,11,9,59,6.56,0,0,,2,,,52,61.0,64.0,56.5,,56,
183,179,Kyle Brady,JAX,TE,29,16,16,0,0,0,0,0,0,0,,0,63,36,386,10.72,2,0,,2,,,51,86.6,89.6,68.6,,18,
184,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
185,180,Mike McMahon,DET,QB,22,8,3,53,115,671,3,1,27,145,5.37,1,0,0,0,,0,5,4,1,1,,51,51.3,62.3,52.3,,36,
186,181,Bobby Shaw,PIT,WR,26,16,0,0,0,0,0,0,0,0,,0,44,24,409,17.04,2,1,1,2,,,51,74.9,78.9,62.9,,70,
187,182,Zack Crockett,OAK,RB,29,16,0,0,0,0,0,0,57,145,2.54,6,3,2,10,5.00,0,1,1,6,,,50,51.5,55.5,50.5,,57,
188,183,Alge Crumpler,ATL,TE,24,16,12,0,0,0,0,0,0,0,,0,41,25,330,13.20,3,1,1,3,,,49,74.0,78.0,61.5,,19,
189,184,Ricky Watters,SEA,RB,32,5,4,0,0,0,0,0,72,318,4.42,1,22,11,107,9.73,0,1,,1,,,49,59.5,65.5,54.0,,58,
190,185,Moe Williams,BAL,RB,27,15,2,0,0,0,0,0,65,291,4.48,0,35,23,210,9.13,0,1,1,0,,,48,71.1,78.1,59.6,,59,
191,186,Roland Williams,OAK,TE,26,16,15,0,0,0,0,0,0,0,,0,53,33,298,9.03,3,0,,3,,,48,80.8,83.8,64.3,,20,
192,187,Brandon Stokley,BAL,WR,25,16,5,0,0,0,0,0,1,1,1.00,0,46,24,344,14.33,2,1,,2,,,47,70.5,73.5,58.5,,71,
193,188,Jacquez Green,TAM,WR,25,12,10,0,0,0,0,0,0,0,,0,59,36,402,11.17,1,0,,1,,,46,82.2,85.2,64.2,,72,
194,189,LaMont Jordan,NYJ,RB,23,16,0,0,1,0,0,0,39,292,7.49,1,10,7,44,6.29,1,0,,2,,,46,52.6,55.6,49.1,,60,
195,190,Richie Anderson,NYJ,RB,30,16,15,0,0,0,0,0,26,102,3.92,0,57,40,252,6.30,2,1,1,2,,,45,85.4,92.4,65.4,,61,
196,191,Ken Dilger*,IND,TE,30,16,16,1,1,39,1,0,0,0,,0,54,32,343,10.72,1,2,2,1,1,,44,75.9,80.9,59.9,,21,
197,192,Jerome Pathon,IND,WR,26,4,3,0,0,0,0,0,1,-8,-8.00,0,32,24,330,13.75,2,0,,2,,,44,68.2,71.2,56.2,,73,
198,193,Randall Cunningham,BAL,QB,38,6,2,54,89,573,3,2,14,40,2.86,1,0,0,0,,0,4,,1,,1,43,42.9,47.9,44.9,,37,
199,194,Marc Edwards,NWE,RB,27,16,13,0,0,0,0,0,51,141,2.76,1,39,25,166,6.64,2,3,3,3,,,43,67.7,76.7,55.2,,62,
200,195,Dez White,CHI,WR,22,14,6,0,0,0,0,0,0,0,,0,82,45,428,9.51,0,0,,0,,,43,87.8,90.8,65.3,,74,
201,196,Germane Crowell,DET,WR,25,5,4,0,0,0,0,0,1,6,6.00,0,38,22,289,13.14,2,1,,2,,,42,63.5,66.5,52.5,,75,
202,197,Skip Hicks,TEN,RB,27,9,0,0,0,0,0,0,56,341,6.09,1,6,5,22,4.40,0,0,,1,,,42,47.3,50.3,44.8,,63,
203,198,Deuce McAllister,NOR,RB,23,16,4,1,2,12,1,0,16,91,5.69,1,20,15,166,11.07,1,1,,2,,,42,57.2,60.2,49.7,,64,
204,199,Drew Bennett,TEN,WR,23,14,1,0,0,0,0,0,0,0,,0,46,24,329,13.71,1,0,,1,1,,41,64.9,67.9,52.9,,77,
205,200,Troy Edwards,PIT,WR,24,16,0,0,0,0,0,0,5,28,5.60,1,35,19,283,14.89,0,1,1,2,,,41,60.1,64.1,50.6,,76,
206,201,Tai Streets,SFO,WR,24,16,3,0,0,0,0,0,0,0,,0,52,28,345,12.32,1,0,,1,,,41,68.5,71.5,54.5,,78,
207,202,Jamal Anderson,ATL,RB,29,3,3,0,0,0,0,0,55,190,3.45,1,4,3,111,37.00,1,1,1,2,,,40,43.1,50.1,41.6,,65,
208,203,Bobby Engram,SEA,WR,28,16,4,0,0,0,0,0,0,0,,0,51,29,400,13.79,0,0,,0,,,40,69.0,72.0,54.5,,79,
209,204,Obafemi Ayanbadejo,BAL,RB,26,16,5,0,0,0,0,0,46,173,3.76,1,33,24,121,5.04,1,1,1,2,,,39,63.4,70.4,51.4,,66,
210,205,Tim Biakabutuka,CAR,RB,27,5,4,0,0,0,0,0,53,230,4.34,1,17,12,121,10.08,0,3,1,1,,,39,51.1,58.1,45.1,,67,
211,206,Doug Chapman,MIN,RB,24,16,3,0,0,0,0,0,63,195,3.10,0,19,16,135,8.44,1,1,,1,,,39,55.0,61.0,47.0,,68,
212,207,Ron Dugans,CIN,WR,24,16,3,0,0,0,0,0,0,0,,0,45,28,251,8.96,2,0,,2,1,,39,67.1,70.1,53.1,,81,
213,208,Terry Jackson,SFO,RB,25,16,1,0,0,0,0,0,22,138,6.27,1,14,12,91,7.58,2,1,1,3,,,39,50.9,54.9,44.9,,69,
214,209,Chad Johnson,CIN,WR,23,12,3,0,0,0,0,0,0,0,,0,60,28,329,11.75,1,0,,1,,,39,66.9,69.9,52.9,,82,
215,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
216,210,Jake Reed,MIN,WR,34,16,0,0,0,0,0,0,0,0,,0,53,27,309,11.44,1,0,,1,1,,39,65.9,68.9,52.4,,83,
217,211,Marcus Robinson,CHI,WR,26,5,4,0,0,0,0,0,0,0,,0,42,23,269,11.70,2,0,,2,,,39,61.9,64.9,50.4,,84,
218,212,Michael Wiley,DAL,RB,23,16,0,0,0,0,0,0,34,247,7.26,0,27,16,99,6.19,1,1,1,1,,,39,54.6,58.6,46.6,,70,
219,213,Karl Williams,TAM,WR,30,15,3,0,0,0,0,0,0,0,,0,41,24,314,13.08,1,3,2,2,,,39,63.4,68.4,51.4,,80,
220,214,Brandon Bennett,CIN,RB,28,16,1,0,0,0,0,0,50,232,4.64,0,26,20,150,7.50,0,1,,0,,,38,58.2,64.2,48.2,,72,
221,215,Dorsey Levens,GNB,RB,31,15,1,0,0,0,0,0,44,165,3.75,0,35,24,159,6.63,1,0,,1,,,38,62.4,68.4,50.4,,71,
222,216,Boo Williams,NOR,TE,22,11,4,0,0,0,0,0,0,0,,0,42,20,202,10.10,3,0,,3,,,38,58.2,61.2,48.2,,22,
223,217,Jermaine Wiggins,NWE,TE,26,16,6,0,0,0,0,0,0,0,,0,21,14,133,9.50,4,0,,4,,,37,51.3,54.3,44.3,,23,
224,218,Terrence Wilkins,IND,WR,26,11,4,0,0,0,0,0,0,0,,0,56,34,332,9.76,0,1,1,1,,,37,71.2,75.2,54.2,,85,
225,219,Cam Cleeland,NOR,TE,26,9,7,0,0,0,0,0,0,0,,0,22,13,138,10.62,4,1,1,4,,,36,48.8,52.8,42.3,,24,
226,220,Leon Johnson,CHI,RB,27,12,0,1,1,18,0,0,20,99,4.95,4,2,1,0,0.00,0,2,,4,,,35,35.6,35.6,35.1,,73,
227,221,Reggie Wayne,IND,WR,23,13,9,0,0,0,0,0,0,0,,0,49,27,345,12.78,0,0,,0,,,35,61.5,64.5,48.0,,86,
228,222,JaJuan Dawson,CLE,WR,24,14,0,0,0,0,0,0,0,0,,0,34,22,281,12.77,1,0,,1,,,34,56.1,59.1,45.1,,87,
229,223,Shane Matthews,CHI,QB,31,4,3,84,129,694,5,6,4,5,1.25,0,0,0,0,,0,4,1,0,,,34,34.3,44.3,40.3,,38,
230,224,Freddie Mitchell,PHI,WR,23,15,1,0,1,0,0,0,2,-4,-2.00,0,43,21,283,13.48,1,0,,1,,,34,54.9,57.9,44.4,,88,
231,225,Greg Comella,NYG,RB,26,16,13,0,0,0,0,0,4,15,3.75,0,55,39,253,6.49,1,2,,1,,,33,71.8,74.8,52.3,,74,
232,226,Donald Driver,GNB,WR,26,13,2,0,0,0,0,0,3,38,12.67,1,19,13,167,12.85,1,0,,2,,,33,45.5,48.5,39.0,,90,
233,227,Brian Kozlowski,ATL,TE,31,16,0,0,0,0,0,0,0,0,,0,22,15,270,18.00,1,0,,1,,,33,48.0,51.0,40.5,,25,
234,228,Kevin Lockett,WAS,WR,27,16,0,1,1,31,1,0,0,0,,0,41,22,293,13.32,0,1,1,0,,,33,54.5,58.5,43.5,,89,
235,229,Larry Parker,KAN,WR,25,12,4,0,0,0,0,0,3,6,2.00,0,39,15,199,13.27,2,0,,2,,,33,47.5,50.5,40.0,,91,
236,230,Anthony Wright,DAL,QB,25,4,3,48,98,529,5,5,17,57,3.35,0,0,0,0,,0,4,2,0,,,33,32.9,42.9,37.9,,39,
237,231,Albert Connell,NOR,WR,27,11,1,0,0,0,0,0,1,6,6.00,0,28,12,191,15.92,2,0,,2,,,32,43.7,46.7,37.7,,92,
238,232,Zeron Flemister,WAS,TE,25,16,1,0,0,0,0,0,0,0,,0,29,18,196,10.89,2,0,,2,,,32,49.6,52.6,40.6,,27,
239,233,Olandis Gary,DEN,RB,26,9,1,0,0,0,0,0,57,228,4.00,1,5,4,29,7.25,0,0,,1,,,32,35.7,38.7,33.7,,75,
240,234,Erron Kinney,TEN,TE,24,13,12,0,0,0,0,0,0,0,,0,42,25,263,10.52,1,0,,1,,,32,57.3,60.3,44.8,,26,
241,235,Tywan Mitchell,ARI,WR,26,16,4,0,0,0,0,0,0,0,,0,40,25,196,7.84,2,0,,2,,,32,56.6,59.6,44.1,,93,
242,236,Jed Weaver,MIA,TE,25,16,7,0,0,0,0,0,0,0,,0,25,18,215,11.94,2,1,1,2,,,32,49.5,53.5,40.5,,28,
243,237,Mikhael Ricks,KAN,TE,27,16,0,0,0,0,0,0,0,0,,0,30,18,252,14.00,1,0,,1,,,31,49.2,52.2,40.2,,29,
244,238,Chris Thomas,KAN,WR,30,10,5,0,0,0,0,0,0,0,,0,38,19,247,13.00,1,0,,1,,,31,49.7,52.7,40.2,,94,
245,239,Steve Smith Sr.*+,CAR,WR,22,15,1,0,0,0,0,0,4,43,10.75,0,20,10,154,15.40,0,8,4,3,,,30,39.7,46.7,34.7,,95,
246,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
247,240,Ty Detmer,DET,QB,34,4,4,92,151,906,3,10,9,26,2.89,0,0,0,0,,0,3,1,0,,,29,28.8,42.8,38.8,,41,
248,241,Danny Farmer,CIN,WR,24,12,1,0,0,0,0,0,0,0,,0,23,15,228,15.20,1,1,,1,,,29,43.8,46.8,36.3,,97,
249,242,Larry Foster,DET,WR,25,13,5,0,0,0,0,0,2,6,3.00,0,47,22,283,12.86,0,1,,0,,,29,50.9,53.9,39.9,,96,
250,243,Gus Frerotte,DEN,QB,30,4,1,30,48,308,3,0,10,9,0.90,1,0,0,0,,0,2,1,1,,,29,29.2,33.2,29.2,,40,
251,244,Aaron Stecker,TAM,RB,26,13,0,0,0,0,0,0,24,72,3.00,1,13,10,101,10.10,1,0,,2,,,29,39.3,42.3,34.3,,76,
252,245,Patrick Hape,DEN,TE,27,15,8,0,0,0,0,0,2,0,0.00,0,19,15,96,6.40,3,0,,3,,,28,42.6,42.6,35.1,,30,
253,246,Jim Kleinsasser,MIN,TE,24,11,11,0,0,0,0,0,23,72,3.13,1,28,24,184,7.67,0,2,2,1,,,28,51.6,56.6,39.6,,31,
254,247,Robert Wilson,NOR,WR,27,15,1,0,0,0,0,0,0,0,,0,38,21,277,13.19,0,0,,0,,,28,48.7,51.7,38.2,,98,
255,248,Scotty Anderson,DET,WR,22,9,4,0,0,0,0,0,0,0,,0,34,12,211,17.58,1,0,,1,,,27,39.1,42.1,33.1,,100,
256,249,Fred Baxter,CHI,TE,30,14,14,0,0,0,0,0,0,0,,0,44,22,148,6.73,2,0,,2,,,27,48.8,51.8,37.8,,33,
257,250,Ron Dixon,NYG,WR,25,15,0,0,0,0,0,0,1,0,0.00,0,21,8,227,28.38,1,2,1,1,,,27,34.7,38.7,30.7,,101,
258,251,Terrell Fletcher,SDG,RB,28,13,0,0,0,0,0,0,29,107,3.69,0,29,23,184,8.00,0,1,1,0,,,27,50.1,57.1,38.6,,78,
259,252,Cecil Martin,PHI,RB,26,16,15,0,0,0,0,0,9,27,3.00,0,34,24,124,5.17,2,0,,2,,,27,51.1,54.1,39.1,,79,
260,253,Neil O'Donnell,TEN,QB,35,5,1,42,76,496,2,2,6,28,4.67,0,0,0,0,,0,1,,0,,,27,26.6,31.6,28.6,,42,
261,254,Jon Ritchie,OAK,RB,27,15,10,0,0,0,0,0,0,0,,0,27,19,154,8.11,2,0,,2,,,27,46.4,49.4,36.9,,77,
262,255,O.J. Santiago,CLE,TE,27,14,12,0,0,0,0,0,0,0,,0,27,17,153,9.00,2,0,,2,,,27,44.3,47.3,35.8,,32,
263,256,James Williams,SEA,WR,23,6,2,0,0,0,0,0,0,0,,0,17,12,212,17.67,1,1,,1,,,27,39.2,42.2,33.2,,99,
264,257,Terry Glenn,NWE,WR,27,4,1,0,0,0,0,0,0,0,,0,24,14,204,14.57,1,0,,1,,,26,40.4,43.4,33.4,,102,
265,258,Jackie Harris,DAL,TE,33,13,12,0,0,0,0,0,0,0,,0,25,15,141,9.40,2,0,,2,,,26,41.1,44.1,33.6,,34,
266,259,Bert Emanuel,2TM,WR,31,8,5,0,0,0,0,0,0,0,,0,45,21,246,11.71,0,0,,0,,,25,45.6,48.6,35.1,,103,
267,260,Christian Fauria,SEA,TE,30,16,11,0,0,0,0,0,0,0,,0,40,21,188,8.95,1,2,1,1,1,,25,45.8,49.8,35.3,,35,
268,261,Todd Heap,BAL,TE,21,12,6,0,0,0,0,0,0,0,,0,23,16,206,12.88,1,1,1,1,,,25,40.6,44.6,32.6,,37,
269,262,Walter Rasby,WAS,TE,29,16,11,0,0,0,0,0,0,0,,0,27,10,128,12.80,2,0,,2,,,25,34.8,37.8,29.8,,36,
270,263,J.R. Redmond,NWE,RB,24,12,0,0,0,0,0,0,35,119,3.40,0,21,13,132,10.15,0,0,,0,,,25,38.1,44.1,31.6,,80,
271,264,Nick Goings,CAR,RB,23,13,2,0,0,0,0,0,66,197,2.98,0,9,8,39,4.88,0,1,,0,,,24,31.6,34.6,27.6,,81,
272,265,Brad Hoover,CAR,RB,25,16,7,0,0,0,0,0,17,71,4.18,0,47,26,185,7.12,0,1,1,0,,,24,49.6,53.6,36.6,,82,
273,266,Darrin Chiaverini,DAL,WR,24,16,0,0,0,0,0,0,1,3,3.00,0,32,10,107,10.70,2,0,,2,,,23,33.0,36.0,28.0,,106,
274,267,Sean Dawkins,JAX,WR,30,16,3,0,0,0,0,0,0,0,,0,49,20,234,11.70,0,1,,0,,,23,43.4,46.4,33.4,,104,
275,268,Trevor Insley,IND,WR,24,11,0,0,0,0,0,0,0,0,,0,21,14,165,11.79,1,0,,1,,,23,36.5,39.5,29.5,,108,
276,269,Jerry Porter,OAK,WR,23,15,1,0,0,0,0,0,2,13,6.50,0,37,19,220,11.58,0,0,,0,,,23,42.3,45.3,32.8,,105,
277,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
278,270,Dedric Ward,MIA,WR,27,13,1,0,0,0,0,0,2,21,10.50,0,40,21,209,9.95,0,1,,0,,,23,44.0,47.0,33.5,,107,
279,271,D'Wayne Bates,CHI,WR,26,11,1,0,0,0,0,0,0,0,,0,14,9,160,17.78,1,0,,1,,,22,31.0,34.0,26.5,,109,
280,272,Drew Bledsoe,NWE,QB,29,2,2,40,66,400,2,2,5,18,3.60,0,0,0,0,,0,1,,0,,,22,21.8,26.8,23.8,,43,
281,273,Trevor Gaylor,SDG,WR,24,7,3,0,0,0,0,0,0,0,,0,34,14,217,15.50,0,0,,0,,,22,35.7,38.7,28.7,,110,
282,274,Mike Green,TEN,RB,25,16,1,0,2,0,0,2,15,71,4.73,1,13,12,64,5.33,1,1,,2,,,22,33.5,35.5,29.5,,83,
283,275,Itula Mili,SEA,TE,28,16,5,0,0,0,0,0,0,0,,0,12,8,98,12.25,2,0,,2,,,22,29.8,29.8,25.8,,38,
284,276,Dennis Northcutt,CLE,WR,24,11,7,0,0,0,0,0,3,26,8.67,0,35,18,211,11.72,0,3,1,0,,,22,39.7,43.7,30.7,,111,
285,277,Fred Beasley,SFO,RB,27,15,12,0,0,0,0,0,23,73,3.17,1,28,16,99,6.19,0,1,1,1,,,21,37.2,38.2,29.2,,84,
286,278,Dan Campbell,NYG,TE,25,16,12,0,0,0,0,0,0,0,,0,25,13,148,11.38,1,0,,1,,,21,33.8,36.8,27.3,,40,
287,279,Kris Mangum,CAR,TE,28,16,10,0,0,0,0,0,0,0,,0,27,15,89,5.93,2,0,,2,,,21,35.9,35.9,28.4,,39,
288,280,Tony McGee,CIN,TE,30,11,9,0,0,0,0,0,0,0,,0,30,14,148,10.57,1,0,,1,,,21,34.8,37.8,27.8,,41,
289,281,Harold Morrow,MIN,RB,28,16,2,0,0,0,0,0,12,67,5.58,0,18,13,142,10.92,0,1,,0,,,21,33.9,36.9,27.4,,85,
290,282,Dameane Douglas,PHI,WR,25,16,0,0,0,0,0,0,0,0,,0,8,5,77,15.40,2,0,,2,,,20,24.7,24.7,22.2,,115,
291,283,Reggie Germany,BUF,WR,23,16,1,0,0,0,0,0,0,0,,0,21,12,203,16.92,0,0,,0,,,20,32.3,35.3,26.3,,112,
292,284,Terry Hardy,ARI,TE,25,8,6,0,0,0,0,0,0,0,,0,22,11,79,7.18,2,1,,2,,,20,30.9,30.9,25.4,,43,
293,285,William Henderson,GNB,RB,30,16,8,0,0,0,0,0,6,11,1.83,0,28,21,193,9.19,0,0,,0,,,20,41.4,44.4,30.9,,86,
294,286,Desmond Howard,DET,WR,31,14,1,0,0,0,0,0,5,25,5.00,0,14,10,133,13.30,1,1,1,1,,,20,29.8,33.8,24.8,,114,
295,287,David Martin,GNB,TE,22,14,1,0,0,0,0,0,0,0,,0,20,13,144,11.08,1,0,,1,,,20,33.4,36.4,26.9,,42,
296,288,Mack Strong,SEA,RB,30,16,13,0,0,0,0,0,17,55,3.24,0,29,17,141,8.29,0,0,,0,,,20,36.6,39.6,28.1,,87,
297,289,Kevin Swayne,NYJ,WR,26,15,2,0,0,0,0,0,0,0,,0,36,13,203,15.62,0,0,,0,,,20,33.3,36.3,26.8,,113,
298,290,T.J. Houshmandzadeh,CIN,WR,24,12,1,0,0,0,0,0,0,0,,0,42,21,228,10.86,0,3,2,0,,,19,39.8,44.8,29.3,,117,
299,291,Rob Konrad,MIA,RB,25,12,9,0,0,0,0,0,5,22,4.40,1,13,5,52,10.40,1,0,,2,,,19,24.4,24.4,21.9,,88,
300,292,Jonathan Quinn,JAX,QB,26,6,1,32,61,361,1,1,8,42,5.25,0,0,0,0,,0,4,1,0,,,19,18.6,23.6,19.6,,44,
301,293,Mike Sellers,CLE,TE,26,9,7,0,0,0,0,0,0,0,,0,13,7,73,10.43,2,0,,2,,,19,26.3,26.3,22.8,,44,
302,294,Reggie Swinton,DAL,WR,26,15,1,0,0,0,0,0,1,-4,-4.00,0,16,7,117,16.71,1,4,2,2,,,19,26.3,31.3,22.8,,116,
303,295,Reidel Anthony,TAM,WR,25,13,4,0,0,0,0,0,3,22,7.33,0,34,13,162,12.46,0,1,,0,,,18,31.4,34.4,24.9,,118,
304,296,Ben Gay,CLE,RB,21,16,0,0,0,0,0,0,51,172,3.37,1,7,4,11,2.75,0,4,3,1,,,18,22.3,28.3,20.3,,89,
305,297,Damon Jones,JAX,TE,27,7,4,0,0,0,0,0,0,0,,0,13,8,140,17.50,1,1,1,1,,,18,26.0,30.0,22.0,,45,
306,298,Donnell Bennett,WAS,RB,29,16,14,0,0,0,0,0,10,39,3.90,0,25,15,112,7.47,0,1,,0,1,,17,32.1,35.1,24.6,,90,
307,299,Charles Johnson,NWE,WR,29,14,2,0,0,0,0,0,0,0,,0,24,14,111,7.93,1,0,,1,,,17,31.1,34.1,24.1,,119,
