,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Games,Games,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles,Scoring,Scoring,Scoring,Fantasy,Fantasy,Fantasy,Fantasy,Fantasy,Fantasy,Fantasy
324,315,Ben Utecht,IND,TE,24,12,2,0,0,0,0,0,0,0,,0,12,3,59,19.67,2,0,,2,,,18,20.9,20.9,19.4,,44,
325,316,Tyrone Calico,TEN,WR,25,12,6,0,0,0,0,0,0,0,,0,42,22,191,8.68,0,1,1,0,,,17,39.1,43.1,28.1,,121,
326,317,Bryan Gilmore,MIA,WR,27,15,1,0,0,0,0,0,0,0,,0,20,5,105,21.00,1,0,,1,,,17,21.5,24.5,19.0,,122,
327,318,Jim Kleinsasser,MIN,TE,28,16,16,0,0,0,0,0,0,0,,0,28,22,171,7.77,0,1,,0,,,17,39.1,42.1,28.1,,47,
328,319,Sammy Morris,MIA,RB,28,16,2,0,0,0,0,0,16,58,3.63,1,12,8,54,6.75,0,0,,1,,,17,25.2,25.2,21.2,,95,
329,320,Marcellus Rivers,HOU,TE,27,16,5,0,0,0,0,0,0,0,,0,35,24,168,7.00,0,0,,0,,,17,40.8,43.8,28.8,,48,
330,321,Drew Carter,CAR,WR,24,3,0,0,0,0,0,0,0,0,,0,15,5,103,20.60,1,0,,1,,,16,21.3,24.3,18.8,,124,
331,322,Reno Mahe,PHI,RB,25,15,0,0,0,0,0,0,20,87,4.35,0,20,12,68,5.67,0,2,,0,,,16,27.5,27.5,21.5,,97,
332,323,Daimon Shelton,BUF,RB,33,16,11,0,0,0,0,0,1,0,0.00,0,21,13,98,7.54,1,1,,1,,,16,28.8,28.8,22.3,,96,
333,324,Edell Shepherd,TAM,WR,25,16,0,0,0,0,0,0,0,0,,0,9,6,103,17.17,1,1,,1,,,16,22.3,25.3,19.3,,125,
334,325,Kelley Washington,CIN,WR,26,7,0,0,0,0,0,0,0,0,,0,19,10,101,10.10,1,0,,1,,,16,26.1,29.1,21.1,,126,
335,326,Randal Williams,OAK,WR,27,16,4,0,0,0,0,0,0,0,,0,26,13,164,12.62,0,0,,0,,,16,29.4,32.4,22.9,,123,
336,327,Matt Cassel,NWE,QB,23,2,0,13,24,183,2,1,6,12,2.00,0,0,0,0,,0,2,,0,,,15,14.5,15.5,15.5,,55,
337,328,Wayne Chrebet,NYJ,WR,32,8,0,0,0,0,0,0,0,0,,0,23,15,153,10.20,0,0,,0,,,15,30.3,33.3,22.8,,127,
338,329,Todd Devoe,DEN,WR,25,14,0,0,0,0,0,0,0,0,,0,14,9,87,9.67,1,0,,1,,,15,23.7,23.7,19.2,,131,
339,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
340,330,Ryan Hannam,SEA,TE,25,16,5,0,0,0,0,0,0,0,,0,21,13,89,6.85,1,0,,1,,,15,27.9,27.9,21.4,,51,
341,331,Reggie Kelly,CIN,TE,28,15,14,0,0,0,0,0,0,0,,0,18,15,90,6.00,1,1,,1,,,15,30.0,30.0,22.5,,50,
342,332,Charles Lee,ARI,WR,28,6,0,0,0,0,0,0,0,0,,0,18,11,152,13.82,0,0,,0,,,15,26.2,29.2,20.7,,128,
343,333,Tommy Maddox,PIT,QB,34,4,2,34,71,406,2,4,8,26,3.25,0,0,0,0,,0,2,2,0,,,15,14.8,23.8,18.8,,54,
344,334,Brandon Manumaleuna,STL,TE,25,14,14,0,0,0,0,0,1,2,2.00,0,20,13,129,9.92,1,2,2,1,,,15,28.1,33.1,21.6,,49,
345,335,Tab Perry,CIN,WR,23,16,0,0,0,0,0,0,3,9,3.00,1,5,4,21,5.25,1,1,,2,,,15,19.0,19.0,17.0,,130,
346,336,Tony Richardson,KAN,RB,34,16,16,0,0,0,0,0,6,20,3.33,0,16,9,68,7.56,1,0,,1,,,15,23.8,23.8,19.3,,98,
347,337,Jerheme Urban,SEA,WR,25,4,1,0,0,0,0,0,0,0,,0,10,7,151,21.57,0,0,,0,,,15,22.1,25.1,18.6,,129,
348,338,Marc Boerigter,KAN,WR,27,10,0,0,0,0,0,0,0,0,,0,16,8,119,14.88,0,0,,0,1,,14,21.9,24.9,17.9,,132,
349,339,Mark Campbell,BUF,TE,30,14,10,0,0,0,0,0,0,0,,0,29,19,139,7.32,0,0,,0,,,14,32.9,35.9,23.4,,52,
350,340,Aveion Cason,STL,RB,26,2,0,0,0,0,0,0,10,65,6.50,1,1,1,11,11.00,0,0,,1,,,14,14.6,14.6,14.1,,101,
351,341,Arlen Harris,STL,RB,25,16,0,0,0,0,0,0,13,21,1.62,1,5,4,34,8.50,0,0,,1,1,,14,17.5,17.5,15.5,,103,
352,342,Lousaka Polite,DAL,RB,24,14,3,0,0,0,0,0,2,8,4.00,0,14,9,72,8.00,1,0,,1,,,14,23.0,23.0,18.5,,99,
353,343,Derrick Ward,NYG,RB,25,14,0,0,0,0,0,0,35,123,3.51,0,5,2,13,6.50,0,0,,0,,,14,15.6,18.6,14.6,,102,
354,344,Derrick Wimbush,JAX,RB,25,14,1,0,0,0,0,0,3,12,4.00,1,10,5,26,5.20,0,1,1,2,,,14,18.8,19.8,16.3,,100,
355,345,Mike Bartrum*,PHI,TE,35,16,0,0,0,0,0,0,0,0,,0,2,2,6,3.00,2,0,,2,,,13,14.6,14.6,13.6,,53,
356,346,Troy Fleming,TEN,RB,25,13,2,0,0,0,0,0,0,0,,0,15,10,69,6.90,1,0,,1,,,13,22.9,22.9,17.9,,104,
357,347,Bethel Johnson,NWE,WR,26,11,1,0,0,0,0,0,0,0,,0,6,4,67,16.75,1,1,,1,,,13,16.7,16.7,14.7,,134,
358,348,Kevin Johnson,DET,WR,29,6,2,0,0,0,0,0,0,0,,0,31,17,133,7.82,0,0,,0,,,13,30.3,33.3,21.8,,133,
359,349,Jason McAddley,SFO,WR,26,12,2,0,0,0,0,0,0,0,,0,15,7,125,17.86,0,0,,0,,,13,19.5,22.5,16.0,,135,
360,350,Terrelle Smith,CLE,RB,27,16,15,0,0,0,0,0,6,9,1.50,0,16,12,58,4.83,1,0,,1,,,13,24.7,24.7,18.7,,105,
361,351,Derick Armstrong,HOU,WR,26,13,3,0,0,0,0,0,0,0,,0,12,9,115,12.78,0,0,,0,,,12,20.5,23.5,16.0,,137,
362,352,Dwayne Carswell,DEN,TE,33,7,0,0,0,0,0,0,0,0,,0,2,2,3,1.50,2,0,,2,,,12,14.3,14.3,13.3,,54,
363,353,Jonathan Smith,BUF,WR,24,7,1,0,0,0,0,0,1,1,1.00,0,7,5,56,11.20,1,1,,1,,,12,16.7,16.7,14.2,,136,
364,354,Anthony Becht,TAM,TE,28,16,16,0,0,0,0,0,0,0,,0,25,16,112,7.00,0,0,,0,,,11,27.2,30.2,19.2,,55,
365,355,Casey Fitzsimmons,DET,TE,25,14,2,0,0,0,0,0,0,0,,0,17,10,45,4.50,1,0,,1,,,11,20.5,20.5,15.5,,56,
366,356,William Green,CLE,RB,26,8,0,0,0,0,0,0,20,78,3.90,0,8,5,30,6.00,0,0,,0,,,11,15.8,15.8,13.3,,107,
367,357,Brad Hoover,CAR,RB,29,15,15,0,0,0,0,0,10,22,2.20,0,21,14,87,6.21,0,0,,0,,,11,24.9,24.9,17.9,,106,
368,358,Peerless Price,DAL,WR,29,7,1,0,0,0,0,0,1,9,9.00,0,9,6,96,16.00,0,0,,0,,,11,16.5,16.5,13.5,,138,
369,359,Patrick Ramsey,WAS,QB,26,4,1,15,25,279,1,1,7,3,0.43,0,0,0,0,,0,2,1,0,,,11,11.5,13.5,12.5,,56,
370,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
371,360,Anthony Thomas,2TM,RB,28,10,2,0,0,0,0,0,43,92,2.14,0,8,4,13,3.25,0,0,,0,,,11,14.5,14.5,12.5,,108,
372,361,Bradlee Van Pelt,DEN,QB,25,3,0,2,8,7,0,0,11,48,4.36,1,0,0,0,,0,0,,1,,,11,11.1,11.1,11.1,,57,
373,362,Dee Brown,KAN,RB,27,8,0,0,0,0,0,0,7,21,3.00,0,3,3,23,7.67,1,0,,1,,,10,13.4,13.4,11.9,,109,
374,363,Jameel Cook,TAM,RB,26,16,0,0,0,0,0,0,0,0,,0,10,7,43,6.14,1,0,,1,,,10,17.3,17.3,13.8,,110,
375,364,Jim Finn,NYG,RB,29,16,13,0,0,0,0,0,0,0,,0,24,13,98,7.54,0,1,,0,,,10,22.8,22.8,16.3,,113,
376,365,Quinn Gray,JAX,QB,26,1,0,8,14,100,2,0,3,1,0.33,0,0,0,0,,0,1,1,0,,,10,10.1,11.1,10.1,,59,
377,366,Rex Grossman,CHI,QB,25,2,1,20,39,259,1,2,0,0,,0,0,0,0,,0,0,,0,,,10,10.4,12.4,12.4,,58,
378,367,Terry Jackson,SFO,RB,29,16,0,0,0,0,0,0,2,11,5.50,0,18,10,67,6.70,0,0,,0,1,,10,19.8,19.8,14.8,,114,
379,368,Taylor Jacobs,WAS,WR,24,15,3,0,0,0,0,0,0,0,,0,25,11,100,9.09,0,0,,0,,,10,21.0,24.0,15.5,,140,
380,369,Justin Peelle,SDG,TE,26,16,4,0,0,0,0,0,0,0,,0,20,11,38,3.45,1,0,,1,,,10,20.8,20.8,15.3,,57,
381,370,Jamal Robertson,CAR,RB,28,7,0,0,0,0,0,0,14,41,2.93,1,2,0,0,,0,1,,1,,,10,10.1,10.1,10.1,,112,
382,371,Bobby Wade,2TM,WR,24,14,1,0,0,0,0,0,1,1,1.00,0,29,14,120,8.57,0,10,4,1,,,10,24.1,31.1,17.1,,139,
383,372,Jason Wright,CLE,RB,23,3,0,0,0,0,0,0,11,27,2.45,1,3,3,15,5.00,0,0,,1,,,10,13.2,13.2,11.7,,111,
384,373,Dwayne Blakley,ATL,TE,26,16,1,0,0,0,0,0,0,0,,0,7,4,30,7.50,1,0,,1,,,9,13.0,13.0,11.0,,59,
385,374,Ran Carthon,IND,RB,24,6,0,0,0,0,0,0,13,18,1.38,1,1,1,10,10.00,0,1,,1,,,9,9.8,9.8,9.3,,118,
386,375,Darnerien McCants,PHI,WR,29,12,0,0,0,0,0,0,0,0,,0,9,5,87,17.40,0,0,,0,,,9,13.7,13.7,11.2,,142,
387,376,John Navarre,ARI,QB,25,1,0,14,24,174,1,1,0,0,,0,0,0,0,,0,1,,0,,,9,9.0,10.0,10.0,,60,
388,377,Josh Parry,PHI,RB,27,16,11,0,0,0,0,0,0,0,,0,16,13,89,6.85,0,0,,0,,,9,21.9,21.9,15.4,,117,
389,378,Cory Schlesinger,DET,RB,33,11,8,0,0,0,0,0,1,1,1.00,0,14,8,31,3.88,1,0,,1,,,9,17.2,17.2,13.2,,115,
390,379,Visanthe Shiancoe,NYG,TE,25,16,5,0,0,0,0,0,0,0,,0,17,8,91,11.38,0,0,,0,,,9,17.1,17.1,13.1,,58,
391,380,David Tyree*,NYG,WR,25,13,0,0,0,0,0,0,0,0,,0,9,5,52,10.40,1,1,1,1,,,9,14.2,15.2,11.7,,141,
392,381,Leonard Weaver,SEA,RB,23,16,0,0,0,0,0,0,17,80,4.71,0,3,1,12,12.00,0,0,,0,,,9,10.2,10.2,9.7,,116,
393,382,Dez White,ATL,WR,26,6,3,0,0,0,0,0,0,0,,0,10,2,25,12.50,1,0,,1,,,9,10.5,10.5,9.5,,143,
394,383,David Boston,MIA,WR,27,5,0,0,0,0,0,0,0,0,,0,10,4,80,20.00,0,0,,0,,,8,12.0,12.0,10.0,,144,
395,384,Joe Burns,BUF,RB,26,16,0,0,0,0,0,0,0,0,,0,1,1,19,19.00,1,0,,1,,,8,8.9,8.9,8.4,,119,
396,385,Dan Campbell,DAL,TE,29,16,12,0,0,0,0,0,0,0,,0,7,3,24,8.00,1,0,,1,,,8,11.4,11.4,9.9,,60,
397,386,Cam Cleeland,STL,TE,30,9,3,0,0,0,0,0,0,0,,0,6,5,17,3.40,1,0,,1,,,8,12.7,12.7,10.2,,62,
398,387,Wesley Duke,DEN,TE,24,3,0,0,0,0,0,0,0,0,,0,4,2,22,11.00,1,0,,1,,,8,10.2,10.2,9.2,,61,
399,388,Jay Fiedler,NYJ,QB,34,2,0,8,13,107,1,0,1,0,0.00,0,0,0,0,,0,1,,0,,,8,8.3,8.3,8.3,,62,
400,389,Terry Jones,2TM,TE,26,8,5,0,0,0,0,0,0,0,,0,15,9,76,8.44,0,0,,0,,,8,16.6,16.6,12.1,,63,
401,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
402,390,Aaron Moorehead,IND,WR,25,2,0,0,0,0,0,0,0,0,,0,11,7,75,10.71,0,0,,0,,,8,14.5,14.5,11.0,,145,
403,391,Seneca Wallace,SEA,QB,25,7,0,13,25,173,1,1,6,-5,-0.83,0,0,0,0,,0,2,,0,,,8,8.4,9.4,9.4,,61,
404,392,B.J. Askew,NYJ,RB,25,10,1,0,0,0,0,0,13,59,4.54,0,1,1,11,11.00,0,0,,0,,,7,8.0,8.0,7.5,,123,
405,393,Tony Banks,HOU,QB,32,2,0,14,25,173,1,2,2,-2,-1.00,0,0,0,0,,0,0,,0,,,7,6.7,8.7,8.7,,63,
406,394,Derrick Blaylock,NYJ,RB,26,7,1,0,0,0,0,0,17,53,3.12,0,4,3,17,5.67,0,0,,0,,,7,10.0,10.0,8.5,,124,
407,395,Josh Cribbs,CLE,WR,22,14,0,0,0,0,0,0,0,0,,0,1,1,7,7.00,0,4,,1,,,7,7.7,7.7,7.2,,147,
408,396,Madison Hedgecock,STL,RB,24,16,7,0,0,0,0,0,1,0,0.00,0,11,9,69,7.67,0,0,,0,,,7,15.9,15.9,11.4,,125,
409,397,Mike Karney,NOR,RB,24,16,14,0,0,0,0,0,6,12,2.00,0,13,10,61,6.10,0,0,,0,,,7,17.3,17.3,12.3,,121,
410,398,Bruce Perry,PHI,RB,24,2,1,0,0,0,0,0,16,74,4.63,0,2,0,0,,0,0,,0,,,7,7.4,7.4,7.4,,120,
411,399,Andrae Thurman,2TM,WR,25,15,1,0,0,0,0,0,0,0,,0,14,7,92,13.14,0,1,1,0,,,7,14.2,15.2,10.7,,146,
412,400,Moe Williams,MIN,RB,31,6,1,0,0,0,0,0,13,20,1.54,0,14,8,52,6.50,0,1,,0,,,7,15.2,15.2,11.2,,122,
413,401,Sam Aiken,BUF,WR,25,16,2,0,0,0,0,0,0,0,,0,13,4,57,14.25,0,0,,0,,,6,9.7,9.7,7.7,,151,
414,402,Jeff Blake,CHI,QB,35,2,0,8,9,55,1,0,1,-1,-1.00,0,0,0,0,,0,0,,0,,,6,6.1,6.1,6.1,,64,
415,403,Mike Cloud,2TM,RB,30,7,0,0,0,0,0,0,24,59,2.46,0,2,0,0,,0,0,,0,,,6,5.9,5.9,5.9,,130,
416,404,Darnell Dinkins,BAL,TE,28,16,4,0,0,0,0,0,0,0,,0,13,6,55,9.17,0,0,,0,,,6,11.5,11.5,8.5,,68,
417,405,John Gilmore,CHI,TE,26,16,0,0,0,0,0,0,0,0,,0,4,1,1,1.00,1,0,,1,,,6,7.1,7.1,6.6,,65,
418,406,Earnest Graham,TAM,RB,25,16,0,0,0,0,0,0,28,83,2.96,0,1,0,0,,0,1,1,0,,,6,6.3,7.3,6.3,,128,
419,407,Justin Green,BAL,RB,23,12,4,0,0,0,0,0,5,4,0.80,0,8,7,32,4.57,0,0,,0,1,,6,12.6,12.6,9.1,,131,
420,408,Will Heller,MIA,TE,24,7,0,0,0,0,0,0,0,0,,0,2,1,1,1.00,1,0,,1,,,6,7.1,7.1,6.6,,66,
421,409,Vincent Jackson,SDG,WR,22,8,0,0,0,0,0,0,0,0,,0,8,3,59,19.67,0,0,,0,,,6,8.9,8.9,7.4,,149,
422,410,Dan Kreider,PIT,RB,28,16,8,0,0,0,0,0,3,21,7.00,0,11,7,43,6.14,0,0,,0,,,6,13.4,13.4,9.9,,126,
423,411,Chad Lewis,PHI,TE,34,8,0,0,0,0,0,0,0,0,,0,9,5,64,12.80,0,0,,0,,,6,11.4,11.4,8.9,,64,
424,412,Clarence Moore,BAL,WR,23,4,1,0,0,0,0,0,0,0,,0,19,3,59,19.67,0,0,,0,,,6,8.9,8.9,7.4,,150,
425,413,Chad Morton,NYG,,28,16,0,0,0,0,0,0,0,0,,0,0,0,0,,0,1,,1,,,6,6.0,6.0,6.0,,129,
426,414,Moran Norris,HOU,RB,27,16,5,0,0,0,0,0,0,0,,0,1,1,4,4.00,1,0,,1,,,6,7.4,7.4,6.9,,127,
427,415,Cody Pickett,SFO,QB,25,5,2,14,35,140,0,2,13,42,3.23,0,0,0,0,,0,3,,0,,,6,5.8,7.8,7.8,,66,
428,416,Nate Poole,NOR,WR,28,7,0,0,0,0,0,0,0,0,,0,4,3,63,21.00,0,0,,0,,,6,9.3,9.3,7.8,,148,
429,417,Jerame Tuman,PIT,TE,29,15,9,0,0,0,0,0,0,0,,0,4,3,57,19.00,0,0,,0,,,6,8.7,8.7,7.2,,67,
430,418,Chris Weinke,CAR,QB,33,3,0,7,13,64,1,0,8,-5,-0.63,0,0,0,0,,0,0,,0,,,6,6.1,6.1,6.1,,65,
431,419,Billy Bajema,SFO,TE,23,15,7,0,0,0,0,0,0,0,,0,10,5,54,10.80,0,0,,0,,,5,10.4,10.4,7.9,,69,
432,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
433,420,Antonio Brown,WAS,WR,27,7,0,0,0,0,0,0,2,7,3.50,0,1,0,0,,0,2,1,1,,,5,4.7,5.7,4.7,,152,
434,421,Lorenzo Diamond,MIA,TE,26,16,7,0,0,0,0,0,0,0,,0,12,8,54,6.75,0,0,,0,,,5,13.4,13.4,9.4,,70,
435,422,Jason Dunn,KAN,TE,32,16,1,0,0,0,0,0,0,0,,0,9,5,53,10.60,0,0,,0,,,5,10.3,10.3,7.8,,71,
436,423,Brian Jones,JAX,TE,24,13,1,0,0,0,0,0,0,0,,0,6,3,49,16.33,0,0,,0,,,5,7.9,7.9,6.4,,72,
437,424,Matt Mauck,TEN,QB,26,2,1,15,27,136,0,1,7,39,5.57,0,0,0,0,,0,1,1,0,,,5,5.3,7.3,6.3,,67,
438,425,Damien Nash,TEN,RB,23,3,0,0,0,0,0,0,6,32,5.33,0,3,3,14,4.67,0,0,,0,,,5,7.6,7.6,6.1,,132,
439,426,Reggie Newhouse,ARI,WR,24,3,1,0,0,0,0,0,0,0,,0,10,4,45,11.25,0,0,,0,,,5,8.5,8.5,6.5,,153,
440,427,Paul Smith,DET,RB,27,12,5,0,0,0,0,0,4,16,4.00,0,12,6,49,8.17,0,1,1,0,,,5,10.5,11.5,7.5,,133,
441,428,Otis Amey,SFO,,24,11,0,0,0,0,0,0,0,0,,0,4,0,0,,0,1,1,1,,,4,4.0,5.0,4.0,,156,
442,429,Joel Dreessen,NYJ,TE,23,14,0,0,0,0,0,0,0,0,,0,10,5,41,8.20,0,0,,0,,,4,9.1,9.1,6.6,,74,
443,430,Justin Fargas,OAK,RB,25,14,0,0,0,0,0,0,5,28,5.60,0,5,1,9,9.00,0,0,,0,,,4,4.7,4.7,4.2,,139,
444,431,J.P. Foschi,OAK,RB,23,10,5,0,0,0,0,0,0,0,,0,11,6,37,6.17,0,0,,0,,,4,9.7,9.7,6.7,,140,
445,432,Lamont Hall,NOR,TE,31,16,5,0,0,0,0,0,0,0,,0,7,6,36,6.00,0,0,,0,,,4,9.6,9.6,6.6,,75,
446,433,James Jackson,ARI,RB,29,8,0,0,0,0,0,0,4,11,2.75,0,4,2,31,15.50,0,0,,0,,,4,6.2,6.2,5.2,,135,
447,434,Jason McKie,CHI,RB,25,8,2,0,0,0,0,0,3,22,7.33,0,4,4,15,3.75,0,0,,0,,,4,7.7,7.7,5.7,,141,
448,435,Donovan Morgan,HOU,WR,23,3,0,0,0,0,0,0,0,0,,0,9,4,42,10.50,0,0,,0,,,4,8.2,8.2,6.2,,155,
449,436,James Mungro,IND,RB,27,12,0,0,0,0,0,0,7,15,2.14,0,3,3,28,9.33,0,0,,0,,,4,7.3,7.3,5.8,,134,
450,437,Terrence Murphy,GNB,WR,23,3,0,0,0,0,0,0,0,0,,0,11,5,36,7.20,0,0,,0,,,4,8.6,8.6,6.1,,157,
451,438,Willie Ponder,NYG,WR,25,11,0,0,0,0,0,0,1,4,4.00,0,0,0,0,,0,1,1,1,,,4,4.4,5.4,4.4,,154,
452,439,Cecil Sapp,DEN,RB,27,16,0,0,0,0,0,0,5,21,4.20,0,2,2,17,8.50,0,0,,0,,,4,5.8,5.8,4.8,,138,
453,440,Stephen Spach,PHI,TE,23,13,1,0,0,0,0,0,0,0,,0,12,7,42,6.00,0,0,,0,,,4,11.2,11.2,7.7,,73,
454,441,Lee Suggs,CLE,RB,25,8,0,0,0,0,0,0,8,15,1.88,0,8,6,26,4.33,0,0,,0,,,4,10.1,10.1,7.1,,136,
455,442,Kris Wilson,KAN,RB,24,14,1,0,0,0,0,0,1,6,6.00,0,5,3,33,11.00,0,0,,0,,,4,6.9,6.9,5.4,,137,
456,443,Bam Childress,NWE,WR,23,1,0,0,0,0,0,0,0,0,,0,4,3,32,10.67,0,0,,0,,,3,6.2,6.2,4.7,,158,
457,444,Chris Hetherington,SFO,RB,33,16,6,0,0,0,0,0,1,3,3.00,0,9,5,26,5.20,0,0,,0,,,3,7.9,7.9,5.4,,142,
458,445,Patrick Johnson,BAL,WR,29,6,0,0,0,0,0,0,0,0,,0,5,2,31,15.50,0,0,,0,,,3,5.1,5.1,4.1,,159,
459,446,Teyo Johnson,ARI,TE,24,6,3,0,0,0,0,0,0,0,,0,3,3,29,9.67,0,0,,0,,,3,5.9,5.9,4.4,,76,
460,447,Brian Kozlowski,WAS,TE,35,16,0,0,0,0,0,0,0,0,,0,3,2,26,13.00,0,0,,0,,,3,4.6,4.6,3.6,,78,
461,448,Matt Murphy,HOU,TE,25,9,2,0,0,0,0,0,0,0,,0,4,2,26,13.00,0,0,,0,,,3,4.6,4.6,3.6,,79,
462,449,Kassim Osgood,SDG,WR,25,12,3,0,0,0,0,0,1,4,4.00,0,5,2,21,10.50,0,0,,0,,,3,4.5,4.5,3.5,,162,
463,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
464,450,Dante Ridgeway,NYJ,WR,21,8,0,0,0,0,0,0,0,0,,0,3,2,26,13.00,0,0,,0,,,3,4.6,4.6,3.6,,161,
465,451,Philip Rivers,SDG,QB,24,2,0,12,22,115,0,1,1,-1,-1.00,0,0,0,0,,0,2,,0,,,3,2.5,3.5,3.5,,69,
466,452,Jeff Robinson,STL,TE,35,5,1,0,0,0,0,0,0,0,,0,3,1,28,28.00,0,0,,0,,,3,3.8,3.8,3.3,,77,
467,453,Tony Stewart,CIN,TE,26,14,3,0,0,0,0,0,0,0,,0,6,4,26,6.50,0,0,,0,,,3,6.6,6.6,4.6,,80,
468,454,Marques Tuiasosopo,OAK,QB,26,1,1,14,26,124,1,2,2,19,9.50,0,0,0,0,,0,2,2,0,,,3,2.9,6.9,4.9,,68,
469,455,Javon Walker,GNB,WR,27,1,1,0,0,0,0,0,0,0,,0,5,4,27,6.75,0,0,,0,,,3,6.7,6.7,4.7,,160,
470,456,Mark Bruener,HOU,TE,33,16,15,0,0,0,0,0,0,0,,0,4,2,22,11.00,0,0,,0,,,2,4.2,4.2,3.2,,81,
471,457,Steve Bush,SFO,TE,31,15,2,0,0,0,0,0,0,0,,0,4,3,21,7.00,0,0,,0,,,2,5.1,5.1,3.6,,82,
472,458,Ronnie Cruz,KAN,RB,24,14,0,0,0,0,0,0,0,0,,0,1,1,15,15.00,0,0,,0,,,2,2.5,2.5,2.0,,151,
473,459,Troy Edwards,DET,WR,28,3,0,0,0,0,0,0,0,0,,0,2,2,15,7.50,0,0,,0,,,2,3.5,3.5,2.5,,166,
474,460,Tim Euhus,BUF,TE,25,11,3,0,0,0,0,0,0,0,,0,5,3,17,5.67,0,0,,0,,,2,4.7,4.7,3.2,,86,
475,461,Jimmy Farris,WAS,WR,27,4,0,0,0,0,0,0,0,0,,0,2,1,18,18.00,0,0,,0,,,2,2.8,2.8,2.3,,164,
476,462,Cortez Hankton,JAX,WR,24,6,0,0,0,0,0,0,0,0,,0,6,3,15,5.00,0,0,,0,,,2,4.5,4.5,3.0,,167,
477,463,Paul Irons,CLE,TE,22,2,1,0,0,0,0,0,0,0,,0,2,2,16,8.00,0,0,,0,,,2,3.6,3.6,2.6,,87,
478,464,Bryan Johnson,CHI,RB,27,7,6,0,0,0,0,0,1,5,5.00,0,5,5,15,3.00,0,0,,0,,,2,7.0,7.0,4.5,,143,
479,465,Vonta Leach,GNB,RB,24,16,5,0,0,0,0,0,0,0,,0,10,5,19,3.80,0,0,,0,,,2,6.9,6.9,4.4,,145,
480,466,Travis Minor,MIA,RB,26,16,0,0,0,0,0,0,5,17,3.40,0,1,1,0,0.00,0,0,,0,,,2,2.7,2.7,2.2,,149,
481,467,Richard Owens,MIN,TE,25,16,2,0,0,0,0,0,0,0,,0,2,2,18,9.00,0,0,,0,,,2,3.8,3.8,2.8,,85,
482,468,Jerome Pathon,ATL,WR,30,9,0,0,0,0,0,0,0,0,,0,3,1,18,18.00,0,0,,0,,,2,2.8,2.8,2.3,,165,
483,469,Brett Pierce,DAL,TE,24,10,1,0,0,0,0,0,0,0,,0,3,2,15,7.50,0,0,,0,,,2,3.5,3.5,2.5,,88,
484,470,Gabe Reid,CHI,TE,28,16,3,0,0,0,0,0,0,0,,0,6,3,20,6.67,0,0,,0,,,2,5.0,5.0,3.5,,84,
485,471,Alan Ricard,BAL,RB,28,2,2,0,0,0,0,0,0,0,,0,3,2,18,9.00,0,0,,0,,,2,3.8,3.8,2.8,,148,
486,472,Darren Sproles,SDG,RB,22,15,0,0,0,0,0,0,8,50,6.25,0,4,3,10,3.33,0,3,2,0,,,2,5.0,7.0,3.5,,144,
487,473,Kordell Stewart,BAL,QB,33,1,0,0,0,0,0,0,4,24,6.00,0,1,0,0,,0,0,,0,,,2,2.4,2.4,2.4,,70,
488,474,Darius Watts,DEN,WR,24,6,0,0,0,0,0,0,0,0,,0,4,2,22,11.00,0,0,,0,,,2,4.2,4.2,3.2,,163,
489,475,Jamel White,BAL,RB,28,5,0,0,0,0,0,0,6,17,2.83,0,1,0,0,,0,0,,0,,,2,1.7,1.7,1.7,,150,
490,476,Roland Williams,STL,TE,30,4,3,0,0,0,0,0,0,0,,0,3,3,21,7.00,0,0,,0,,,2,5.1,5.1,3.6,,83,
491,477,Walter Williams,GNB,RB,28,2,0,0,0,0,0,0,0,0,,0,2,1,19,19.00,0,0,,0,,,2,2.9,2.9,2.4,,146,
