,rk,player,tm,fantpos,age,games_g,games_gs,passing_cmp,passing_att,passing_yds,passing_td,passing_int,rushing_att,rushing_yds,rushing_y/a,rushing_td,receiving_tgt,receiving_rec,receiving_yds,receiving_y/r,receiving_td,fumbles_fmb,fumbles_fl,scoring_td,scoring_2pm,scoring_2pp,fantasy_fantpt,fantasy_ppr,fantasy_dkpt,fantasy_fdpt,fantasy_vbd,fantasy_posrank,fantasy_ovrank
145,146,Michael Westbrook,WAS,WR,25,13,9,0,0,0,0,0,3,-11,-3.67,0,92.0,34,559,16.44,3,0.0,,3,,,73.0,106.8,109.8,89.8,,55,
146,147,Lamar Smith,SEA,RB,27,12,2,0,0,0,0,0,91,392,4.31,2,28.0,23,183,7.96,0,0.0,,2,1.0,,72.0,94.5,100.5,83.0,,47,
147,148,Kevin Turner,PHI,RB,28,16,10,0,0,0,0,0,18,96,5.33,0,62.0,48,443,9.23,3,1.0,1.0,3,,,70.0,117.9,121.9,93.9,,48,
148,149,Charles Johnson,PIT,WR,25,13,11,0,0,0,0,0,0,0,,0,91.0,46,568,12.35,2,0.0,,2,,,69.0,114.8,117.8,91.8,,57,
149,150,Sherman Williams,DAL,RB,24,16,0,0,0,0,0,0,121,468,3.87,2,28.0,21,159,7.57,0,5.0,3.0,2,,,69.0,89.7,98.7,79.2,,49,
150,151,Greg Hill,KAN,RB,25,16,16,0,0,0,0,0,157,550,3.5,0,24.0,12,126,10.5,0,1.0,,0,,,68.0,79.6,85.6,73.6,,51,
151,152,Tommy Vardell,DET,RB,28,16,10,0,0,0,0,0,32,122,3.81,6,30.0,16,218,13.63,0,1.0,1.0,6,,,68.0,84.0,91.0,76.0,,50,
152,153,Jeff Graham,NYJ,WR,28,16,16,0,0,0,0,0,0,0,,0,91.0,42,542,12.9,2,0.0,,2,,,66.0,108.2,111.2,87.2,,59,
153,154,Charles Jordan,MIA,WR,28,14,1,0,0,0,0,0,3,12,4.0,0,55.0,27,471,17.44,3,2.0,,3,,,66.0,93.3,96.3,79.8,,58,
154,155,Chris Sanders,TEN,WR,25,15,14,0,0,0,0,0,1,-8,-8.0,0,64.0,31,498,16.06,3,1.0,1.0,3,,,65.0,96.0,100.0,80.5,,60,
155,156,Freddie Solomon,PHI,WR,25,15,5,0,0,0,0,0,0,0,,0,51.0,29,455,15.69,3,3.0,1.0,3,1.0,,64.0,92.5,96.5,78.0,,61,
156,157,Dave Brown,NYG,QB,27,7,6,93,180,1023,5,3,17,29,1.71,1,0.0,0,0,,0,1.0,2.0,1,,1.0,62.0,61.8,69.8,64.8,,33,
157,158,Steve Beuerlein,CAR,QB,32,7,3,89,153,1032,6,3,4,32,8.0,0,0.0,0,0,,0,1.0,1.0,0,,,60.0,60.5,67.5,63.5,,34,
158,159,Stan Humphries,SDG,QB,32,8,8,121,225,1488,5,6,13,24,1.85,0,0.0,0,0,,0,7.0,5.0,0,,,60.0,59.9,73.9,65.9,,36,
159,160,Anthony Johnson,CAR,RB,30,16,7,0,0,0,0,0,97,358,3.69,0,33.0,21,158,7.52,1,2.0,,1,1.0,,60.0,80.6,86.6,70.1,,53,
160,161,Rodney Thomas,TEN,RB,24,16,1,0,0,0,0,0,67,310,4.63,3,18.0,14,111,7.93,0,1.0,,3,,,60.0,74.1,80.1,67.1,,52,
161,162,Michael Timpson,PHI,WR,30,15,10,0,0,0,0,0,0,0,,0,82.0,42,484,11.52,2,1.0,,2,,,60.0,102.4,105.4,81.4,,62,
162,163,Eric Zeier,BAL,QB,25,5,3,67,116,958,7,1,10,17,1.7,0,0.0,0,0,,0,3.0,3.0,0,,,60.0,60.0,67.0,61.0,,35,
163,164,Jerald Moore,STL,RB,23,9,5,0,0,0,0,0,104,380,3.65,3,12.0,8,69,8.63,0,4.0,2.0,3,,,59.0,66.9,71.9,62.9,,54,
164,165,Byron Hanspard,ATL,RB,21,16,0,0,0,0,0,0,53,335,6.32,0,7.0,6,53,8.83,1,3.0,,3,,,57.0,62.8,65.8,59.8,,55,
165,166,Rocket Ismail,CAR,WR,28,13,2,0,0,0,0,0,4,32,8.0,0,65.0,36,419,11.64,2,0.0,,2,,,57.0,93.1,96.1,75.1,,63,
166,167,Mark Carrier,CAR,WR,32,9,6,0,0,0,0,0,0,0,,0,51.0,33,436,13.21,2,1.0,,2,,,56.0,88.6,91.6,72.1,,64,
167,168,Ken Dilger,IND,TE,26,14,14,0,0,0,0,0,0,0,,0,36.0,27,380,14.07,3,0.0,,3,,,56.0,83.0,86.0,69.5,,13,
168,169,Andrew Glover,MIN,TE,30,13,11,0,0,0,0,0,0,0,,0,55.0,32,378,11.81,3,0.0,,3,,,56.0,87.8,90.8,71.8,,14,
169,170,Leroy Hoard,MIN,RB,29,12,1,0,0,0,0,0,80,235,2.94,4,15.0,11,84,7.64,0,0.0,,4,,,56.0,66.9,69.9,61.4,,56,
170,171,Curtis Conway,CHI,WR,26,7,7,0,1,0,0,0,3,17,5.67,0,52.0,30,476,15.87,1,0.0,,1,,,55.0,85.3,88.3,70.3,,65,
171,172,Torrance Small,STL,WR,27,13,7,0,0,0,0,0,0,0,,0,64.0,32,488,15.25,1,0.0,,1,,,55.0,86.8,89.8,70.8,,66,
172,173,Craig Whelihan,SDG,QB,26,9,7,118,237,1357,6,10,13,29,2.23,0,0.0,0,0,,0,7.0,3.0,0,,,55.0,55.2,71.2,65.2,,37,
173,174,Bobby Engram,CHI,WR,24,11,11,0,0,0,0,0,0,0,,0,76.0,45,399,8.87,2,1.0,,2,1.0,,54.0,98.9,101.9,76.4,,67,
174,175,Leeland McElroy,ARI,RB,23,14,8,0,0,0,0,0,135,424,3.14,2,12.0,7,32,4.57,0,3.0,2.0,2,,,54.0,60.6,65.6,57.1,,58,
175,176,Harvey Williams,OAK,RB,30,14,6,0,0,0,0,0,18,70,3.89,3,39.0,16,147,9.19,2,0.0,,5,1.0,,54.0,69.7,72.7,61.7,,57,
176,177,Jamie Asher,WAS,TE,25,16,13,0,0,0,0,0,0,0,,0,99.0,49,474,9.67,1,0.0,,1,,,53.0,102.4,105.4,77.9,,15,
177,178,Terry Glenn,NWE,WR,23,9,9,0,0,0,0,0,0,0,,0,49.0,27,431,15.96,2,1.0,1.0,2,,,53.0,80.1,84.1,66.6,,68,
178,179,Scott Greene,CAR,RB,25,16,14,0,0,0,0,0,45,157,3.49,1,57.0,40,277,6.93,1,1.0,1.0,2,,,53.0,93.4,100.4,73.4,,59,
179,180,Charlie Jones,SDG,WR,25,16,11,0,0,0,0,0,4,42,10.5,0,80.0,32,423,13.22,1,0.0,,1,,,53.0,84.5,87.5,68.5,,69,
180,181,Jerris McPhail,MIA,RB,25,14,1,0,0,0,0,0,17,146,8.59,1,48.0,34,262,7.71,1,1.0,,2,,,53.0,86.8,92.8,69.8,,60,
181,182,William Henderson,GNB,RB,26,16,14,0,0,0,0,0,31,113,3.65,0,48.0,41,367,8.95,1,1.0,1.0,1,,,52.0,93.0,100.0,72.5,,61,
182,183,Paul Justin,IND,QB,29,8,4,83,140,1046,5,5,6,2,0.33,0,0.0,0,0,,0,1.0,2.0,0,,2.0,52.0,52.0,62.0,57.0,,38,
183,184,Lamar Thomas,MIA,WR,27,12,6,0,0,0,0,0,0,0,,0,52.0,28,402,14.36,2,1.0,,2,,,52.0,80.2,83.2,66.2,,70,
184,185,Ryan Wetnight,CHI,TE,27,16,3,0,0,0,0,0,0,0,,0,65.0,46,464,10.09,1,1.0,,1,,,52.0,98.4,101.4,75.4,,16,
185,186,Aaron Bailey,IND,WR,26,13,4,0,0,0,0,0,3,20,6.67,0,57.0,26,329,12.65,3,2.0,1.0,3,,,51.0,76.9,80.9,63.9,,72,
186,187,Randall Cunningham,MIN,QB,34,6,3,44,88,501,6,4,19,127,6.68,0,0.0,0,0,,0,4.0,1.0,0,,2.0,51.0,50.7,61.7,54.7,,39,
187,188,David Dunn,CIN,WR,25,14,5,0,0,0,0,0,0,0,,0,53.0,27,414,15.33,2,1.0,1.0,2,,,51.0,78.4,82.4,64.9,,71,
188,189,Tony Gonzalez,KAN,TE,21,16,0,0,0,0,0,0,0,0,,0,54.0,33,368,11.15,2,0.0,,2,1.0,,51.0,83.8,86.8,67.3,,17,
189,190,Chris Gedney,ARI,TE,27,16,3,0,0,0,0,0,1,15,15.0,0,28.0,23,261,11.35,4,1.0,1.0,4,,,50.0,72.6,76.6,61.1,,18,
190,191,Harold Green,ATL,RB,29,16,1,0,0,0,0,0,36,78,2.17,1,36.0,29,360,12.41,0,0.0,,1,,,50.0,78.8,81.8,64.3,,62,
191,192,Billy Joe Hobert,2TM,QB,26,7,4,78,161,1024,6,10,14,43,3.07,0,,0,0,,0,3.0,,0,,,49.0,49.3,62.3,59.3,,40,
192,193,Brent Jones,SFO,TE,34,13,12,0,0,0,0,0,0,0,,0,47.0,29,383,13.21,2,1.0,1.0,2,,,48.0,77.3,81.3,62.8,,19,
193,194,Zack Crockett,IND,RB,25,16,11,0,0,0,0,0,95,300,3.16,1,24.0,15,112,7.47,0,3.0,,1,,,47.0,62.2,68.2,54.7,,63,
194,195,Fred Baxter,NYJ,TE,26,16,9,0,0,0,0,0,0,0,,0,34.0,27,276,10.22,3,1.0,,3,,,46.0,72.6,75.6,59.1,,22,
195,196,Mark Bruener,PIT,TE,25,16,16,0,0,0,0,0,0,0,,0,30.0,18,117,6.5,6,1.0,1.0,6,,,46.0,63.7,67.7,54.7,,20,
196,197,Eric Guliford,NOR,WR,28,16,2,0,0,0,0,0,1,-2,-2.0,0,56.0,27,362,13.41,1,2.0,1.0,2,,,46.0,73.0,77.0,59.5,,73,
197,198,Dave Moore,TAM,TE,28,16,7,0,0,0,0,0,0,0,,0,26.0,19,217,11.42,4,0.0,,4,,,46.0,64.7,67.7,55.2,,21,
198,199,Billy Joe Tolliver,2TM,QB,31,9,1,64,116,677,5,1,9,7,0.78,0,,0,0,,0,7.0,,0,,,46.0,45.8,49.8,46.8,,41,
199,200,Horace Copeland,TAM,WR,26,13,11,0,0,0,0,0,0,0,,0,61.0,33,431,13.06,1,3.0,2.0,1,,,45.0,78.1,83.1,61.6,,75,
200,201,Charles Evans,MIN,RB,30,16,13,0,0,0,0,0,43,157,3.65,2,30.0,21,152,7.24,0,0.0,,2,1.0,,45.0,65.9,71.9,55.4,,65,
201,202,Jay Graham,BAL,RB,22,13,3,0,0,0,0,0,81,299,3.69,2,14.0,12,51,4.25,0,2.0,1.0,2,,,45.0,57.0,61.0,51.0,,64,
202,203,Lonnie Johnson,BUF,TE,26,16,16,0,0,0,0,0,1,6,6.0,0,63.0,41,340,8.29,2,2.0,1.0,2,,,45.0,85.6,89.6,65.1,,23,
203,204,Brett Perriman,2TM,WR,32,13,9,0,0,0,0,0,0,0,,0,64.0,25,392,15.68,1,0.0,,1,,,45.0,70.2,73.2,57.7,,74,
204,205,Eric Bjornson,DAL,TE,26,14,14,0,0,0,0,0,0,0,,0,68.0,47,442,9.4,0,2.0,1.0,0,1.0,,44.0,91.2,95.2,67.7,,24,
205,206,Earnest Byner,BAL,RB,35,16,5,0,0,0,0,0,84,313,3.73,0,31.0,21,128,6.1,0,2.0,1.0,0,1.0,,44.0,65.1,72.1,54.6,,66,
206,207,Leon Johnson,NYJ,RB,23,16,1,0,2,0,0,1,48,158,3.29,2,21.0,16,142,8.88,0,5.0,4.0,4,,,44.0,60.0,71.0,53.0,,67,
207,208,Dave Meggett,NWE,RB,31,16,2,1,1,35,1,0,20,60,3.0,1,24.0,19,203,10.68,1,2.0,,2,,,44.0,62.7,65.7,53.2,,68,
208,209,Ted Popson,KAN,TE,31,13,12,0,0,0,0,0,0,0,,0,47.0,35,320,9.14,2,0.0,,2,,,44.0,79.0,82.0,61.5,,25,
209,210,Donnell Bennett,KAN,RB,25,14,1,0,0,0,0,0,94,369,3.93,1,9.0,7,5,0.71,0,0.0,,1,,,43.0,50.4,53.4,46.9,,69,
210,211,Eric Bieniemy,CIN,RB,28,16,0,0,0,0,0,0,21,97,4.62,1,37.0,31,249,8.03,0,2.0,2.0,2,,,43.0,73.6,78.6,58.1,,70,
211,212,Darnell Autry,CHI,RB,21,13,3,0,0,0,0,0,112,319,2.85,1,14.0,9,59,6.56,0,2.0,2.0,1,1.0,,42.0,50.8,55.8,46.3,,72,
212,213,Brian Blades,SEA,WR,32,11,3,0,0,0,0,0,0,0,,0,55.0,30,319,10.63,2,1.0,1.0,2,,,42.0,71.9,75.9,56.9,,76,
213,214,Carlester Crumpler,SEA,TE,26,15,12,0,0,0,0,0,0,0,,0,44.0,31,361,11.65,1,0.0,,1,,,42.0,73.1,76.1,57.6,,26,
214,215,Eddie Kennison,STL,WR,24,14,9,0,0,0,0,0,3,13,4.33,0,64.0,25,404,16.16,0,2.0,,0,,,42.0,66.7,69.7,54.2,,77,
215,216,Bernie Parmalee,MIA,RB,30,16,4,0,0,0,0,0,18,59,3.28,0,35.0,28,301,10.75,1,1.0,,1,,,42.0,70.0,73.0,56.0,,71,
216,217,Rodney Peete,PHI,QB,31,5,3,68,118,869,4,4,8,37,4.63,0,0.0,0,0,,0,5.0,2.0,0,,,42.0,42.5,51.5,46.5,,42,
217,218,George Jones,PIT,RB,24,16,1,0,0,0,0,0,72,235,3.26,1,18.0,16,96,6.0,1,3.0,2.0,2,,,41.0,57.1,62.1,49.1,,73,
218,219,Tim Biakabutuka,CAR,RB,23,8,2,0,0,0,0,0,75,299,3.99,2,3.0,0,0,,0,1.0,1.0,2,,,40.0,39.9,43.9,39.9,,74,
219,220,Vincent Brisby,NWE,WR,26,16,4,0,0,0,0,0,0,0,,0,46.0,23,276,12.0,2,0.0,,2,,,40.0,62.6,65.6,51.1,,78,
220,221,Keith Byars,NWE,RB,34,16,8,0,0,0,0,0,11,24,2.18,0,40.0,20,189,9.45,3,1.0,,3,,,39.0,59.3,62.3,49.3,,75,
221,222,Lake Dawson,KAN,WR,25,11,11,0,0,0,0,0,0,0,,0,36.0,21,273,13.0,2,0.0,,2,,,39.0,60.3,63.3,49.8,,79,
222,223,Terrell Fletcher,SDG,RB,24,13,1,0,0,0,0,0,51,161,3.16,0,48.0,39,292,7.49,0,4.0,3.0,0,,,39.0,78.3,87.3,58.8,,76,
223,224,James Hundon,CIN,WR,26,16,0,0,0,0,0,0,0,0,,0,31.0,16,285,17.81,2,1.0,1.0,2,,,39.0,54.5,58.5,46.5,,80,
224,225,Lamont Warren,IND,RB,24,13,0,0,1,0,0,0,28,80,2.86,2,26.0,20,192,9.6,0,0.0,,2,,,39.0,59.2,62.2,49.2,,77,
225,226,Amani Toomer,NYG,WR,23,16,0,0,0,0,0,0,0,0,,0,37.0,16,263,16.44,1,0.0,,2,,,38.0,54.3,57.3,46.3,,81,
226,227,Ronald Moore,2TM,RB,27,13,4,0,0,0,0,0,81,278,3.43,1,5.0,4,34,8.5,0,0.0,,1,,,37.0,41.2,44.2,39.2,,78,
227,228,Eric Moulds,BUF,WR,24,16,8,0,0,0,0,0,4,59,14.75,0,52.0,29,294,10.14,0,3.0,,0,1.0,,37.0,66.3,69.3,51.8,,82,
228,229,Stepfret Williams,DAL,WR,24,16,0,0,0,0,0,0,0,0,,0,51.0,30,308,10.27,1,0.0,,1,,,37.0,66.8,69.8,51.8,,83,
229,230,Kyle Brady,NYJ,TE,25,16,14,0,0,0,0,0,0,0,,0,35.0,22,238,10.82,2,1.0,,2,,,36.0,57.8,60.8,46.8,,27,
230,231,Glenn Foley,NYJ,QB,27,6,2,56,97,705,3,1,3,-5,-1.67,0,0.0,0,0,,0,1.0,1.0,0,,,36.0,35.7,40.7,36.7,,43,
231,232,Willie Green,DEN,WR,31,16,1,0,0,0,0,0,0,0,,0,43.0,19,240,12.63,2,0.0,,2,,,36.0,55.0,58.0,45.5,,84,
232,233,Willie Jackson,JAX,WR,26,16,1,0,0,0,0,0,3,14,4.67,0,35.0,17,206,12.12,2,1.0,,2,1.0,,36.0,53.0,56.0,44.5,,85,
233,234,Jeff Hostetler,WAS,QB,36,6,3,79,144,899,5,10,14,28,2.0,0,0.0,0,0,,0,3.0,2.0,0,,,35.0,34.8,49.8,44.8,,44,
234,235,David Patten,NYG,WR,23,16,3,0,0,0,0,0,1,2,2.0,0,33.0,13,226,17.38,2,2.0,,2,,,35.0,47.8,50.8,41.3,,86,
235,236,Kevin Alexander,NYG,WR,22,14,8,0,0,0,0,0,0,0,,0,49.0,18,276,15.33,1,0.0,,1,,,34.0,51.6,54.6,42.6,,88,
236,237,Sam Gash,NWE,RB,28,16,5,0,0,0,0,0,6,10,1.67,0,29.0,22,154,7.0,3,0.0,,3,,,34.0,56.4,59.4,45.4,,79,
237,238,Muhsin Muhammad,CAR,WR,24,13,5,0,0,0,0,0,0,0,,0,62.0,27,317,11.74,0,0.0,,0,1.0,,34.0,60.7,63.7,47.2,,87,
238,239,O.J. Santiago,ATL,TE,23,11,11,0,0,0,0,0,0,0,,0,32.0,17,217,12.76,2,1.0,,2,,,34.0,50.7,53.7,42.2,,28,
239,240,Darick Holmes,BUF,RB,26,13,0,0,0,0,0,0,22,106,4.82,2,20.0,13,106,8.15,0,1.0,,2,,,33.0,46.2,52.2,39.7,,80,
240,241,Chad Lewis,PHI,TE,26,16,3,0,0,0,0,0,0,0,,0,21.0,12,94,7.83,4,0.0,,4,,,33.0,45.4,45.4,39.4,,29,
241,242,Jay Riemersma,BUF,TE,24,16,8,0,0,0,0,0,0,0,,0,40.0,26,208,8.0,2,1.0,1.0,2,1.0,,33.0,58.8,62.8,45.8,,30,
242,243,Brian Stablein,IND,WR,27,16,0,0,0,0,0,0,0,0,,0,31.0,25,253,10.12,1,0.0,,1,1.0,,33.0,58.3,61.3,45.8,,89,
243,244,Troy Davis,NOR,RB,22,16,7,0,0,0,0,0,75,271,3.61,0,18.0,13,85,6.54,0,3.0,2.0,0,,,32.0,44.6,49.6,38.1,,82,
244,245,Vaughn Hebron,DEN,RB,27,16,1,0,0,0,0,0,49,222,4.53,1,5.0,3,36,12.0,0,1.0,,1,,,32.0,34.8,37.8,33.3,,81,
245,246,Bryan Still,SDG,WR,23,15,4,0,0,0,0,0,0,0,,0,44.0,24,324,13.5,0,0.0,,0,,,32.0,56.4,59.4,44.4,,90,
246,247,John Farquhar,NOR,TE,25,11,8,0,0,0,0,0,0,0,,0,26.0,17,253,14.88,1,0.0,,1,,,31.0,48.3,51.3,39.8,,31,
247,248,Frank Hartley,SDG,TE,30,16,16,0,0,0,0,0,0,0,,0,38.0,19,246,12.95,1,0.0,,1,,,31.0,49.6,52.6,40.1,,32,
248,249,David Palmer,MIN,WR,25,16,0,0,0,0,0,0,11,36,3.27,1,40.0,26,193,7.42,1,2.0,2.0,2,,,31.0,56.9,61.9,43.9,,91,
249,250,Heath Shuler,NOR,QB,26,10,9,106,203,1288,2,14,22,38,1.73,1,0.0,0,0,,0,8.0,6.0,1,,1.0,31.0,31.3,54.3,45.3,,45,
250,251,Irving Spikes,MIA,RB,27,12,1,0,0,0,0,0,63,180,2.86,2,10.0,7,70,10.0,0,3.0,3.0,2,,,31.0,38.0,44.0,34.5,,83,
251,252,Todd Kinchen,ATL,WR,28,16,0,0,0,0,0,0,0,0,,0,23.0,16,266,16.63,1,5.0,2.0,1,,,29.0,44.6,49.6,36.6,,94,
252,253,Derrick Mayes,GNB,WR,23,12,3,0,0,0,0,0,0,0,,0,35.0,18,290,16.11,0,0.0,,0,,,29.0,47.0,50.0,38.0,,93,
253,254,Brian Milne,CIN,RB,24,16,16,0,0,0,0,0,13,32,2.46,2,32.0,23,138,6.0,0,0.0,,2,,,29.0,52.0,55.0,40.5,,84,
254,255,Erric Pegram,2TM,RB,28,15,0,0,0,0,0,0,28,95,3.39,2,29.0,21,90,4.29,0,1.0,1.0,2,,,29.0,49.5,50.5,39.0,,86,
255,256,Herschel Walker,DAL,RB,35,16,6,0,0,0,0,0,6,20,3.33,0,23.0,14,149,10.64,2,0.0,,2,,,29.0,42.9,45.9,35.9,,85,
256,257,Kevin Williams,ARI,WR,26,16,0,0,0,0,0,0,1,-2,-2.0,0,36.0,20,273,13.65,1,3.0,2.0,1,,,29.0,49.1,54.1,39.1,,92,
257,258,Errict Rhett,TAM,RB,27,11,0,0,0,0,0,0,31,96,3.1,3,0.0,0,0,,0,0.0,,3,,,28.0,27.6,27.6,27.6,,87,
258,259,Dedric Ward,NYJ,WR,23,11,1,0,0,0,0,0,2,25,12.5,0,24.0,18,212,11.78,1,1.0,1.0,1,,,28.0,45.7,49.7,36.7,,95,
259,260,Rob Johnson,JAX,QB,24,5,1,22,28,344,2,2,10,34,3.4,1,0.0,0,0,,0,0.0,,1,,,27.0,27.2,32.2,29.2,,46,
260,261,Alex Van Pelt,BUF,QB,27,6,3,60,124,684,2,10,11,33,3.0,1,0.0,0,0,,0,3.0,1.0,1,,2.0,27.0,26.7,40.7,36.7,,47,
261,262,Richie Anderson,NYJ,RB,26,16,3,0,0,0,0,0,21,70,3.33,0,35.0,26,150,5.77,1,2.0,1.0,1,,,26.0,52.0,56.0,39.0,,88,
262,263,Will Blackwell,PIT,WR,22,14,0,0,0,0,0,0,2,14,7.0,0,29.0,12,168,14.0,1,3.0,2.0,2,,,26.0,38.2,43.2,32.2,,97,
263,264,Albert Connell,WAS,WR,23,5,1,0,0,0,0,0,1,3,3.0,0,17.0,9,138,15.33,2,0.0,,2,,,26.0,35.1,38.1,30.6,,98,
264,265,Keith Crawford,STL,WR,27,15,2,0,0,0,0,0,2,32,16.0,0,19.0,11,232,21.09,0,0.0,,0,,,26.0,37.4,40.4,31.9,,96,
265,266,Jackie Harris,TAM,TE,29,12,11,0,0,0,0,0,0,0,,0,34.0,19,197,10.37,1,0.0,,1,,,26.0,44.7,47.7,35.2,,34,
266,267,David Sloan,DET,TE,25,14,12,0,0,0,0,0,0,0,,0,49.0,29,264,9.1,0,0.0,,0,,,26.0,55.4,58.4,40.9,,33,
267,268,Howard Cross,NYG,TE,30,16,16,0,0,0,0,0,0,0,,0,38.0,21,150,7.14,2,1.0,1.0,2,,,25.0,46.0,50.0,35.5,,35,
268,269,Danan Hughes,KAN,WR,27,16,1,0,0,0,0,0,0,0,,0,13.0,7,65,9.29,2,0.0,,3,,,25.0,31.5,31.5,28.0,,99,
269,270,David LaFleur,DAL,TE,23,16,5,0,0,0,0,0,0,0,,0,24.0,18,122,6.78,2,1.0,,2,,,24.0,42.2,45.2,33.2,,36,
270,271,Lovett Purnell,NWE,TE,25,16,2,0,0,0,0,0,0,0,,0,7.0,5,57,11.4,3,0.0,,3,,,24.0,28.7,28.7,26.2,,38,
271,272,Irv Smith,NOR,TE,26,11,8,0,0,0,0,0,0,0,,0,36.0,17,180,10.59,1,1.0,,1,,,24.0,41.0,44.0,32.5,,37,
272,273,Tamarick Vanover,KAN,WR,23,16,0,0,0,0,0,0,5,50,10.0,0,17.0,7,92,13.14,0,6.0,2.0,2,1.0,,24.0,31.2,33.2,27.7,,100,
273,274,Ronnie Harmon,2TM,WR,33,12,0,0,0,0,0,0,10,36,3.6,0,21.0,18,197,10.94,0,0.0,,0,,,23.0,41.3,44.3,32.3,,101,
274,275,Daryl Johnston,DAL,RB,31,6,6,0,0,0,0,0,2,3,1.5,0,29.0,18,166,9.22,1,1.0,,1,,,23.0,40.9,43.9,31.9,,89,
275,276,Ron Rivers,DET,RB,26,16,0,0,0,0,0,0,29,166,5.72,1,0.0,0,0,,0,0.0,,1,,,23.0,22.6,25.6,22.6,,90,
276,277,Mark Seay,PHI,WR,30,12,2,0,0,0,0,0,0,0,,0,21.0,13,187,14.38,1,3.0,1.0,1,,,23.0,35.7,39.7,29.2,,102,
277,278,Aaron Hayden,GNB,RB,24,14,0,0,0,0,0,0,32,148,4.63,1,2.0,2,11,5.5,0,0.0,,1,,,22.0,23.9,26.9,22.9,,91,
278,279,James Jenkins,WAS,TE,30,16,5,0,0,0,0,0,0,0,,0,6.0,4,43,10.75,3,0.0,,3,,,22.0,26.3,26.3,24.3,,39,
279,280,Jimmie Johnson,PHI,TE,31,16,11,0,0,0,0,0,0,0,,0,22.0,14,177,12.64,1,1.0,1.0,1,,,22.0,35.7,39.7,28.7,,40,
280,281,Jon Kitna,SEA,QB,25,3,1,31,45,371,1,2,10,9,0.9,1,0.0,0,0,,0,1.0,,1,,,22.0,21.7,26.7,23.7,,48,
281,282,Keith Poole,NOR,WR,23,3,0,0,0,0,0,0,0,0,,0,6.0,4,98,24.5,2,0.0,,2,,,22.0,25.8,25.8,23.8,,103,
282,283,Mack Strong,SEA,RB,26,16,9,0,0,0,0,0,4,8,2.0,0,21.0,13,91,7.0,2,0.0,,2,,,22.0,34.9,34.9,28.4,,92,
283,284,Fred Barnett,MIA,WR,31,6,5,0,0,0,0,0,0,0,,0,45.0,17,166,9.76,1,1.0,1.0,1,,,21.0,37.6,41.6,29.1,,105,
284,285,Tony Carter,CHI,RB,25,16,10,0,0,0,0,0,9,56,6.22,0,34.0,24,152,6.33,0,0.0,,0,,,21.0,44.8,47.8,32.8,,94,
285,286,Jason Dunn,PHI,TE,24,15,4,0,0,0,0,0,0,0,,0,13.0,7,93,13.29,2,0.0,,2,,,21.0,28.3,28.3,24.8,,41,
286,287,Ty Hallock,JAX,RB,26,15,7,0,0,0,0,0,4,21,5.25,0,23.0,18,131,7.28,1,0.0,,1,,,21.0,39.2,42.2,30.2,,93,
287,288,Michael Haynes,ATL,WR,32,12,0,0,0,0,0,0,0,0,,0,31.0,12,154,12.83,1,0.0,,1,,,21.0,33.4,36.4,27.4,,104,
288,289,Damon Jones,JAX,TE,23,11,3,0,0,0,0,0,0,0,,0,8.0,5,87,17.4,2,0.0,,2,,,21.0,25.7,25.7,23.2,,42,
289,290,Danny Wuerffel,NOR,QB,23,7,2,42,91,518,4,8,6,26,4.33,0,0.0,0,0,,0,2.0,1.0,0,,,21.0,21.3,33.3,29.3,,49,
290,291,Bob Christian,ATL,RB,29,16,12,0,0,0,0,0,7,8,1.14,0,31.0,22,154,7.0,1,3.0,1.0,1,,,20.0,42.2,46.2,31.2,,95,
291,292,Anthony Edwards,ARI,WR,31,16,1,0,0,0,0,0,0,0,,0,35.0,20,203,10.15,0,0.0,,0,,,20.0,40.3,43.3,30.3,,106,
292,293,Craig Heyward,STL,RB,31,16,12,0,0,0,0,0,34,84,2.47,1,13.0,8,77,9.63,0,1.0,1.0,1,,,20.0,28.1,29.1,24.1,,96,
293,294,Chuck Levy,SFO,RB,25,14,0,0,0,0,0,0,16,90,5.63,0,9.0,5,68,13.6,0,1.0,1.0,1,,,20.0,24.8,25.8,22.3,,97,
294,295,Tony Richardson,KAN,RB,26,14,0,0,0,0,0,0,2,11,5.5,0,3.0,3,6,2.0,3,0.0,,3,,,20.0,22.7,22.7,21.2,,98,
295,296,Derek Russell,TEN,WR,28,11,2,0,0,0,0,0,0,0,,0,37.0,12,141,11.75,1,0.0,,1,,,20.0,32.1,35.1,26.1,,107,
296,297,Marco Battaglia,CIN,TE,24,16,0,0,0,0,0,0,0,0,,0,22.0,12,149,12.42,1,2.0,1.0,1,,,19.0,30.9,34.9,24.9,,43,
297,298,Ernie Mills,CAR,WR,29,10,5,0,0,0,0,0,0,0,,0,35.0,11,127,11.55,1,0.0,,1,,,19.0,29.7,32.7,24.2,,108,
298,299,Kenny Shedd,OAK,WR,26,16,0,0,0,0,0,0,0,0,,0,18.0,10,115,11.5,0,0.0,,1,,,18.0,27.5,30.5,22.5,,109,
299,300,Derek Loville,DEN,RB,29,16,0,0,0,0,0,0,25,124,4.96,1,2.0,2,10,5.0,0,1.0,1.0,1,,,17.0,19.4,23.4,18.4,,99,
300,301,Rick Mirer,CHI,QB,27,7,3,53,103,420,0,6,20,78,3.9,1,0.0,0,0,,0,4.0,2.0,1,1.0,,17.0,16.6,27.6,22.6,,50,
