player,tm,fantpos,age,games_g,games_gs,passing_cmp,passing_att,passing_yds,passing_td,passing_int,rushing_att,rushing_yds,rushing_y/a,rushing_td,receiving_tgt,receiving_rec,receiving_yds,receiving_y/r,receiving_td,fumbles_fmb,fumbles_fl,scoring_td,scoring_2pm,scoring_2pp,fantasy_fantpt,fantasy_ppr,age_adj,passing_cmp_adj,passing_att_adj,passing_yds_adj,passing_td_adj,passing_int_adj,rushing_att_adj,rushing_yds_adj,rushing_y/a_adj,rushing_td_adj,receiving_tgt_adj,receiving_rec_adj,receiving_yds_adj,receiving_y/r_adj,receiving_td_adj,fumbles_fmb_adj,fumbles_fl_adj,scoring_td_adj,scoring_2pm_adj,scoring_2pp_adj,fantasy_fantpt_adj,fantasy_ppr_adj,year
Darren Sproles,PHI,RB,33,15,5,0,0,0,0,0,94,438,4.66,2,71,52,427,8.21,2,1.0,0,4,0.0,0.0,111.0,162.5,34.082253446625266,0.0,0.0,0.0,0.0,0.0,97.08278254493258,452.3644548370263,4.812827304887083,2.065591117977289,73.32848468819375,53.705369067409514,441.0037036881512,8.479251539296772,2.065591117977289,1.0327955589886444,0.0,4.131182235954578,0.0,0.0,114.64030704773954,167.82927833565472,2016
Stefon Diggs,MIN,WR,23,13,11,0,0,0,0,0,3,10,3.33,0,112,84,903,10.75,3,0.0,0,3,0.0,0.0,109.0,193.3,25.516209026360542,0.0,0.0,0.0,0.0,0.0,3.328201177351375,11.094003924504584,3.6943033068600264,0.0,124.25284395445134,93.1896329658385,1001.7885543827639,11.926054218842427,3.328201177351375,0.0,0.0,3.328201177351375,0.0,0.0,120.92464277709995,214.4470958606736,2016
Theo Riddick,DET,RB,25,10,8,0,0,0,0,0,92,357,3.88,1,67,53,371,7.0,5,0.0,0,6,0.0,0.0,109.0,161.8,31.622776601683793,0.0,0.0,0.0,0.0,0.0,116.37181789419635,451.5732498720445,4.907854928581324,1.2649110640673518,84.74904129251256,67.04028639556964,469.28200476898746,8.854377448471462,6.324555320336758,0.0,0.0,7.58946638440411,0.0,0.0,137.87530598334132,204.66261016609752,2016
Anquan Boldin,DET,WR,36,16,16,0,0,0,0,0,0,0,0.0,0,95,67,584,8.72,8,0.0,0,8,0.0,0.0,106.0,173.4,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,67.0,584.0,8.72,8.0,0.0,0.0,8.0,0.0,0.0,106.0,173.4,2016
Taylor Gabriel,ATL,WR,25,13,3,0,0,0,0,0,4,51,12.75,1,50,35,579,16.54,6,0.0,0,7,0.0,0.0,105.0,140.0,27.735009811261456,0.0,0.0,0.0,0.0,0.0,4.437601569801833,56.57942001497337,14.144855003743343,1.1094003924504583,55.47001962252291,38.82901373576604,642.3428272288154,18.34948249113058,6.65640235470275,0.0,0.0,7.7658027471532085,0.0,0.0,116.48704120729812,155.31605494306416,2016
Ted Ginn Jr.,CAR,WR,31,16,8,0,0,0,0,0,14,98,7.0,0,95,54,752,13.93,4,3.0,2,4,0.0,0.0,105.0,159.0,31.0,0.0,0.0,0.0,0.0,0.0,14.0,98.0,7.0,0.0,95.0,54.0,752.0,13.93,4.0,3.0,2.0,4.0,0.0,0.0,105.0,159.0,2016
Tim Hightower,NOR,RB,30,16,1,0,0,0,0,0,133,548,4.12,4,26,22,200,9.09,1,0.0,0,5,0.0,0.0,105.0,126.8,30.0,0.0,0.0,0.0,0.0,0.0,133.0,548.0,4.12,4.0,26.0,22.0,200.0,9.09,1.0,0.0,0.0,5.0,0.0,0.0,105.0,126.8,2016
Dontrelle Inman,SDG,WR,27,16,16,0,0,0,0,0,0,0,0.0,0,97,58,810,13.97,4,0.0,0,4,0.0,0.0,105.0,163.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,58.0,810.0,13.97,4.0,0.0,0.0,4.0,0.0,0.0,105.0,163.0,2016
Jerick McKinnon,MIN,RB,24,15,7,0,1,0,0,0,159,539,3.39,2,53,43,255,5.93,2,0.0,0,4,1.0,0.0,105.0,148.4,24.78709341572747,0.0,1.0327955589886444,0.0,0.0,0.0,164.21449387919446,556.6768062948794,3.5011769449715047,2.065591117977289,54.73816462639816,44.41020903651171,263.3628675421043,6.1244776648026615,2.065591117977289,0.0,0.0,4.131182235954578,1.0327955589886444,0.0,108.44353369380767,153.26686095391486,2016
JJ Nelson,ARI,WR,24,15,6,0,0,0,0,0,4,83,20.75,1,74,34,568,16.71,6,1.0,1,7,0.0,0.0,105.0,139.1,24.78709341572747,0.0,0.0,0.0,0.0,0.0,4.131182235954578,85.72203139605749,21.430507849014372,1.0327955589886444,76.42687136515968,35.11504900561391,586.62787750555,17.25801379070025,6.196773353931867,1.0327955589886444,1.0327955589886444,7.229568912920511,0.0,0.0,108.44353369380767,143.66186225532044,2016
Rashad Jennings,NYG,RB,31,13,12,0,0,0,0,0,181,593,3.28,3,42,35,201,5.74,1,1.0,0,4,0.0,0.0,103.0,138.4,34.391412165964205,0.0,0.0,0.0,0.0,0.0,200.80147103353295,657.8744327231218,3.638833287237503,3.328201177351375,46.59481648291925,38.82901373576604,222.98947888254213,6.36795825266563,1.1094003924504583,1.1094003924504583,0.0,4.437601569801833,0.0,0.0,114.2682404223972,153.54101431514343,2016
James White,NWE,RB,24,16,4,0,0,0,0,0,39,166,4.26,0,86,60,551,9.18,5,0.0,0,5,0.0,0.0,102.0,161.7,24.0,0.0,0.0,0.0,0.0,0.0,39.0,166.0,4.26,0.0,86.0,60.0,551.0,9.18,5.0,0.0,0.0,5.0,0.0,0.0,102.0,161.7,2016
Chris Thompson,WAS,RB,26,16,0,0,0,0,0,0,68,356,5.24,3,62,49,349,7.12,2,2.0,1,5,0.0,0.0,99.0,147.5,26.0,0.0,0.0,0.0,0.0,0.0,68.0,356.0,5.24,3.0,62.0,49.0,349.0,7.12,2.0,2.0,1.0,5.0,0.0,0.0,99.0,147.5,2016
Jordan Matthews,PHI,WR,24,14,13,0,0,0,0,0,0,0,0.0,0,117,73,804,11.01,3,1.0,0,3,0.0,0.0,98.0,171.4,25.657079223592742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.07826121501462,78.04028263842793,859.5121539903569,11.77018509382317,3.2071349029490928,1.0690449676496976,0.0,3.2071349029490928,0.0,0.0,104.76640682967036,183.23430745515816,2016
DeVante Parker,MIA,WR,23,15,8,0,0,0,0,0,0,0,0.0,0,87,56,744,13.29,4,0.0,0,4,0.0,0.0,98.0,154.4,23.754297856738823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.85321363201207,57.83655130336409,768.3998958875515,13.725852978959084,4.131182235954578,0.0,0.0,4.131182235954578,0.0,0.0,101.21396478088715,159.46363430784672,2016
Brandon Marshall,NYJ,WR,32,15,15,0,0,0,0,0,0,0,0.0,0,128,59,788,13.36,3,0.0,0,3,0.0,0.0,97.0,155.8,33.04945788763662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.19783155054648,60.93493798033003,813.8429004830518,13.79814866808829,3.0983866769659336,0.0,0.0,3.0983866769659336,0.0,0.0,100.18116922189851,160.90954809043083,2016
Ty Montgomery,GNB,RB,23,15,6,0,0,0,0,0,77,457,5.94,3,56,44,348,7.91,0,2.0,1,3,0.0,0.0,97.0,140.5,23.754297856738823,0.0,0.0,0.0,0.0,0.0,79.52525804212563,471.98757045781053,6.134805620392549,3.0983866769659336,57.83655130336409,45.443004595500355,359.4128545280483,8.169412871600178,0.0,2.065591117977289,1.0327955589886444,3.0983866769659336,0.0,0.0,100.18116922189851,145.10777603790456,2016
Alshon Jeffery,CHI,WR,26,12,12,0,0,0,0,0,0,0,0.0,0,94,52,821,15.79,2,0.0,0,2,0.0,0.0,94.0,146.1,30.02221399786054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.54185060764965,60.04442799572108,948.0091420093655,18.23272150100838,2.3094010767585034,0.0,0.0,2.3094010767585034,0.0,0.0,108.54185060764965,168.70174865720864,2016
Derrick Henry,TEN,RB,22,15,2,0,0,0,0,0,110,490,4.45,5,15,13,137,10.54,0,0.0,0,5,0.0,0.0,93.0,105.7,22.721502297750177,0.0,0.0,0.0,0.0,0.0,113.60751148875089,506.0698239044358,4.595940237499468,5.163977794943222,15.491933384829666,13.426342266852378,141.4929915814443,10.885665191740312,0.0,0.0,0.0,5.163977794943222,0.0,0.0,96.04998698594393,109.16649058509972,2016
Chris Hogan,NWE,WR,29,15,14,0,0,0,0,0,3,9,3.0,0,58,38,680,17.89,4,1.0,1,4,0.0,0.0,91.0,128.9,29.95107121067069,0.0,0.0,0.0,0.0,0.0,3.0983866769659336,9.2951600308978,3.0983866769659336,0.0,59.90214242134138,39.24623124156849,702.3009801122782,18.47671255030685,4.131182235954578,1.0327955589886444,1.0327955589886444,4.131182235954578,0.0,0.0,93.98439586796664,133.12734755363627,2016
Duke Johnson,CLE,RB,23,16,1,0,1,0,0,0,73,358,4.9,1,74,53,514,9.7,0,2.0,1,1,0.0,0.0,91.0,144.2,23.0,0.0,1.0,0.0,0.0,0.0,73.0,358.0,4.9,1.0,74.0,53.0,514.0,9.7,0.0,2.0,1.0,1.0,0.0,0.0,91.0,144.2,2016
Mohamed Sanu,ATL,WR,27,15,15,0,0,0,0,0,1,5,5.0,0,81,59,653,11.07,4,1.0,1,4,1.0,0.0,90.0,148.8,27.8854800926934,0.0,0.0,0.0,0.0,0.0,1.0327955589886444,5.163977794943222,5.163977794943222,0.0,83.6564402780802,60.93493798033003,674.4155000195848,11.433046838004294,4.131182235954578,1.0327955589886444,1.0327955589886444,4.131182235954578,1.0327955589886444,0.0,92.951600308978,153.67997917751032,2016
Tavon Austin,LAR,WR,26,15,15,0,0,0,0,0,28,159,5.68,1,106,58,509,8.78,3,5.0,1,4,0.0,0.0,89.0,146.8,26.852684533704757,0.0,0.0,0.0,0.0,0.0,28.918275651682045,164.21449387919446,5.8662787750555,1.0327955589886444,109.47632925279632,59.90214242134138,525.69293952522,9.067945007920297,3.0983866769659336,5.163977794943222,1.0327955589886444,4.131182235954578,0.0,0.0,91.91880474998936,151.614388059533,2016
Randall Cobb,GNB,WR,26,13,10,0,0,0,0,0,10,33,3.3,0,84,60,610,10.17,4,1.0,0,4,0.0,0.0,88.0,148.3,28.844410203711917,0.0,0.0,0.0,0.0,0.0,11.094003924504584,36.610212950865126,3.661021295086512,0.0,93.1896329658385,66.5640235470275,676.7342393947796,11.28260199122116,4.437601569801833,1.1094003924504583,0.0,4.437601569801833,0.0,0.0,97.62723453564033,164.52407820040298,2016
T.J. Yeldon,JAX,RB,23,15,13,0,0,0,0,0,130,465,3.58,1,68,50,312,6.24,1,2.0,1,2,0.0,0.0,88.0,137.7,23.754297856738823,0.0,0.0,0.0,0.0,0.0,134.2634226685238,480.2499349297197,3.6974081011793474,1.0327955589886444,70.23009801122782,51.63977794943222,322.23221440445707,6.444644288089141,1.0327955589886444,2.065591117977289,1.0327955589886444,2.065591117977289,0.0,0.0,90.88600919100071,142.21594847273633,2016
C.J. Anderson,DEN,RB,25,7,7,0,0,0,0,0,110,437,3.97,4,24,16,128,8.0,1,0.0,0,5,0.0,0.0,87.0,102.5,37.79644730092272,0.0,0.0,0.0,0.0,0.0,166.30436812405998,660.6818988201292,6.002075831386528,6.047431568147635,36.284589408885815,24.18972627259054,193.51781018072433,12.09486313629527,1.5118578920369088,0.0,0.0,7.559289460184544,0.0,0.0,131.53163660721106,154.96543393378315,2016
Jalen Richard,OAK,RB,23,16,0,0,0,0,0,0,83,491,5.92,1,39,29,194,6.69,2,0.0,0,3,0.0,0.0,87.0,115.5,23.0,0.0,0.0,0.0,0.0,0.0,83.0,491.0,5.92,1.0,39.0,29.0,194.0,6.69,2.0,0.0,0.0,3.0,0.0,0.0,87.0,115.5,2016
Jack Doyle,IND,TE,26,16,14,0,0,0,0,0,0,0,0.0,0,75,59,584,9.9,5,1.0,1,5,0.0,0.0,86.0,145.4,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,59.0,584.0,9.9,5.0,1.0,1.0,5.0,0.0,0.0,86.0,145.4,2016
Travis Benjamin,SDG,WR,27,14,8,0,1,0,0,0,2,-3,-1.5,0,75,47,677,14.4,4,5.0,3,4,0.0,0.0,85.0,132.4,28.864214126541835,0.0,1.0690449676496976,0.0,0.0,0.0,2.138089935299395,-3.2071349029490928,-1.6035674514745464,0.0,80.17837257372732,50.24511347953578,723.7434430988452,15.394247534155646,4.27617987059879,5.3452248382484875,3.2071349029490928,4.27617987059879,0.0,0.0,90.8688222502243,141.54155371681998,2016
Giovani Bernard,CIN,RB,25,10,2,0,0,0,0,0,91,337,3.7,2,51,39,336,8.62,1,1.0,1,3,0.0,0.0,83.0,122.3,31.622776601683793,0.0,0.0,0.0,0.0,0.0,115.106906830129,426.2750285906975,4.680170937049201,2.5298221281347035,64.51046426743494,49.33153149862672,425.01011752663015,10.90353337226057,1.2649110640673518,1.2649110640673518,1.2649110640673518,3.794733192202055,0.0,0.0,104.98761831759019,154.69862313543712,2016
Eric Ebron,DET,TE,23,13,13,0,0,0,0,0,1,1,1.0,1,85,61,711,11.66,1,0.0,0,2,0.0,0.0,83.0,144.2,25.516209026360542,0.0,0.0,0.0,0.0,0.0,1.1094003924504583,1.1094003924504583,1.1094003924504583,1.1094003924504583,94.29903335828895,67.67342393947796,788.7836790322758,12.935608575972344,1.1094003924504583,0.0,0.0,2.2188007849009166,0.0,0.0,92.08023257338805,159.97553659135608,2016
Jeremy Kerley,SFO,WR,28,16,13,0,0,0,0,0,0,0,0.0,0,115,64,667,10.42,3,4.0,1,3,0.0,0.0,83.0,146.7,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,64.0,667.0,10.42,3.0,4.0,1.0,3.0,0.0,0.0,83.0,146.7,2016
Tyler Lockett,SEA,WR,24,15,9,0,0,0,0,0,6,114,19.0,1,66,41,597,14.56,1,0.0,0,2,0.0,0.0,83.0,124.1,24.78709341572747,0.0,0.0,0.0,0.0,0.0,6.196773353931867,117.73869372470547,19.623115620784244,1.0327955589886444,68.16450689325053,42.344617918534425,616.5789487162208,15.037503338874664,1.0327955589886444,0.0,0.0,2.065591117977289,0.0,0.0,85.72203139605749,128.16992887049076,2016
Dennis Pitta,BAL,TE,31,16,12,0,0,0,0,0,0,0,0.0,0,121,86,729,8.48,2,1.0,1,2,0.0,0.0,83.0,168.9,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,86.0,729.0,8.48,2.0,1.0,1.0,2.0,0.0,0.0,83.0,168.9,2016
Jason Witten,DAL,TE,34,16,16,0,0,0,0,0,0,0,0.0,0,95,69,673,9.75,3,1.0,1,3,0.0,0.0,83.0,152.3,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,69.0,673.0,9.75,3.0,1.0,1.0,3.0,0.0,0.0,83.0,152.3,2016
Robert Turbin,IND,RB,27,15,0,0,0,0,0,0,47,164,3.49,7,35,26,179,6.88,1,0.0,0,8,0.0,0.0,82.0,108.3,27.8854800926934,0.0,0.0,0.0,0.0,0.0,48.54139127246629,169.3784716741377,3.6044565008703695,7.229568912920511,36.14784456460256,26.852684533704757,184.87040505896735,7.105633445841874,1.0327955589886444,0.0,0.0,8.262364471909155,0.0,0.0,84.68923583706885,111.85175903847019,2016
DeAngelo Williams,PIT,RB,33,9,4,0,0,0,0,0,98,343,3.5,4,27,18,118,6.56,2,0.0,0,6,0.0,0.0,82.0,100.1,44.0,0.0,0.0,0.0,0.0,0.0,130.66666666666666,457.3333333333333,4.666666666666667,5.333333333333333,36.0,24.0,157.33333333333334,8.746666666666666,2.6666666666666665,0.0,0.0,8.0,0.0,0.0,109.33333333333333,133.46666666666667,2016
Will Fuller,HOU,WR,22,14,13,0,0,0,0,0,1,-3,-3.0,0,92,47,635,13.51,2,2.0,0,3,0.0,0.0,81.0,128.2,23.518989288293348,0.0,0.0,0.0,0.0,0.0,1.0690449676496976,-3.2071349029490928,-3.2071349029490928,0.0,98.35213702377217,50.24511347953578,678.843554457558,14.442797512947413,2.138089935299395,2.138089935299395,0.0,3.2071349029490928,0.0,0.0,86.5926423796255,137.0515648526912,2016
Terrance Williams,DAL,WR,27,16,15,0,0,0,0,0,0,0,0.0,0,61,44,594,13.5,4,1.0,1,4,0.0,0.0,81.0,125.4,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,44.0,594.0,13.5,4.0,1.0,1.0,4.0,0.0,0.0,81.0,125.4,2016
Shaun Draughn,SFO,RB,29,16,1,0,0,0,0,0,74,196,2.65,4,39,29,263,9.07,2,1.0,1,6,0.0,0.0,80.0,108.9,29.0,0.0,0.0,0.0,0.0,0.0,74.0,196.0,2.65,4.0,39.0,29.0,263.0,9.07,2.0,1.0,1.0,6.0,0.0,0.0,80.0,108.9,2016
C.J. Fiedorowicz,HOU,TE,25,15,15,0,0,0,0,0,0,0,0.0,0,89,54,559,10.35,4,1.0,0,4,0.0,0.0,80.0,133.9,25.81988897471611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.91880474998936,55.7709601853868,577.3327174746522,10.68943403553247,4.131182235954578,1.0327955589886444,0.0,4.131182235954578,0.0,0.0,82.62364471909156,138.2913253485795,2016
Brian Hoyer,CHI,QB,31,6,5,134,200,1445,6,0,7,-2,-0.29,0,0,0,0,0.0,0,3.0,1,0,0.0,0.0,80.0,79.6,50.62278801751902,218.8210836886306,326.59863237109045,2359.6751188811286,9.797958971132713,0.0,11.430952132988166,-3.2659863237109046,-0.4735680169380811,0.0,0.0,0.0,0.0,0.0,0.0,4.898979485566357,1.6329931618554523,0.0,0.0,0.0,130.63945294843617,129.986255683694,2016
Dwayne Allen,IND,TE,26,14,14,0,0,0,0,0,0,0,0.0,0,52,35,406,11.6,6,1.0,0,6,1.0,0.0,79.0,113.6,27.795169158892136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.59033831778427,37.416573867739416,434.0322568657772,12.40092162473649,6.4142698058981855,1.0690449676496976,0.0,6.4142698058981855,1.0690449676496976,0.0,84.45455244432611,121.44350832500564,2016
Charles Clay,BUF,TE,27,15,15,0,0,0,0,0,0,0,0.0,0,87,57,552,9.68,4,0.0,0,4,0.0,0.0,79.0,136.2,27.8854800926934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.85321363201207,58.869346862352735,570.1031485617317,9.997461011010078,4.131182235954578,0.0,0.0,4.131182235954578,0.0,0.0,81.59084916010292,140.66675513425338,2016
Michael Floyd,2TM,WR,27,15,8,0,0,0,0,0,0,0,0.0,0,76,37,488,13.19,5,0.0,0,5,0.0,0.0,79.0,115.8,27.8854800926934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.49246248313698,38.21343568257984,504.0042327864585,13.62257342306022,5.163977794943222,0.0,0.0,5.163977794943222,0.0,0.0,81.59084916010292,119.59772573088503,2016
Adam Humphries,TAM,WR,23,15,4,0,0,0,0,0,5,18,3.6,0,83,55,622,11.31,2,3.0,0,2,1.0,0.0,78.0,133.0,23.754297856738823,0.0,0.0,0.0,0.0,0.0,5.163977794943222,18.5903200617956,3.71806401235912,0.0,85.72203139605749,56.803755744375444,642.3988376909368,11.68091777216157,2.065591117977289,3.0983866769659336,0.0,2.065591117977289,1.0327955589886444,0.0,80.55805360111427,137.36180934548972,2016
Jacquizz Rodgers,TAM,RB,26,10,5,0,0,0,0,0,129,560,4.34,2,16,13,98,7.54,0,0.0,0,2,0.0,0.0,78.0,90.8,32.887687665751145,0.0,0.0,0.0,0.0,0.0,163.17352726468837,708.3501958777169,5.489714018052306,2.5298221281347035,20.23857702507763,16.443843832875572,123.96128427860046,9.537429423067831,0.0,0.0,0.0,2.5298221281347035,0.0,0.0,98.66306299725343,114.85392461731553,2016
Eli Rogers,PIT,WR,24,13,8,0,0,0,0,0,1,6,6.0,0,66,48,594,12.38,3,2.0,0,3,0.0,0.0,78.0,126.0,26.625609418811,0.0,0.0,0.0,0.0,0.0,1.1094003924504583,6.65640235470275,6.65640235470275,0.0,73.22042590173025,53.251218837622,658.9838331155722,13.734376858536674,3.328201177351375,2.2188007849009166,0.0,3.328201177351375,0.0,0.0,86.53323061113575,139.78444944875775,2016
Cody Kessler,CLE,QB,23,9,8,128,195,1380,6,2,11,18,1.64,0,0,0,0,0.0,0,4.0,1,0,0.0,1.0,77.0,77.0,30.666666666666668,170.66666666666666,260.0,1840.0,8.0,2.6666666666666665,14.666666666666666,24.0,2.1866666666666665,0.0,0.0,0.0,0.0,0.0,0.0,5.333333333333333,1.3333333333333333,0.0,0.0,1.3333333333333333,102.66666666666667,102.66666666666667,2016
Gary Barnidge,CLE,TE,31,16,16,0,0,0,0,0,0,0,0.0,0,82,55,612,11.13,2,0.0,0,2,1.0,0.0,75.0,130.2,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,55.0,612.0,11.13,2.0,0.0,0.0,2.0,1.0,0.0,75.0,130.2,2016
Chris Ivory,JAX,RB,28,11,1,0,0,0,0,0,117,439,3.75,3,28,20,186,9.3,0,5.0,3,3,0.0,0.0,75.0,94.5,33.769270592709525,0.0,0.0,0.0,0.0,0.0,141.1073092623934,529.453921078553,4.522670168666455,3.6181361349331636,33.769270592709525,24.12090756622109,224.32444036585613,11.216222018292807,0.0,6.030226891555272,3.6181361349331636,3.6181361349331636,0.0,0.0,90.45340337332908,113.97128825039465,2016
Zach Zenner,DET,RB,25,14,4,0,0,0,0,0,88,334,3.8,4,23,18,196,10.89,0,1.0,1,4,0.0,0.0,75.0,93.0,26.726124191242437,0.0,0.0,0.0,0.0,0.0,94.07595715317339,357.061019194999,4.062370877068851,4.27617987059879,24.588034255943043,19.242809417694556,209.53281365934072,11.641899697705208,0.0,1.0690449676496976,1.0690449676496976,4.27617987059879,0.0,0.0,80.17837257372732,99.42118199142188,2016
Brian Quick,LAR,WR,27,16,8,0,0,0,0,0,0,0,0.0,0,77,41,564,13.76,3,0.0,0,3,0.0,0.0,74.0,115.4,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,41.0,564.0,13.76,3.0,0.0,0.0,3.0,0.0,0.0,74.0,115.4,2016
Seth Roberts,OAK,WR,25,16,6,0,0,0,0,0,0,0,0.0,0,77,38,397,10.45,5,0.0,0,5,2.0,0.0,74.0,111.7,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,38.0,397.0,10.45,5.0,0.0,0.0,5.0,2.0,0.0,74.0,111.7,2016
Robby Anderson,NYJ,WR,23,16,8,0,0,0,0,0,3,42,14.0,0,78,42,587,13.98,2,1.0,1,2,0.0,0.0,73.0,114.9,23.0,0.0,0.0,0.0,0.0,0.0,3.0,42.0,14.0,0.0,78.0,42.0,587.0,13.98,2.0,1.0,1.0,2.0,0.0,0.0,73.0,114.9,2016
Blaine Gabbert,SFO,QB,27,6,5,91,160,925,5,6,40,173,4.33,2,1,1,-16,-16.0,0,0.0,0,2,0.0,0.0,73.0,73.7,44.09081537009721,148.60237772884616,261.27890589687235,1510.5186747162934,8.16496580927726,9.797958971132713,65.31972647421809,282.5078170009932,7.070860390834108,3.2659863237109046,1.6329931618554523,1.6329931618554523,-26.127890589687237,-26.127890589687237,0.0,0.0,0.0,3.2659863237109046,0.0,0.0,119.208500815448,120.35159602874683,2016
Zach Miller,CHI,TE,32,10,8,0,0,0,0,0,0,0,0.0,0,64,47,486,10.34,4,0.0,0,4,0.0,0.0,73.0,119.6,40.47715405015526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.95430810031051,59.450820011165526,614.7467771367329,13.079180402456416,5.059644256269407,0.0,0.0,5.059644256269407,0.0,0.0,92.33850767691668,151.28336326245525,2016
Donte Moncrief,IND,WR,23,9,7,0,0,0,0,0,1,-1,-1.0,0,56,30,307,10.23,7,0.0,0,7,0.0,0.0,73.0,102.6,30.666666666666668,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,-1.3333333333333333,-1.3333333333333333,0.0,74.66666666666667,40.0,409.3333333333333,13.64,9.333333333333334,0.0,0.0,9.333333333333334,0.0,0.0,97.33333333333333,136.79999999999998,2016
Kenneth Dixon,BAL,RB,22,12,0,0,0,0,0,0,88,382,4.34,2,41,30,162,5.4,1,1.0,0,3,0.0,0.0,72.0,102.4,25.403411844343534,0.0,0.0,0.0,0.0,0.0,101.61364737737414,441.0956056608741,5.011400336565952,2.3094010767585034,47.34272207354932,34.64101615137755,187.06148721743875,6.235382907247959,1.1547005383792517,1.1547005383792517,0.0,3.464101615137755,0.0,0.0,83.13843876330611,118.24133513003537,2016
Rob Gronkowski,NWE,TE,27,8,6,0,0,0,0,0,0,0,0.0,0,38,25,540,21.6,3,0.0,0,3,0.0,0.0,72.0,97.0,38.18376618407356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.740115370177605,35.35533905932737,763.6753236814712,30.547012947258853,4.242640687119285,0.0,0.0,4.242640687119285,0.0,0.0,101.82337649086284,137.17871555019022,2016
Doug Martin,TAM,RB,27,8,8,0,0,0,0,0,144,421,2.92,3,16,14,134,9.57,0,1.0,1,3,0.0,0.0,72.0,85.5,38.18376618407356,0.0,0.0,0.0,0.0,0.0,203.64675298172568,595.3839097590729,4.129503602129438,4.242640687119285,22.62741699796952,19.79898987322333,189.50461735799473,13.534023791910519,0.0,1.414213562373095,1.414213562373095,4.242640687119285,0.0,0.0,101.82337649086284,120.91525958289962,2016
Matt Barkley,CHI,QB,26,7,6,129,216,1611,8,14,7,2,0.29,0,1,1,2,2.0,1,4.0,2,1,0.0,0.0,71.0,71.8,39.30830519295963,195.02966807276124,326.5613046799723,2435.6030640714603,12.09486313629527,21.166010488516722,10.583005244258361,3.0237157840738176,0.4384387886907035,0.0,1.5118578920369088,1.5118578920369088,3.0237157840738176,3.0237157840738176,1.5118578920369088,6.047431568147635,3.0237157840738176,1.5118578920369088,0.0,0.0,107.34191033462052,108.55139664825005,2016
Tyler Boyd,CIN,WR,22,16,2,0,0,0,0,0,4,58,14.5,0,81,54,603,11.17,1,1.0,1,1,0.0,0.0,70.0,124.1,22.0,0.0,0.0,0.0,0.0,0.0,4.0,58.0,14.5,0.0,81.0,54.0,603.0,11.17,1.0,1.0,1.0,1.0,0.0,0.0,70.0,124.1,2016
Vernon Davis,WAS,TE,32,16,14,0,0,0,0,0,0,0,0.0,0,59,44,583,13.25,2,0.0,0,2,0.0,0.0,70.0,114.3,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,44.0,583.0,13.25,2.0,0.0,0.0,2.0,0.0,0.0,70.0,114.3,2016
Damien Williams,MIA,RB,24,15,0,0,0,0,0,0,35,115,3.29,3,32,23,249,10.83,3,1.0,1,6,0.0,0.0,70.0,93.4,24.78709341572747,0.0,0.0,0.0,0.0,0.0,36.14784456460256,118.77148928369411,3.3978973890726403,3.0983866769659336,33.04945788763662,23.754297856738823,257.16609418817245,11.18517590384702,3.0983866769659336,1.0327955589886444,1.0327955589886444,6.196773353931867,0.0,0.0,72.29568912920512,96.46310520953939,2016
Tyler Eifert,CIN,TE,26,8,2,0,0,0,0,0,0,0,0.0,0,47,29,394,13.59,5,0.0,0,5,0.0,0.0,69.0,98.4,36.76955262170047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.46803743153546,41.012193308819754,557.2001435749994,19.21916231265036,7.071067811865475,0.0,0.0,7.071067811865475,0.0,0.0,97.58073580374355,139.15861453751256,2016
