player,tm,fantpos,age,games_g,games_gs,passing_cmp,passing_att,passing_yds,passing_td,passing_int,rushing_att,rushing_yds,rushing_y/a,rushing_td,receiving_tgt,receiving_rec,receiving_yds,receiving_y/r,receiving_td,fumbles_fmb,fumbles_fl,scoring_td,scoring_2pm,scoring_2pp,fantasy_fantpt,fantasy_ppr,age_adj,passing_cmp_adj,passing_att_adj,passing_yds_adj,passing_td_adj,passing_int_adj,rushing_att_adj,rushing_yds_adj,rushing_y/a_adj,rushing_td_adj,receiving_tgt_adj,receiving_rec_adj,receiving_yds_adj,receiving_y/r_adj,receiving_td_adj,fumbles_fmb_adj,fumbles_fl_adj,scoring_td_adj,scoring_2pm_adj,scoring_2pp_adj,fantasy_fantpt_adj,fantasy_ppr_adj
James Robinson,JAX,RB,23,14,13,0.0,0.0,0.0,0.0,0.0,164.0,767.0,4.68,8.0,46.0,31.0,222.0,7.16,0.0,4.0,2.0,8,0.0,0.0,143.0,173.9,25.34476559088963,0.0,0.0,0.0,0.0,0.0,180.71919812634346,845.1928351396672,5.1571088245810195,8.815570640309437,50.68953118177926,34.16033623119907,244.63208526858685,7.889935723076945,0.0,4.407785320154718,2.203892660077359,8.815570640309437,0.0,0.0,157.57832519553116,191.62846679372637
Darrell Henderson,LAR,RB,24,12,10,0.0,0.0,0.0,0.0,0.0,149.0,688.0,4.62,5.0,40.0,29.0,176.0,6.07,3.0,0.0,0.0,8,0.0,0.0,134.0,163.4,28.5657137141714,0.0,0.0,0.0,0.0,0.0,177.34547264214746,818.8837931395801,5.498899889977995,5.951190357119041,47.60952285695233,34.51690407129044,209.48190057059028,7.224745093542517,3.570714214271425,0.0,0.0,9.521904571390467,0.0,0.0,159.49190157079033,194.48490087065028
Justin Fields,CHI,QB,22,12,10,159.0,270.0,1870.0,7.0,10.0,72.0,420.0,5.83,2.0,0.0,0.0,0.0,0.0,0.0,12.0,5.0,2,0.0,0.0,127.0,126.8,26.185237571323785,189.24785335638552,321.3642792844283,2225.7451935625218,8.331666499966659,11.902380714238083,85.6971411425142,499.8999899979995,6.939087956400803,2.3804761428476167,0.0,0.0,0.0,0.0,0.0,14.2828568570857,5.951190357119041,2.3804761428476167,0.0,0.0,151.16023507082366,150.9221874565389
Myles Gaskin,MIA,RB,24,17,10,0.0,0.0,0.0,0.0,0.0,173.0,612.0,3.54,3.0,63.0,49.0,234.0,4.78,4.0,2.0,1.0,7,0.0,0.0,125.0,173.6,24.0,0.0,0.0,0.0,0.0,0.0,173.0,612.0,3.54,3.0,63.0,49.0,234.0,4.78,4.0,2.0,1.0,7.0,0.0,0.0,125.0,173.6
Sony Michel,LAR,RB,26,17,7,0.0,0.0,0.0,0.0,0.0,208.0,845.0,4.06,4.0,33.0,21.0,128.0,6.1,1.0,1.0,1.0,5,0.0,0.0,125.0,146.3,26.0,0.0,0.0,0.0,0.0,0.0,208.0,845.0,4.06,4.0,33.0,21.0,128.0,6.1,1.0,1.0,1.0,5.0,0.0,0.0,125.0,146.3
Tony Pollard,DAL,RB,24,15,0,0.0,0.0,0.0,0.0,0.0,130.0,719.0,5.53,2.0,46.0,39.0,337.0,8.64,0.0,2.0,0.0,3,0.0,0.0,124.0,162.6,25.5499510762741,0.0,0.0,0.0,0.0,0.0,138.39556832981805,765.4339509933782,5.88713456049149,2.1291625896895083,48.97073956285869,41.51867049894541,358.76389636268215,9.197982387458676,0.0,2.1291625896895083,0.0,3.1937438845342623,0.0,0.0,132.0080805607495,173.100918541757
DeVonta Smith,PHI,WR,23,17,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,64.0,916.0,14.31,5.0,1.0,1.0,5,1.0,0.0,122.0,185.6,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,64.0,916.0,14.31,5.0,1.0,1.0,5.0,1.0,0.0,122.0,185.6
A.J. Brown,TEN,WR,24,13,13,0.0,2.0,0.0,0.0,0.0,2.0,10.0,5.0,0.0,105.0,63.0,869.0,13.79,5.0,0.0,0.0,5,0.0,0.0,118.0,180.9,27.44504999504955,0.0,2.2870874995874626,0.0,0.0,0.0,2.2870874995874626,11.435437497937313,5.7177187489686565,0.0,120.07209372834178,72.04325623700507,993.7395185707525,15.769468309655553,5.7177187489686565,0.0,0.0,5.7177187489686565,0.0,0.0,134.93816247566028,206.867064337686
Michael Carter,NYJ,RB,22,14,11,0.0,0.0,0.0,0.0,0.0,147.0,639.0,4.35,4.0,55.0,36.0,325.0,9.03,0.0,1.0,1.0,4,0.0,0.0,118.0,154.4,24.24281926085095,0.0,0.0,0.0,0.0,0.0,161.98611051568588,704.1437048947163,4.793466535668256,4.407785320154718,60.607048152127376,39.67006788139246,358.13255726257086,9.950575360249276,0.0,1.1019463300386796,1.1019463300386796,4.407785320154718,0.0,0.0,130.02966694456418,170.14051335797214
Taysom Hill,NOR,QB,31,12,9,78.0,134.0,978.0,4.0,5.0,70.0,374.0,5.34,5.0,6.0,4.0,52.0,13.0,0.0,2.0,0.0,5,0.0,0.0,118.0,121.7,36.89738021413806,92.83856957105705,159.49190157079033,1164.0528338524846,4.760952285695233,5.951190357119041,83.31666499966659,445.1490387125043,6.355871301403137,5.951190357119041,7.14142842854285,4.760952285695233,61.892379714038036,15.473094928509509,0.0,2.3804761428476167,0.0,5.951190357119041,0.0,0.0,140.44809242800937,144.85197329227748
Van Jefferson,LAR,WR,25,17,17,0.0,0.0,0.0,0.0,0.0,2.0,20.0,10.0,0.0,89.0,50.0,802.0,16.04,6.0,0.0,0.0,6,0.0,0.0,118.0,168.2,25.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,10.0,0.0,89.0,50.0,802.0,16.04,6.0,0.0,0.0,6.0,0.0,0.0,118.0,168.2
Tyler Boyd,CIN,WR,27,16,10,1.0,1.0,46.0,0.0,0.0,2.0,22.0,11.0,0.0,94.0,67.0,828.0,12.36,5.0,1.0,0.0,5,0.0,0.0,117.0,183.8,27.83096297291921,1.0307764064044151,1.0307764064044151,47.415714694603096,0.0,0.0,2.0615528128088303,22.677080940897135,11.338540470448567,0.0,96.89298220201502,69.06201922909581,853.4828645028557,12.74039638315857,5.153882032022076,1.0307764064044151,0.0,5.153882032022076,0.0,0.0,120.60083954931658,189.4567034971315
Jameis Winston,NOR,QB,27,7,7,95.0,161.0,1170.0,14.0,3.0,32.0,166.0,5.19,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1,0.0,0.0,117.0,117.4,42.0764610135949,148.04680727005615,250.90037863662147,1823.3133105891125,21.81742422927143,4.675162334843878,49.8683982383347,258.69231586136124,8.08803083927991,1.5583874449479593,0.0,0.0,0.0,0.0,0.0,3.1167748898959187,1.5583874449479593,1.5583874449479593,0.0,0.0,182.33133105891125,182.95468603689045
Rashaad Penny,SEA,RB,25,10,6,0.0,0.0,0.0,0.0,0.0,119.0,749.0,6.29,6.0,8.0,6.0,48.0,8.0,0.0,0.0,0.0,6,0.0,0.0,116.0,121.7,32.59601202601324,0.0,0.0,0.0,0.0,0.0,155.15701724382305,976.5765202993568,8.201156625744932,7.8230428862431785,10.430723848324238,7.8230428862431785,62.58434308994543,10.430723848324238,0.0,0.0,0.0,7.8230428862431785,0.0,0.0,151.24549580070146,158.6773865426325
Brandon Aiyuk,SFO,WR,23,17,16,0.0,0.0,0.0,0.0,0.0,5.0,17.0,3.4,0.0,84.0,56.0,826.0,14.75,5.0,2.0,1.0,5,1.0,0.0,114.0,170.3,23.0,0.0,0.0,0.0,0.0,0.0,5.0,17.0,3.4,0.0,84.0,56.0,826.0,14.75,5.0,2.0,1.0,5.0,1.0,0.0,114.0,170.3
Devonta Freeman,BAL,RB,29,16,8,0.0,0.0,0.0,0.0,0.0,133.0,576.0,4.33,5.0,42.0,34.0,190.0,5.59,1.0,0.0,0.0,6,0.0,0.0,113.0,146.6,29.89251578572804,0.0,0.0,0.0,0.0,0.0,137.0932620517872,593.7272100889431,4.463261839731118,5.153882032022076,43.292609068985435,35.04639781775011,195.84751721683887,5.7620401118006805,1.0307764064044151,0.0,0.0,6.184658438426491,0.0,0.0,116.4777339236989,151.11182117888725
Chuba Hubbard,CAR,RB,22,17,10,0.0,0.0,0.0,0.0,0.0,172.0,612.0,3.56,5.0,37.0,25.0,174.0,6.96,1.0,1.0,1.0,6,0.0,0.0,113.0,137.6,22.0,0.0,0.0,0.0,0.0,0.0,172.0,612.0,3.56,5.0,37.0,25.0,174.0,6.96,1.0,1.0,1.0,6.0,0.0,0.0,113.0,137.6
K.J. Osborn,MIN,WR,24,17,9,0.0,0.0,0.0,0.0,0.0,1.0,10.0,10.0,0.0,82.0,50.0,655.0,13.1,7.0,0.0,0.0,7,0.0,0.0,109.0,158.5,24.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,10.0,0.0,82.0,50.0,655.0,13.1,7.0,0.0,0.0,7.0,0.0,0.0,109.0,158.5
Saquon Barkley,NYG,RB,24,13,13,0.0,0.0,0.0,0.0,0.0,162.0,593.0,3.66,2.0,57.0,41.0,263.0,6.41,2.0,2.0,1.0,4,0.0,0.0,108.0,148.6,27.44504999504955,0.0,0.0,0.0,0.0,0.0,185.25408746658445,678.1214436276827,4.185370124245057,2.2870874995874626,65.18199373824268,46.88529374154298,300.75200619575133,7.330115436177818,2.2870874995874626,2.2870874995874626,1.1435437497937313,4.574174999174925,0.0,0.0,123.50272497772298,169.93060121934846
Chase Claypool,PIT,WR,23,15,13,0.0,0.0,0.0,0.0,0.0,14.0,96.0,6.86,0.0,105.0,59.0,860.0,14.58,2.0,0.0,0.0,2,0.0,0.0,108.0,166.6,24.485369781429345,0.0,0.0,0.0,0.0,0.0,14.904138127826558,102.1998043050964,7.303027682635014,0.0,111.78103595869918,62.810296395840496,915.5399135664885,15.521595278836514,2.1291625896895083,0.0,0.0,2.1291625896895083,0.0,0.0,114.97477984323345,177.35924372113604
Marvin Jones,JAX,WR,31,17,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,73.0,832.0,11.4,4.0,0.0,0.0,4,0.0,0.0,107.0,180.2,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,73.0,832.0,11.4,4.0,0.0,0.0,4.0,0.0,0.0,107.0,180.2
Marquez Callaway,NOR,WR,23,17,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,46.0,698.0,15.17,6.0,0.0,0.0,6,0.0,0.0,106.0,151.8,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,46.0,698.0,15.17,6.0,0.0,0.0,6.0,0.0,0.0,106.0,151.8
DeAndre Hopkins,ARI,WR,29,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,42.0,572.0,13.62,8.0,0.0,0.0,8,0.0,0.0,105.0,147.2,37.811373950175366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.4457907865939,54.76130020370225,745.7967551551831,17.758307351772014,10.430723848324238,0.0,0.0,10.430723848324238,0.0,0.0,136.90325050925563,191.92531880916596
Devontae Booker,NYG,RB,29,16,4,0.0,0.0,0.0,0.0,0.0,145.0,593.0,4.09,2.0,45.0,40.0,268.0,6.7,1.0,0.0,0.0,3,0.0,0.0,104.0,144.1,29.89251578572804,0.0,0.0,0.0,0.0,0.0,149.4625789286402,611.2504089978182,4.2158755021940575,2.0615528128088303,46.38493828819868,41.23105625617661,276.24807691638324,6.906201922909582,1.0307764064044151,0.0,0.0,3.0923292192132457,0.0,0.0,107.20074626605917,148.53488016287622
A.J. Green,ARI,WR,33,16,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,54.0,848.0,15.7,3.0,0.0,0.0,3,0.0,0.0,103.0,156.8,34.0156214113457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.83142938920619,55.66192594583842,874.0983926309441,16.183189580549318,3.0923292192132457,0.0,0.0,3.0923292192132457,0.0,0.0,106.16996985965476,161.62574052421232
Allen Lazard,GNB,WR,26,15,13,0.0,0.0,0.0,0.0,0.0,3.0,32.0,10.67,0.0,60.0,40.0,513.0,12.83,8.0,0.0,0.0,8,0.0,0.0,103.0,142.5,27.679113665963605,0.0,0.0,0.0,0.0,0.0,3.1937438845342623,34.06660143503213,11.359082415993527,0.0,63.874877690685246,42.58325179379016,546.1302042553589,13.658578012858195,8.516650358758033,0.0,0.0,8.516650358758033,0.0,0.0,109.65187336900968,151.70283451537745
Jakobi Meyers,NWE,WR,25,17,16,2.0,2.0,45.0,0.0,0.0,1.0,9.0,9.0,0.0,126.0,83.0,866.0,10.43,2.0,1.0,1.0,2,2.0,0.0,103.0,186.3,25.0,2.0,2.0,45.0,0.0,0.0,1.0,9.0,9.0,0.0,126.0,83.0,866.0,10.43,2.0,1.0,1.0,2.0,2.0,0.0,103.0,186.3
Tim Patrick,DEN,WR,28,16,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,53.0,734.0,13.85,5.0,0.0,0.0,5,0.0,0.0,103.0,156.4,28.861739379323623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.61599454437528,54.631149539434006,756.5898823008407,14.27625322870115,5.153882032022076,0.0,0.0,5.153882032022076,0.0,0.0,106.16996985965476,161.21342996165055
Cedrick Wilson Jr.,DAL,WR,26,16,4,3.0,3.0,88.0,0.0,0.0,2.0,11.0,5.5,0.0,61.0,45.0,602.0,13.38,6.0,3.0,0.0,6,1.0,0.0,103.0,147.8,26.800186566514792,3.0923292192132457,3.0923292192132457,90.70832376358854,0.0,0.0,2.0615528128088303,11.338540470448567,5.669270235224284,0.0,62.87736079066932,46.38493828819868,620.5273966554579,13.791788317691076,6.184658438426491,3.0923292192132457,0.0,6.184658438426491,1.0307764064044151,0.0,106.16996985965476,152.34875286657257
Rhamondre Stevenson,NWE,RB,23,12,2,0.0,0.0,0.0,0.0,0.0,133.0,606.0,4.56,5.0,18.0,14.0,123.0,8.79,0.0,2.0,1.0,5,0.0,0.0,101.0,114.9,27.375475642747592,0.0,0.0,0.0,0.0,0.0,158.3016634993665,721.2842712828278,5.427485605692565,5.951190357119041,21.42428528562855,16.663332999933317,146.39928278512843,10.462192647815275,0.0,2.3804761428476167,1.1902380714238083,5.951190357119041,0.0,0.0,120.21404521380464,136.7583544065956
Chase Edmonds,ARI,RB,25,12,11,0.0,0.0,0.0,0.0,0.0,116.0,592.0,5.1,2.0,53.0,43.0,311.0,7.23,0.0,1.0,1.0,2,0.0,0.0,100.0,143.3,29.755951785595208,0.0,0.0,0.0,0.0,0.0,138.06761628516176,704.6209382828946,6.070214164261422,2.3804761428476167,63.08261778546184,51.18023707122376,370.1640402128044,8.605421256394134,0.0,1.1902380714238083,1.1902380714238083,2.3804761428476167,0.0,0.0,119.02380714238083,170.56111563503174
Clyde Edwards-Helaire,KAN,RB,22,10,10,0.0,0.0,0.0,0.0,0.0,119.0,517.0,4.34,4.0,23.0,19.0,129.0,6.79,2.0,2.0,2.0,6,1.0,0.0,99.0,117.6,28.684490582891655,0.0,0.0,0.0,0.0,0.0,155.15701724382305,674.0855286979539,5.658667687715899,5.215361924162119,29.988331063932186,24.772969139770066,168.19542205422835,8.853076866265198,2.6076809620810595,2.6076809620810595,2.6076809620810595,7.8230428862431785,1.3038404810405297,0.0,129.08020762301246,153.3316405703663
Russell Gage,ATL,WR,25,14,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,66.0,770.0,11.67,4.0,2.0,2.0,4,0.0,0.0,97.0,163.0,27.548658250966987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.58295502363588,72.72845778255285,848.4986741297832,12.85971367155139,4.407785320154718,2.203892660077359,2.203892660077359,4.407785320154718,0.0,0.0,106.88879401375192,179.61725179630477
Elijah Moore,NYJ,WR,21,11,6,0.0,0.0,0.0,0.0,0.0,5.0,54.0,10.8,1.0,77.0,43.0,538.0,12.51,5.0,0.0,0.0,6,0.0,0.0,95.0,138.2,26.106425541338563,0.0,0.0,0.0,0.0,0.0,6.215815605080611,67.1308085348706,13.426161706974119,1.243163121016122,95.7235603182414,53.45601420369325,668.8217591066737,15.551970643911687,6.215815605080611,0.0,0.0,7.458978726096732,0.0,0.0,118.10049649653159,171.80514332442806
Mike Davis,ATL,RB,28,17,8,0.0,0.0,0.0,0.0,0.0,138.0,503.0,3.64,3.0,58.0,44.0,259.0,5.89,1.0,4.0,3.0,4,0.0,0.0,94.0,138.2,28.0,0.0,0.0,0.0,0.0,0.0,138.0,503.0,3.64,3.0,58.0,44.0,259.0,5.89,1.0,4.0,3.0,4.0,0.0,0.0,94.0,138.2
Alexander Mattison,MIN,RB,23,16,4,0.0,0.0,0.0,0.0,0.0,134.0,491.0,3.66,3.0,39.0,32.0,228.0,7.13,1.0,1.0,1.0,4,0.0,0.0,94.0,125.9,23.707857347301548,0.0,0.0,0.0,0.0,0.0,138.12403845819162,506.11121554456787,3.77264164744016,3.0923292192132457,40.200279849772194,32.984845004941285,235.01702066020667,7.34943577766348,1.0307764064044151,1.0307764064044151,1.0307764064044151,4.123105625617661,0.0,0.0,96.89298220201502,129.77474956631588
Latavius Murray,BAL,RB,31,14,6,0.0,0.0,0.0,0.0,0.0,119.0,501.0,4.21,6.0,13.0,10.0,75.0,7.5,0.0,0.0,0.0,6,0.0,0.0,94.0,103.6,34.16033623119907,0.0,0.0,0.0,0.0,0.0,131.13161327460287,552.0751113493784,4.639194049462841,6.611677980232077,14.325302290502833,11.019463300386795,82.64597475290097,8.264597475290097,0.0,0.0,0.0,6.611677980232077,0.0,0.0,103.58295502363588,114.1616397920072
Jamaal Williams,DET,RB,26,13,11,0.0,0.0,0.0,0.0,0.0,153.0,601.0,3.93,3.0,28.0,26.0,157.0,6.04,0.0,1.0,0.0,3,0.0,0.0,94.0,119.8,29.732137494637012,0.0,0.0,0.0,0.0,0.0,174.9621937184409,687.2697936260325,4.494126936689364,3.430631249381194,32.01922499422447,29.732137494637012,179.5363687176158,6.907004248754137,0.0,1.1435437497937313,0.0,3.430631249381194,0.0,0.0,107.49311248061073,136.996541225289
Pat Freiermuth,PIT,TE,23,16,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,60.0,497.0,8.28,7.0,1.0,1.0,7,1.0,0.0,92.0,151.7,23.707857347301548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.4313361059488,61.84658438426491,512.2958739829943,8.534828645028556,7.215434844830906,1.0307764064044151,1.0307764064044151,7.215434844830906,1.0307764064044151,0.0,94.83142938920619,156.36878085154976
Courtland Sutton,DEN,WR,26,17,16,1.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,58.0,776.0,13.38,2.0,0.0,0.0,2,1.0,0.0,92.0,150.2,26.0,1.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,58.0,776.0,13.38,2.0,0.0,0.0,2.0,1.0,0.0,92.0,150.2
Robert Woods,LAR,WR,29,9,9,0.0,0.0,0.0,0.0,0.0,8.0,46.0,5.75,1.0,69.0,45.0,556.0,12.36,4.0,0.0,0.0,5,1.0,0.0,92.0,137.2,39.85668771430405,0.0,0.0,0.0,0.0,0.0,10.994948334980428,63.220952926137464,7.902619115767183,1.3743685418725535,94.83142938920619,61.84658438426491,764.1489092811398,16.987195177544763,5.497474167490214,0.0,0.0,6.871842709362768,1.3743685418725535,0.0,126.44190585227493,188.56336394491433
Gabriel Davis,BUF,WR,22,16,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,35.0,549.0,15.69,6.0,0.0,0.0,6,0.0,0.0,91.0,125.9,22.677080940897135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.93891360347816,36.07717422415453,565.8962471160239,16.172881816485273,6.184658438426491,0.0,0.0,6.184658438426491,0.0,0.0,93.80065298280178,129.77474956631588
Noah Fant,DEN,TE,24,16,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,68.0,670.0,9.85,4.0,0.0,0.0,4,0.0,0.0,91.0,159.0,24.738633753705965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.76987657639737,70.09279563550022,690.6201922909581,10.15314760308349,4.123105625617661,0.0,0.0,4.123105625617661,0.0,0.0,93.80065298280178,163.89344861830202
Christian McCaffrey,CAR,RB,25,7,7,0.0,0.0,0.0,0.0,0.0,99.0,442.0,4.46,1.0,41.0,37.0,343.0,9.27,1.0,1.0,0.0,2,0.0,0.0,91.0,127.5,38.95968612369899,0.0,0.0,0.0,0.0,0.0,154.28035704984796,688.807250666998,6.950408004467898,1.5583874449479593,63.89388524286633,57.660335463074496,534.5268936171501,14.446251614667583,1.5583874449479593,1.5583874449479593,0.0,3.1167748898959187,0.0,0.0,141.8132574902643,198.69439923086483
Miles Sanders,PHI,RB,24,12,12,0.0,0.0,0.0,0.0,0.0,137.0,754.0,5.5,0.0,34.0,26.0,158.0,6.08,0.0,1.0,1.0,0,1.0,0.0,91.0,117.2,28.5657137141714,0.0,0.0,0.0,0.0,0.0,163.06261578506175,897.4395058535515,6.546309392830946,0.0,40.468094428409486,30.946189857019018,188.0576152849617,7.236647474256755,0.0,1.1902380714238083,1.1902380714238083,0.0,1.1902380714238083,0.0,108.31166449956656,139.49590197087034
Kenneth Gainwell,PHI,RB,22,16,1,0.0,0.0,0.0,0.0,0.0,68.0,291.0,4.28,5.0,50.0,33.0,253.0,7.67,1.0,2.0,1.0,6,1.0,0.0,90.0,123.4,22.677080940897135,0.0,0.0,0.0,0.0,0.0,70.09279563550022,299.9559342636848,4.411723019410897,5.153882032022076,51.53882032022076,34.0156214113457,260.78643082031704,7.906055037121864,1.0307764064044151,2.0615528128088303,1.0307764064044151,6.184658438426491,1.0307764064044151,0.0,92.76987657639737,127.19780855030484
Emmanuel Sanders,BUF,WR,34,14,13,0.0,0.0,0.0,0.0,0.0,2.0,31.0,15.5,0.0,72.0,42.0,626.0,14.9,4.0,0.0,0.0,4,0.0,0.0,90.0,131.7,37.466175221315105,0.0,0.0,0.0,0.0,0.0,2.203892660077359,34.16033623119907,17.080168115599534,0.0,79.34013576278493,46.28174586162454,689.8184026042134,16.419000317576327,4.407785320154718,0.0,0.0,4.407785320154718,0.0,0.0,99.17516970348116,145.12633166609407
Trevor Siemian,NOR,QB,30,6,4,108.0,188.0,1154.0,11.0,3.0,9.0,20.0,2.22,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1,0.0,0.0,90.0,90.2,50.49752469181039,181.79108889051741,316.45115473534514,1942.4714498116398,18.51575905366381,5.049752469181039,15.149257407543118,33.665016461206925,3.7368168271939695,1.6832508230603465,0.0,0.0,0.0,0.0,0.0,5.049752469181039,1.6832508230603465,1.6832508230603465,0.0,0.0,151.49257407543118,151.82922424004326
Kareem Hunt,CLE,RB,26,8,1,0.0,0.0,0.0,0.0,0.0,78.0,386.0,4.95,5.0,27.0,22.0,174.0,7.91,0.0,0.0,0.0,5,1.0,0.0,88.0,110.0,37.90118731649445,0.0,0.0,0.0,0.0,0.0,113.70356194948336,562.6868578525715,7.215802969871059,7.2886898685566255,39.358925290205775,32.07023542164915,253.64640742577055,11.53070737205658,0.0,0.0,0.0,7.2886898685566255,1.457737973711325,0.0,128.2809416865966,160.35117710824576
Robby Anderson,CAR,WR,28,17,16,0.0,0.0,0.0,0.0,0.0,3.0,36.0,12.0,0.0,110.0,53.0,519.0,9.79,5.0,0.0,0.0,5,0.0,0.0,86.0,138.5,28.0,0.0,0.0,0.0,0.0,0.0,3.0,36.0,12.0,0.0,110.0,53.0,519.0,9.79,5.0,0.0,0.0,5.0,0.0,0.0,86.0,138.5
Tyler Higbee,LAR,TE,28,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,61.0,560.0,9.18,5.0,1.0,0.0,5,0.0,0.0,86.0,147.0,29.808276255653116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.4894100618041,64.93945898553,596.1655251130622,9.772856286674843,5.32290647422377,1.0645812948447542,0.0,5.32290647422377,0.0,0.0,91.55399135664885,156.49345034217885
Cam Newton,CAR,QB,32,8,5,69.0,126.0,684.0,4.0,5.0,47.0,230.0,4.89,5.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,5,0.0,1.0,86.0,86.4,46.6476151587624,100.58392018608143,183.67498468762696,997.0927740185464,5.8309518948453,7.2886898685566255,68.51368476443227,335.27973395360476,7.128338691448379,7.2886898685566255,0.0,0.0,0.0,0.0,0.0,5.8309518948453,1.457737973711325,7.2886898685566255,0.0,1.457737973711325,125.36546573917396,125.9485609286585
Boston Scott,PHI,RB,26,16,4,0.0,0.0,0.0,0.0,0.0,87.0,373.0,4.29,7.0,16.0,13.0,83.0,6.38,0.0,1.0,1.0,7,0.0,0.0,86.0,98.6,26.800186566514792,0.0,0.0,0.0,0.0,0.0,89.67754735718412,384.47959958884684,4.422030783474941,7.215434844830906,16.492422502470642,13.400093283257396,85.55444173156646,6.576353472860169,0.0,1.0307764064044151,1.0307764064044151,7.215434844830906,0.0,0.0,88.6467709507797,101.63455367147533
Odell Beckham Jr.,2TM,WR,29,14,13,0.0,0.0,0.0,0.0,0.0,2.0,14.0,7.0,0.0,82.0,44.0,537.0,12.2,5.0,0.0,0.0,5,0.0,0.0,85.0,129.1,31.956443571121707,0.0,0.0,0.0,0.0,0.0,2.203892660077359,15.427248620541514,7.713624310270757,0.0,90.35959906317173,48.4856385217019,591.7451792307709,13.44374522647189,5.509731650193397,0.0,0.0,5.509731650193397,0.0,0.0,93.66543805328776,142.26127120799353
D'Onta Foreman,TEN,RB,25,9,3,0.0,0.0,0.0,0.0,0.0,133.0,566.0,4.26,3.0,11.0,9.0,123.0,13.67,0.0,2.0,1.0,3,0.0,0.0,85.0,93.9,34.35921354681384,0.0,0.0,0.0,0.0,0.0,182.79101606904962,777.8925946998653,5.8548099883770774,4.123105625617661,15.11805396059809,12.369316876852983,169.04733065032408,18.787617967397807,0.0,2.748737083745107,1.3743685418725535,4.123105625617661,0.0,0.0,116.82132605916705,129.0532060818328
D'Ernest Johnson,CLE,RB,25,17,2,0.0,0.0,0.0,0.0,0.0,100.0,534.0,5.34,3.0,25.0,19.0,137.0,7.21,0.0,1.0,0.0,3,0.0,0.0,85.0,104.1,25.0,0.0,0.0,0.0,0.0,0.0,100.0,534.0,5.34,3.0,25.0,19.0,137.0,7.21,0.0,1.0,0.0,3.0,0.0,0.0,85.0,104.1
J.D. McKissic,WAS,RB,28,11,3,0.0,0.0,0.0,0.0,0.0,48.0,212.0,4.42,2.0,53.0,43.0,397.0,9.23,2.0,0.0,0.0,4,0.0,0.0,85.0,127.9,34.808567388451415,0.0,0.0,0.0,0.0,0.0,59.67182980877386,263.5505816554179,5.49478099489126,2.486326242032244,65.88764541385447,53.45601420369325,493.53575904340045,11.474395606978808,2.486326242032244,0.0,0.0,4.972652484064488,0.0,0.0,105.66886528637038,159.00056317796202
Byron Pringle,KAN,WR,28,17,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,42.0,568.0,13.52,5.0,2.0,1.0,5,0.0,0.0,85.0,126.8,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,42.0,568.0,13.52,5.0,2.0,1.0,5.0,0.0,0.0,85.0,126.8
