player,tm,fantpos,age,games_g,games_gs,passing_cmp,passing_att,passing_yds,passing_td,passing_int,rushing_att,rushing_yds,rushing_y/a,rushing_td,receiving_tgt,receiving_rec,receiving_yds,receiving_y/r,receiving_td,fumbles_fmb,fumbles_fl,scoring_td,scoring_2pm,scoring_2pp,fantasy_fantpt,fantasy_ppr,age_adj,passing_cmp_adj,passing_att_adj,passing_yds_adj,passing_td_adj,passing_int_adj,rushing_att_adj,rushing_yds_adj,rushing_y/a_adj,rushing_td_adj,receiving_tgt_adj,receiving_rec_adj,receiving_yds_adj,receiving_y/r_adj,receiving_td_adj,fumbles_fmb_adj,fumbles_fl_adj,scoring_td_adj,scoring_2pm_adj,scoring_2pp_adj,fantasy_fantpt_adj,fantasy_ppr_adj,year
Tom Brady,NWE,QB,33,16,16,324.0,492.0,3900.0,36.0,4.0,31.0,30.0,0.97,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1,0.0,0.0,299.0,299.0,33.0,324.0,492.0,3900.0,36.0,4.0,31.0,30.0,0.97,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,299.0,299.0,2010
Maurice Jones-Drew,JAX,RB,25,14,14,0.0,1.0,0.0,0.0,1.0,299.0,1324.0,4.43,5.0,44.0,34.0,317.0,9.32,2.0,2.0,2.0,7,0.0,0.0,200.0,234.1,26.726124191242437,0.0,1.0690449676496976,0.0,0.0,1.0690449676496976,319.6444453272596,1415.4155371681995,4.73586920668816,5.3452248382484875,47.037978576586696,36.34752890008971,338.88725474495413,9.963499098495182,2.138089935299395,2.138089935299395,2.138089935299395,7.483314773547883,0.0,0.0,213.8089935299395,250.26342692679418,2010
Steven Jackson,STL,RB,27,16,16,0.0,0.0,0.0,0.0,0.0,330.0,1241.0,3.76,6.0,62.0,46.0,383.0,8.33,0.0,1.0,1.0,6,0.0,0.0,196.0,242.4,27.0,0.0,0.0,0.0,0.0,0.0,330.0,1241.0,3.76,6.0,62.0,46.0,383.0,8.33,0.0,1.0,1.0,6.0,0.0,0.0,196.0,242.4,2010
Jason Witten,DAL,TE,28,16,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,94.0,1002.0,10.66,9.0,1.0,1.0,9,1.0,0.0,154.0,248.2,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,94.0,1002.0,10.66,9.0,1.0,1.0,9.0,1.0,0.0,154.0,248.2,2010
Ahmad Bradshaw,NYG,RB,24,16,11,0.0,0.0,0.0,0.0,0.0,276.0,1235.0,4.47,8.0,58.0,47.0,314.0,6.68,0.0,7.0,6.0,8,1.0,0.0,193.0,239.9,24.0,0.0,0.0,0.0,0.0,0.0,276.0,1235.0,4.47,8.0,58.0,47.0,314.0,6.68,0.0,7.0,6.0,8.0,1.0,0.0,193.0,239.9,2010
Peyton Manning,IND,QB,34,16,16,450.0,679.0,4700.0,33.0,17.0,18.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0,0.0,0.0,286.0,285.8,34.0,450.0,679.0,4700.0,33.0,17.0,18.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,286.0,285.8,2010
Hakeem Nicks,NYG,WR,22,13,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,79.0,1052.0,13.32,11.0,1.0,0.0,11,0.0,0.0,171.0,250.2,24.40680863391008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.00325023365866,87.6426310035862,1167.089212857882,14.777213227440106,12.20340431695504,1.1094003924504583,0.0,12.20340431695504,0.0,0.0,189.70746710902836,277.5719781911047,2010
Andre Johnson,HOU,WR,29,13,13,0.0,0.0,0.0,0.0,0.0,2.0,10.0,5.0,0.0,138.0,86.0,1216.0,14.14,8.0,1.0,0.0,8,0.0,0.0,171.0,256.6,32.17261138106329,0.0,0.0,0.0,0.0,0.0,2.2188007849009166,11.094003924504584,5.547001962252292,0.0,153.09725415816325,95.40843375073942,1349.0308772197573,15.686921549249481,8.875203139603666,1.1094003924504583,0.0,8.875203139603666,0.0,0.0,189.70746710902836,284.6721407027876,2010
Philip Rivers,SDG,QB,29,16,16,357.0,541.0,4710.0,30.0,13.0,29.0,52.0,1.79,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,0,0.0,1.0,282.0,281.6,29.0,357.0,541.0,4710.0,30.0,13.0,29.0,52.0,1.79,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,1.0,282.0,281.6,2010
Reggie Wayne,IND,WR,32,16,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,111.0,1355.0,12.21,6.0,1.0,1.0,6,0.0,0.0,170.0,280.5,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,111.0,1355.0,12.21,6.0,1.0,1.0,6.0,0.0,0.0,170.0,280.5,2010
BenJarvus Green-Ellis,NWE,RB,25,16,11,0.0,0.0,0.0,0.0,0.0,229.0,1008.0,4.4,13.0,16.0,12.0,85.0,7.08,0.0,0.0,0.0,13,0.0,0.0,187.0,199.3,25.0,0.0,0.0,0.0,0.0,0.0,229.0,1008.0,4.4,13.0,16.0,12.0,85.0,7.08,0.0,0.0,0.0,13.0,0.0,0.0,187.0,199.3,2010
Steve Johnson,BUF,WR,24,16,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,82.0,1073.0,13.09,10.0,1.0,1.0,10,0.0,0.0,165.0,247.3,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,82.0,1073.0,13.09,10.0,1.0,1.0,10.0,0.0,0.0,165.0,247.3,2010
DeSean Jackson,PHI,WR,24,14,14,0.0,0.0,0.0,0.0,0.0,16.0,104.0,6.5,1.0,95.0,47.0,1056.0,22.47,6.0,4.0,1.0,8,0.0,0.0,162.0,209.0,25.657079223592742,0.0,0.0,0.0,0.0,0.0,17.10471948239516,111.18067663556855,6.948792289723034,1.0690449676496976,101.55927192672127,50.24511347953578,1128.9114858380806,24.021440423088702,6.4142698058981855,4.27617987059879,1.0690449676496976,8.55235974119758,0.0,0.0,173.185284759251,223.43039823878678,2010
Antonio Gates,SDG,TE,30,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,50.0,782.0,15.64,10.0,0.0,0.0,10,0.0,0.0,138.0,188.2,37.94733192202055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.21921916437786,63.245553203367585,989.160452100669,19.783209042013382,12.649110640673516,0.0,0.0,12.649110640673516,0.0,0.0,174.55772684129454,238.05626225747557,2010
Miles Austin,DAL,WR,26,16,16,0.0,0.0,0.0,0.0,0.0,7.0,93.0,13.29,1.0,119.0,69.0,1041.0,15.09,7.0,1.0,1.0,8,0.0,0.0,159.0,228.4,26.0,0.0,0.0,0.0,0.0,0.0,7.0,93.0,13.29,1.0,119.0,69.0,1041.0,15.09,7.0,1.0,1.0,8.0,0.0,0.0,159.0,228.4,2010
Mike Williams,TAM,WR,23,16,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,65.0,964.0,14.83,11.0,3.0,2.0,11,0.0,0.0,158.0,223.4,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,65.0,964.0,14.83,11.0,3.0,2.0,11.0,0.0,0.0,158.0,223.4,2010
Jeremy Maclin,PHI,WR,22,16,16,0.0,0.0,0.0,0.0,0.0,3.0,36.0,12.0,0.0,115.0,70.0,964.0,13.77,10.0,1.0,1.0,10,0.0,0.0,158.0,228.0,22.0,0.0,0.0,0.0,0.0,0.0,3.0,36.0,12.0,0.0,115.0,70.0,964.0,13.77,10.0,1.0,1.0,10.0,0.0,0.0,158.0,228.0,2010
Drew Brees,NOR,QB,31,16,16,448.0,658.0,4620.0,33.0,22.0,18.0,-3.0,-0.17,0.0,1.0,1.0,7.0,7.0,0.0,9.0,2.0,0,0.0,0.0,269.0,270.2,31.0,448.0,658.0,4620.0,33.0,22.0,18.0,-3.0,-0.17,0.0,1.0,1.0,7.0,7.0,0.0,9.0,2.0,0.0,0.0,0.0,269.0,270.2,2010
Vernon Davis,SFO,TE,26,16,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,56.0,914.0,16.32,7.0,0.0,0.0,7,1.0,0.0,135.0,191.4,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,56.0,914.0,16.32,7.0,0.0,0.0,7.0,1.0,0.0,135.0,191.4,2010
Terrell Owens,CIN,WR,37,14,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,72.0,983.0,13.65,9.0,0.0,0.0,9,0.0,0.0,152.0,224.3,39.55466380303881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.59725050330795,76.97123767077822,1050.8712031996527,14.592463808418373,9.621404708847278,0.0,0.0,9.621404708847278,0.0,0.0,162.49483508275404,239.78678624382718,2010
Larry Fitzgerald,ARI,WR,27,16,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,90.0,1137.0,12.63,6.0,0.0,0.0,6,1.0,0.0,152.0,241.7,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,90.0,1137.0,12.63,6.0,0.0,0.0,6.0,1.0,0.0,152.0,241.7,2010
Cedric Benson,CIN,RB,28,16,16,0.0,0.0,0.0,0.0,0.0,321.0,1111.0,3.46,7.0,37.0,28.0,178.0,6.36,1.0,7.0,5.0,8,1.0,0.0,169.0,196.9,28.0,0.0,0.0,0.0,0.0,0.0,321.0,1111.0,3.46,7.0,37.0,28.0,178.0,6.36,1.0,7.0,5.0,8.0,1.0,0.0,169.0,196.9,2010
Marcedes Lewis,JAX,TE,26,16,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,58.0,700.0,12.07,10.0,2.0,2.0,10,0.0,0.0,126.0,184.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,58.0,700.0,12.07,10.0,2.0,2.0,10.0,0.0,0.0,126.0,184.0,2010
Josh Freeman,TAM,QB,22,16,16,291.0,474.0,3451.0,25.0,6.0,68.0,364.0,5.35,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,0,1.0,0.0,258.0,258.4,22.0,291.0,474.0,3451.0,25.0,6.0,68.0,364.0,5.35,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,1.0,0.0,258.0,258.4,2010
Mario Manningham,NYG,WR,24,16,8,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,93.0,60.0,944.0,15.73,9.0,1.0,1.0,9,0.0,0.0,147.0,206.6,24.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,93.0,60.0,944.0,15.73,9.0,1.0,1.0,9.0,0.0,0.0,147.0,206.6,2010
LaDainian Tomlinson,NYJ,RB,31,15,13,0.0,0.0,0.0,0.0,0.0,219.0,914.0,4.17,6.0,79.0,52.0,368.0,7.08,0.0,4.0,0.0,6,0.0,0.0,164.0,216.2,32.01666232864798,0.0,0.0,0.0,0.0,0.0,226.18222741851315,943.9751409156211,4.306757480982648,6.196773353931867,81.59084916010292,53.705369067409514,380.06876570782117,7.3121925576396025,0.0,4.131182235954578,0.0,6.196773353931867,0.0,0.0,169.3784716741377,223.29039985334492,2010
Marques Colston,NOR,WR,27,15,11,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,131.0,84.0,1023.0,12.18,7.0,0.0,0.0,7,0.0,0.0,144.0,228.4,27.8854800926934,0.0,0.0,0.0,0.0,0.0,1.0327955589886444,1.0327955589886444,1.0327955589886444,0.0,135.2962182275124,86.75482695504614,1056.5498568453834,12.579449908481688,7.229568912920511,0.0,0.0,7.229568912920511,0.0,0.0,148.7225604943648,235.8905056730064,2010
Santana Moss,WAS,WR,31,16,16,0.0,0.0,0.0,0.0,0.0,5.0,-6.0,-1.2,0.0,145.0,93.0,1115.0,11.99,6.0,3.0,2.0,6,0.0,0.0,143.0,235.9,31.0,0.0,0.0,0.0,0.0,0.0,5.0,-6.0,-1.2,0.0,145.0,93.0,1115.0,11.99,6.0,3.0,2.0,6.0,0.0,0.0,143.0,235.9,2010
Knowshon Moreno,DEN,RB,23,13,13,0.0,0.0,0.0,0.0,0.0,182.0,779.0,4.28,5.0,48.0,37.0,372.0,10.05,3.0,3.0,2.0,8,0.0,0.0,159.0,196.1,25.516209026360542,0.0,0.0,0.0,0.0,0.0,201.9108714259834,864.222905718907,4.748233679687962,5.547001962252292,53.251218837622,41.047814520666954,412.6969459915705,11.149473944127106,3.328201177351375,3.328201177351375,2.2188007849009166,8.875203139603666,0.0,0.0,176.39466239962286,217.55341695953487,2010
Percy Harvin,MIN,WR,22,14,13,0.0,0.0,0.0,0.0,0.0,18.0,107.0,5.94,1.0,109.0,71.0,868.0,12.23,5.0,1.0,1.0,7,1.0,0.0,140.0,210.5,23.518989288293348,0.0,0.0,0.0,0.0,0.0,19.242809417694556,114.38781153851764,6.350127107839204,1.0690449676496976,116.52590147381703,75.90219270312852,927.9310319199375,13.074419954355802,5.3452248382484875,1.0690449676496976,1.0690449676496976,7.483314773547883,1.0690449676496976,0.0,149.66629547095766,225.03396569026134,2010
Matt Ryan,ATL,QB,25,16,16,357.0,571.0,3705.0,28.0,9.0,46.0,122.0,2.65,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0,0.0,2.0,250.0,250.4,25.0,357.0,571.0,3705.0,28.0,9.0,46.0,122.0,2.65,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,2.0,250.0,250.4,2010
Mike Tolbert,SDG,RB,25,15,4,0.0,0.0,0.0,0.0,0.0,182.0,735.0,4.04,11.0,29.0,25.0,216.0,8.64,0.0,5.0,3.0,11,1.0,0.0,157.0,182.1,25.81988897471611,0.0,0.0,0.0,0.0,0.0,187.96879173593328,759.1047358566536,4.172494058314124,11.360751148875089,29.95107121067069,25.81988897471611,223.0838407415472,8.92335362966189,0.0,5.163977794943222,3.0983866769659336,11.360751148875089,1.0327955589886444,0.0,162.1489027612172,188.07207129183215,2010
Frank Gore,SFO,RB,27,11,11,0.0,0.0,0.0,0.0,0.0,203.0,853.0,4.2,3.0,72.0,46.0,452.0,9.83,2.0,4.0,2.0,5,0.0,0.0,157.0,202.5,32.56322521439847,0.0,0.0,0.0,0.0,0.0,244.82721179714406,1028.7567076993296,5.065390588906429,3.6181361349331636,86.83526723839593,55.47808740230851,545.1325109965966,11.855426068797666,2.412090756622109,4.824181513244218,2.412090756622109,6.030226891555272,0.0,0.0,189.34912439483557,244.22418910798854,2010
Matt Schaub,HOU,QB,29,16,16,365.0,574.0,4370.0,24.0,12.0,22.0,28.0,1.27,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,0,0.0,1.0,246.0,245.6,29.0,365.0,574.0,4370.0,24.0,12.0,22.0,28.0,1.27,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,1.0,246.0,245.6,2010
Rob Gronkowski,NWE,TE,21,16,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,42.0,546.0,13.0,10.0,1.0,1.0,10,0.0,0.0,113.0,154.6,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,42.0,546.0,13.0,10.0,1.0,1.0,10.0,0.0,0.0,113.0,154.6,2010
Fred Jackson,BUF,RB,29,16,13,0.0,0.0,0.0,0.0,0.0,222.0,927.0,4.18,5.0,54.0,31.0,215.0,6.94,2.0,5.0,2.0,7,0.0,0.0,152.0,183.2,29.0,0.0,0.0,0.0,0.0,0.0,222.0,927.0,4.18,5.0,54.0,31.0,215.0,6.94,2.0,5.0,2.0,7.0,0.0,0.0,152.0,183.2,2010
Braylon Edwards,NYJ,WR,27,16,15,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,101.0,53.0,904.0,17.06,7.0,1.0,1.0,7,1.0,0.0,133.0,185.8,27.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,101.0,53.0,904.0,17.06,7.0,1.0,1.0,7.0,1.0,0.0,133.0,185.8,2010
Kenny Britt,TEN,WR,22,12,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,42.0,775.0,18.45,9.0,1.0,1.0,9,1.0,0.0,132.0,173.5,25.403411844343534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.29313930168537,48.49742261192857,894.89291724392,21.304224933097192,10.392304845413264,1.1547005383792517,1.1547005383792517,10.392304845413264,1.1547005383792517,0.0,152.4204710660612,200.34054340880016,2010
Wes Welker,NWE,WR,29,15,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,86.0,848.0,9.86,7.0,1.0,0.0,7,0.0,0.0,128.0,213.8,29.95107121067069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.03385375560327,88.82041807302342,875.8106340223706,10.183364211628033,7.229568912920511,1.0327955589886444,0.0,7.229568912920511,0.0,0.0,132.19783155054648,220.8116905117722,2010
Danny Woodhead,2TM,WR,25,15,3,0.0,0.0,0.0,0.0,0.0,97.0,547.0,5.64,5.0,44.0,34.0,379.0,11.15,1.0,1.0,1.0,6,0.0,0.0,127.0,160.6,25.81988897471611,0.0,0.0,0.0,0.0,0.0,100.18116922189851,564.9391707667885,5.824966952695955,5.163977794943222,45.443004595500355,35.11504900561391,391.42951685669624,11.515670482723387,1.0327955589886444,1.0327955589886444,1.0327955589886444,6.196773353931867,0.0,0.0,131.16503599155786,165.8669667735763,2010
Kellen Winslow,TAM,TE,27,16,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,66.0,730.0,11.06,5.0,1.0,0.0,5,0.0,0.0,103.0,169.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,66.0,730.0,11.06,5.0,1.0,0.0,5.0,0.0,0.0,103.0,169.0,2010
Chris Cooley,WAS,TE,28,16,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,77.0,849.0,11.03,3.0,3.0,1.0,3,1.0,0.0,103.0,179.9,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,77.0,849.0,11.03,3.0,3.0,1.0,3.0,1.0,0.0,103.0,179.9,2010
