player,tm,fantpos,age,games_g,games_gs,passing_cmp,passing_att,passing_yds,passing_td,passing_int,rushing_att,rushing_yds,rushing_y/a,rushing_td,receiving_tgt,receiving_rec,receiving_yds,receiving_y/r,receiving_td,fumbles_fmb,fumbles_fl,scoring_td,scoring_2pm,scoring_2pp,fantasy_fantpt,fantasy_ppr,age_adj,passing_cmp_adj,passing_att_adj,passing_yds_adj,passing_td_adj,passing_int_adj,rushing_att_adj,rushing_yds_adj,rushing_y/a_adj,rushing_td_adj,receiving_tgt_adj,receiving_rec_adj,receiving_yds_adj,receiving_y/r_adj,receiving_td_adj,fumbles_fmb_adj,fumbles_fl_adj,scoring_td_adj,scoring_2pm_adj,scoring_2pp_adj,fantasy_fantpt_adj,fantasy_ppr_adj,year
Curtis Samuel,CAR,WR,24,15,5,0,0,0,0,0,41,200,4.88,2,97,77,851,11.05,3,1.0,0,5,0.0,0.0,135.0,212.1,24.78709341572747,0.0,0.0,0.0,0.0,0.0,42.344617918534425,206.5591117977289,5.040042327864585,2.065591117977289,100.18116922189851,79.52525804212563,878.9090206993365,11.412390926824521,3.0983866769659336,1.0327955589886444,0.0,5.163977794943222,0.0,0.0,139.427400463467,219.05593806149147,2020
Jonnu Smith,TEN,TE,25,15,14,0,0,0,0,0,2,4,2.0,1,65,41,448,10.93,8,0.0,0,9,0.0,0.0,99.0,140.2,25.81988897471611,0.0,0.0,0.0,0.0,0.0,2.065591117977289,4.131182235954578,2.065591117977289,1.0327955589886444,67.1317113342619,42.344617918534425,462.6924104269127,11.288455459745883,8.262364471909155,0.0,0.0,9.2951600308978,0.0,0.0,102.2467603398758,144.79793737020793,2020
Todd Gurley,ATL,RB,26,15,15,0,0,0,0,0,195,678,3.48,9,35,25,164,6.56,0,2.0,0,9,0.0,0.0,138.0,163.2,26.852684533704757,0.0,0.0,0.0,0.0,0.0,201.39513400278568,700.2353889943009,3.5941285452804825,9.2951600308978,36.14784456460256,25.81988897471611,169.3784716741377,6.7751388669655075,0.0,2.065591117977289,0.0,9.2951600308978,0.0,0.0,142.52578714043293,168.55223522694678,2020
Diontae Johnson,PIT,WR,24,15,13,0,0,0,0,0,3,15,5.0,0,144,88,923,10.49,7,2.0,1,7,0.0,0.0,134.0,221.8,24.78709341572747,0.0,0.0,0.0,0.0,0.0,3.0983866769659336,15.491933384829666,5.163977794943222,0.0,148.7225604943648,90.88600919100071,953.2703009465189,10.834025413790881,7.229568912920511,2.065591117977289,1.0327955589886444,7.229568912920511,0.0,0.0,138.39460490447837,229.07405498368135,2020
Jimmy Graham,CHI,TE,34,16,15,0,0,0,0,0,0,0,0.0,0,76,50,456,9.12,8,1.0,0,8,0.0,0.0,94.0,143.6,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,50.0,456.0,9.12,8.0,1.0,0.0,8.0,0.0,0.0,94.0,143.6,2020
Robby Anderson,CAR,WR,27,16,16,0,0,0,0,0,4,15,3.75,0,136,95,1096,11.54,3,1.0,1,3,1.0,0.0,129.0,224.1,27.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0,3.75,0.0,136.0,95.0,1096.0,11.54,3.0,1.0,1.0,3.0,1.0,0.0,129.0,224.1,2020
Hayden Hurst,ATL,TE,27,16,9,0,0,0,0,0,0,0,0.0,0,88,56,571,10.2,6,0.0,0,6,0.0,0.0,93.0,149.1,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,56.0,571.0,10.2,6.0,0.0,0.0,6.0,0.0,0.0,93.0,149.1,2020
Tee Higgins,CIN,WR,21,16,14,0,0,0,0,0,5,28,5.6,0,108,67,908,13.55,6,1.0,1,6,0.0,0.0,128.0,194.6,21.0,0.0,0.0,0.0,0.0,0.0,5.0,28.0,5.6,0.0,108.0,67.0,908.0,13.55,6.0,1.0,1.0,6.0,0.0,0.0,128.0,194.6,2020
Corey Davis,TEN,WR,25,14,12,0,0,0,0,0,0,0,0.0,0,92,65,984,15.14,5,1.0,1,5,0.0,0.0,126.0,191.4,26.726124191242437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.35213702377217,69.48792289723035,1051.9402481673023,16.18534081021642,5.3452248382484875,1.0690449676496976,1.0690449676496976,5.3452248382484875,0.0,0.0,134.6996659238619,204.61520680815212,2020
Matt Ryan,ATL,QB,35,16,16,407,626,4581,26,11,29,92,3.17,2,0,0,0,0.0,0,6.0,3,2,0.0,1.0,282.0,282.4,35.0,407.0,626.0,4581.0,26.0,11.0,29.0,92.0,3.17,2.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,2.0,0.0,1.0,282.0,282.4,2020
Chris Godwin,TAM,WR,24,12,12,0,0,0,0,0,0,0,0.0,0,84,65,840,12.92,7,1.0,0,7,0.0,0.0,126.0,191.0,27.71281292110204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.99484522385714,75.05553499465135,969.9484522385713,14.91873095585993,8.082903768654761,1.1547005383792517,0.0,8.082903768654761,0.0,0.0,145.4922678357857,220.54780283043706,2020
Nyheim Hines,IND,RB,24,16,2,0,0,0,0,0,89,380,4.27,3,76,63,482,7.65,4,0.0,0,7,1.0,0.0,130.0,193.2,24.0,0.0,0.0,0.0,0.0,0.0,89.0,380.0,4.27,3.0,76.0,63.0,482.0,7.65,4.0,0.0,0.0,7.0,1.0,0.0,130.0,193.2,2020
Derek Carr,LVR,QB,29,16,16,348,517,4103,27,9,39,140,3.59,3,0,0,0,0.0,0,11.0,8,3,0.0,1.0,272.0,272.1,29.0,348.0,517.0,4103.0,27.0,9.0,39.0,140.0,3.59,3.0,0.0,0.0,0.0,0.0,0.0,11.0,8.0,3.0,0.0,1.0,272.0,272.1,2020
Ben Roethlisberger,PIT,QB,38,15,15,399,608,3803,33,10,25,11,0.44,0,0,0,0,0.0,0,5.0,1,0,0.0,2.0,267.0,267.2,39.24623124156849,412.0854280364691,627.9396998650958,3927.721510833815,34.082253446625266,10.327955589886445,25.81988897471611,11.360751148875089,0.4544300459550036,0.0,0.0,0.0,0.0,0.0,0.0,5.163977794943222,1.0327955589886444,0.0,0.0,2.065591117977289,275.7564142499681,275.96297336176576,2020
Matthew Stafford,DET,QB,32,16,16,339,528,4084,26,10,29,112,3.86,0,1,0,0,0.0,0,2.0,1,0,0.0,2.0,261.0,260.6,32.0,339.0,528.0,4084.0,26.0,10.0,29.0,112.0,3.86,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,261.0,260.6,2020
Cam Newton,NWE,QB,31,15,15,242,368,2657,8,10,137,592,4.32,12,2,2,35,17.5,1,6.0,1,13,0.0,1.0,259.0,261.0,32.01666232864798,249.93652527525197,380.06876570782117,2744.1378002328283,8.262364471909155,10.327955589886445,141.4929915814443,611.4149709212775,4.461676814830945,12.393546707863734,2.065591117977289,2.065591117977289,36.14784456460256,18.07392228230128,1.0327955589886444,6.196773353931867,1.0327955589886444,13.426342266852378,0.0,1.0327955589886444,267.4940497780589,269.5596408960362,2020
Baker Mayfield,CLE,QB,25,16,16,305,486,3563,26,8,54,165,3.06,1,1,1,6,6.0,0,8.0,4,1,0.0,1.0,248.0,248.6,25.0,305.0,486.0,3563.0,26.0,8.0,54.0,165.0,3.06,1.0,1.0,1.0,6.0,6.0,0.0,8.0,4.0,1.0,0.0,1.0,248.0,248.6,2020
Teddy Bridgewater,CAR,QB,28,15,15,340,492,3733,15,11,53,279,5.26,5,0,0,0,0.0,0,6.0,3,5,0.0,1.0,241.0,241.2,28.918275651682045,351.1504900561391,508.1354150224131,3855.42582170461,15.491933384829666,11.360751148875089,54.73816462639816,288.1499609578318,5.4325046402802695,5.163977794943222,0.0,0.0,0.0,0.0,0.0,6.196773353931867,3.0983866769659336,5.163977794943222,0.0,1.0327955589886444,248.9037297162633,249.11028882806104,2020
Jared Goff,LAR,QB,26,15,15,370,552,3952,20,13,51,99,1.94,4,0,0,0,0.0,0,7.0,4,4,0.0,1.0,240.0,240.0,26.852684533704757,382.1343568257985,570.1031485617317,4081.608049123123,20.65591117977289,13.426342266852378,52.67257350842087,102.2467603398758,2.00362338443797,4.131182235954578,0.0,0.0,0.0,0.0,0.0,7.229568912920511,4.131182235954578,4.131182235954578,0.0,1.0327955589886444,247.87093415727466,247.87093415727466,2020
Philip Rivers,IND,QB,39,16,16,369,543,4169,24,11,18,-8,-0.44,0,0,0,0,0.0,0,2.0,1,0,0.0,1.0,240.0,240.0,39.0,369.0,543.0,4169.0,24.0,11.0,18.0,-8.0,-0.44,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,240.0,240.0,2020
Drew Brees,NOR,QB,41,12,12,275,390,2942,24,6,18,-2,-0.11,2,0,0,0,0.0,0,6.0,2,2,0.0,0.0,209.0,209.5,47.34272207354932,317.5426480542942,450.33320996790815,3397.128983911758,27.71281292110204,6.92820323027551,20.784609690826528,-2.3094010767585034,-0.1270170592217177,2.3094010767585034,0.0,0.0,0.0,0.0,0.0,6.92820323027551,2.3094010767585034,2.3094010767585034,0.0,0.0,241.3324125212636,241.90976279045321,2020
Carson Wentz,PHI,QB,28,12,12,251,437,2620,16,15,52,276,5.31,5,0,0,0,0.0,0,10.0,4,5,0.0,5.0,198.0,198.4,32.331615074619044,289.82983513319215,504.60413527173296,3025.315410553639,18.475208614068027,17.320508075688775,60.04442799572108,318.69734859267345,6.131459858793826,5.773502691896258,0.0,0.0,0.0,0.0,0.0,11.547005383792516,4.618802153517007,5.773502691896258,0.0,5.773502691896258,228.6307065990918,229.09258681444354,2020
Drew Lock,DEN,QB,24,13,13,254,443,2933,16,15,44,160,3.64,3,0,0,0,0.0,0,8.0,3,3,0.0,1.0,181.0,181.3,26.625609418811,281.7876996824164,491.46437385555305,3253.8713510571943,17.750406279207333,16.641005886756876,48.81361726782016,177.50406279207334,4.038217428519668,3.328201177351375,0.0,0.0,0.0,0.0,0.0,8.875203139603666,3.328201177351375,3.328201177351375,0.0,1.1094003924504583,200.80147103353295,201.13429115126812,2020
Daniel Jones,NYG,QB,23,14,14,280,448,2943,11,10,65,423,6.51,1,0,0,0,0.0,0,10.0,6,1,0.0,1.0,180.0,180.0,24.588034255943043,299.3325909419153,478.9321455070645,3146.19933979306,11.759494644146674,10.690449676496975,69.48792289723035,452.20602131582206,6.95948273939953,1.0690449676496976,0.0,0.0,0.0,0.0,0.0,10.690449676496975,6.4142698058981855,1.0690449676496976,0.0,1.0690449676496976,192.42809417694556,192.42809417694556,2020
Joe Burrow,CIN,QB,24,10,10,264,404,2688,13,5,37,142,3.84,3,0,0,0,0.0,0,9.0,4,3,0.0,0.0,174.0,173.7,30.35786553761644,333.93652091378084,511.0240698832101,3400.0809402130412,16.443843832875572,6.324555320336758,46.80170937049201,179.61737109756393,4.8572584860186305,3.794733192202055,0.0,0.0,0.0,0.0,0.0,11.384199576606164,5.059644256269407,3.794733192202055,0.0,0.0,220.0945251477192,219.71505182849896,2020
Gardner Minshew II,JAX,QB,24,9,8,216,327,2259,16,5,29,153,5.28,1,1,1,0,0.0,0,5.0,4,1,0.0,1.0,160.0,160.7,32.0,288.0,436.0,3012.0,21.333333333333332,6.666666666666667,38.666666666666664,204.0,7.04,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.0,0.0,0.0,6.666666666666667,5.333333333333333,1.3333333333333333,0.0,1.3333333333333333,213.33333333333334,214.26666666666665,2020
Mitchell Trubisky,CHI,QB,26,10,9,199,297,2055,16,8,33,195,5.91,1,0,0,0,0.0,0,6.0,2,1,0.0,1.0,154.0,153.7,32.887687665751145,251.717301749403,375.67858602800345,2599.3922366584075,20.23857702507763,10.119288512538814,41.742065114222605,246.65765749313357,7.475624388638049,1.2649110640673518,0.0,0.0,0.0,0.0,0.0,7.58946638440411,2.5298221281347035,1.2649110640673518,0.0,1.2649110640673518,194.79630386637214,194.41683054715193,2020
Ryan Fitzpatrick,MIA,QB,38,9,7,183,267,2091,13,8,30,151,5.03,2,1,1,0,0.0,0,2.0,0,2,1.0,2.0,153.0,153.7,50.666666666666664,244.0,356.0,2788.0,17.333333333333332,10.666666666666666,40.0,201.33333333333334,6.706666666666667,2.6666666666666665,1.3333333333333333,1.3333333333333333,0.0,0.0,0.0,2.6666666666666665,0.0,2.6666666666666665,1.3333333333333333,2.6666666666666665,204.0,204.9333333333333,2020
Taysom Hill,NOR,QB,30,16,8,88,121,928,4,2,87,457,5.25,8,12,8,98,12.25,1,10.0,5,9,0.0,0.0,149.0,156.6,30.0,88.0,121.0,928.0,4.0,2.0,87.0,457.0,5.25,8.0,12.0,8.0,98.0,12.25,1.0,10.0,5.0,9.0,0.0,0.0,149.0,156.6,2020
Andy Dalton,DAL,QB,33,11,9,216,333,2170,14,8,28,114,4.07,0,1,1,-3,-3.0,0,2.0,1,0,0.0,0.0,136.0,136.9,39.7994974842648,260.5058017151878,401.61311097758113,2617.118470934988,16.884635296354762,9.648363026488436,33.769270592709525,137.48917312746022,4.908604689725992,0.0,1.2060453783110545,1.2060453783110545,-3.6181361349331636,-3.6181361349331636,0.0,2.412090756622109,1.2060453783110545,0.0,0.0,0.0,164.0221714503034,165.10761229078338,2020
Dak Prescott,DAL,QB,27,5,5,151,222,1856,9,4,18,93,5.17,3,1,1,11,11.0,1,3.0,3,4,1.0,1.0,135.0,135.6,48.299068313995456,270.1170116819746,397.12567280396263,3320.1137329916874,16.099689437998485,7.155417527999327,32.19937887599697,166.36345752598436,9.24837715493913,5.366563145999495,1.7888543819998317,1.7888543819998317,19.677398201998148,19.677398201998148,1.7888543819998317,5.366563145999495,5.366563145999495,7.155417527999327,1.7888543819998317,1.7888543819998317,241.49534156997728,242.56865419917716,2020
Tua Tagovailoa,MIA,QB,22,10,9,186,290,1814,11,5,36,109,3.03,3,0,0,0,0.0,0,1.0,1,3,0.0,1.0,135.0,135.5,27.828043409481737,235.2734579165274,366.82420857953196,2294.548670218176,13.914021704740868,6.324555320336758,45.53679830642466,137.87530598334132,3.832680524124075,3.794733192202055,0.0,0.0,0.0,0.0,0.0,1.2649110640673518,1.2649110640673518,3.794733192202055,0.0,1.2649110640673518,170.76299364909246,171.39544918112614,2020
Sam Darnold,NYJ,QB,23,12,12,217,364,2208,9,11,37,217,5.86,2,0,0,0,0.0,0,4.0,2,2,0.0,1.0,134.0,134.0,26.558112382722786,250.57001682829758,420.3109959700476,2549.5787887413876,10.392304845413264,12.701705922171767,42.72391992003231,250.57001682829758,6.766545154902415,2.3094010767585034,0.0,0.0,0.0,0.0,0.0,4.618802153517007,2.3094010767585034,2.3094010767585034,0.0,1.1547005383792517,154.72987214281972,154.72987214281972,2020
James Conner,PIT,RB,25,13,11,0,0,0,0,0,169,721,4.27,6,43,35,215,6.14,0,2.0,0,6,0.0,0.0,130.0,164.6,27.735009811261456,0.0,0.0,0.0,0.0,0.0,187.48866632412745,799.8776829567804,4.737139675763457,6.65640235470275,47.70421687536971,38.82901373576604,238.52108437684853,6.811718409645813,0.0,2.2188007849009166,0.0,6.65640235470275,0.0,0.0,144.22205101855957,182.60730459734543,2020
Jeff Wilson,SFO,RB,25,12,3,0,0,0,0,0,126,600,4.76,7,28,13,133,10.23,3,2.0,2,10,0.0,0.0,129.0,142.3,28.86751345948129,0.0,0.0,0.0,0.0,0.0,145.4922678357857,692.820323027551,5.496374562685237,8.082903768654761,32.331615074619044,15.01110699893027,153.57517160444047,11.812586507619745,3.464101615137755,2.3094010767585034,2.3094010767585034,11.547005383792516,0.0,0.0,148.95636945092346,164.3138866113675,2020
Cole Beasley,BUF,WR,31,15,10,1,1,20,1,0,0,0,0.0,0,107,82,967,11.79,4,0.0,0,4,0.0,0.0,126.0,207.5,32.01666232864798,1.0327955589886444,1.0327955589886444,20.65591117977289,1.0327955589886444,0.0,0.0,0.0,0.0,0.0,110.50912481178496,84.68923583706885,998.7133055420192,12.176659640476117,4.131182235954578,0.0,0.0,4.131182235954578,0.0,0.0,130.1322404325692,214.30507849014373,2020
Brandon Aiyuk,SFO,WR,22,12,11,0,0,0,0,0,6,77,12.83,2,96,60,748,12.47,5,0.0,0,7,0.0,0.0,125.0,184.5,25.403411844343534,0.0,0.0,0.0,0.0,0.0,6.92820323027551,88.91194145520237,14.814807907405799,2.3094010767585034,110.85125168440815,69.2820323027551,863.7160027076802,14.399115713589268,5.773502691896258,0.0,0.0,8.082903768654761,0.0,0.0,144.33756729740645,213.0422493309719,2020
Marquise Brown,BAL,WR,23,16,14,0,0,0,0,0,1,1,1.0,0,100,58,769,13.26,8,0.0,0,8,0.0,0.0,125.0,183.0,23.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,100.0,58.0,769.0,13.26,8.0,0.0,0.0,8.0,0.0,0.0,125.0,183.0,2020
Myles Gaskin,MIA,RB,23,10,7,0,0,0,0,0,142,584,4.11,3,47,41,388,9.46,2,2.0,2,5,0.0,0.0,123.0,164.2,29.09295447354909,0.0,0.0,0.0,0.0,0.0,179.61737109756393,738.7080614153334,5.198784473316816,3.794733192202055,59.450820011165526,51.86135362676142,490.78549285813244,11.966058666077148,2.5298221281347035,2.5298221281347035,2.5298221281347035,6.324555320336758,0.0,0.0,155.58406088028426,207.69839671985912,2020
Gus Edwards,BAL,RB,25,16,6,0,0,0,0,0,144,723,5.02,6,13,9,129,14.33,0,1.0,1,6,0.0,0.0,119.0,128.2,25.0,0.0,0.0,0.0,0.0,0.0,144.0,723.0,5.02,6.0,13.0,9.0,129.0,14.33,0.0,1.0,1.0,6.0,0.0,0.0,119.0,128.2,2020
Cooper Kupp,LAR,WR,27,15,12,0,0,0,0,0,4,33,8.25,0,124,92,974,10.59,3,1.0,1,3,0.0,0.0,117.0,208.7,27.8854800926934,0.0,0.0,0.0,0.0,0.0,4.131182235954578,34.082253446625266,8.520563361656317,0.0,128.06664931459193,95.01719142695529,1005.9428744549397,10.937304969689745,3.0983866769659336,1.0327955589886444,1.0327955589886444,3.0983866769659336,0.0,0.0,120.8370804016714,215.54443316093008,2020
Wayne Gallman,NYG,RB,26,15,10,0,0,0,0,0,147,682,4.64,6,27,21,114,5.43,0,1.0,0,6,0.0,0.0,116.0,136.6,26.852684533704757,0.0,0.0,0.0,0.0,0.0,151.82094717133074,704.3665712302555,4.79217139370731,6.196773353931867,27.8854800926934,21.688706738761535,117.73869372470547,5.60807988530834,0.0,1.0327955589886444,0.0,6.196773353931867,0.0,0.0,119.80428484268276,141.07987335784884,2020
Jarvis Landry,CLE,WR,28,15,14,4,4,74,1,0,4,10,2.5,1,101,72,840,11.67,3,2.0,0,4,0.0,0.0,116.0,188.0,28.918275651682045,4.131182235954578,4.131182235954578,76.42687136515968,1.0327955589886444,0.0,4.131182235954578,10.327955589886445,2.581988897471611,1.0327955589886444,104.3123514578531,74.3612802471824,867.5482695504613,12.05272417339748,3.0983866769659336,2.065591117977289,0.0,4.131182235954578,0.0,0.0,119.80428484268276,194.16556508986517,2020
Nick Mullens,SFO,QB,25,10,8,211,326,2437,12,12,9,8,0.89,0,0,0,0,0.0,0,6.0,4,0,0.0,1.0,116.0,116.3,31.622776601683793,266.8962345182112,412.3610068859566,3082.588263132136,15.17893276880822,15.17893276880822,11.384199576606164,10.119288512538814,1.125770847019943,0.0,0.0,0.0,0.0,0.0,0.0,7.58946638440411,5.059644256269407,0.0,0.0,1.2649110640673518,146.7296834318128,147.109156751033,2020
Chase Edmonds,ARI,RB,24,16,2,0,0,0,0,0,97,448,4.62,1,67,53,402,7.58,4,2.0,0,5,0.0,0.0,115.0,168.0,24.0,0.0,0.0,0.0,0.0,0.0,97.0,448.0,4.62,1.0,67.0,53.0,402.0,7.58,4.0,2.0,0.0,5.0,0.0,0.0,115.0,168.0,2020
Tyler Boyd,CIN,WR,26,15,8,1,2,16,0,0,5,49,9.8,0,110,79,841,10.65,4,1.0,0,4,0.0,0.0,114.0,192.6,26.852684533704757,1.0327955589886444,2.065591117977289,16.52472894381831,0.0,0.0,5.163977794943222,50.60698239044358,10.121396478088716,0.0,113.60751148875089,81.59084916010292,868.58106510945,10.999272703229064,4.131182235954578,1.0327955589886444,0.0,4.131182235954578,0.0,0.0,117.73869372470547,198.91642466121291,2020
Michael Gallup,DAL,WR,24,16,15,0,0,0,0,0,0,0,0.0,0,105,59,843,14.29,5,0.0,0,5,0.0,0.0,114.0,173.3,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,59.0,843.0,14.29,5.0,0.0,0.0,5.0,0.0,0.0,114.0,173.3,2020
Darrell Henderson,LAR,RB,23,15,11,0,0,0,0,0,138,624,4.52,5,24,16,159,9.94,1,0.0,0,6,0.0,0.0,114.0,130.3,23.754297856738823,0.0,0.0,0.0,0.0,0.0,142.52578714043293,644.4644288089141,4.668235926628673,5.163977794943222,24.78709341572747,16.52472894381831,164.21449387919446,10.265987856347126,1.0327955589886444,0.0,0.0,6.196773353931867,0.0,0.0,117.73869372470547,134.57326133622038,2020
Jamison Crowder,NYJ,WR,27,12,7,1,1,43,1,0,1,14,14.0,0,89,59,699,11.85,6,0.0,0,6,0.0,0.0,113.0,172.0,31.176914536239792,1.1547005383792517,1.1547005383792517,49.652123150307816,1.1547005383792517,0.0,1.1547005383792517,16.165807537309522,16.165807537309522,0.0,102.7683479157534,68.12733176437584,807.1356763270969,13.68320137979413,6.92820323027551,0.0,0.0,6.92820323027551,0.0,0.0,130.48116083685542,198.60849260123126,2020
Latavius Murray,NOR,RB,30,15,7,0,0,0,0,0,146,656,4.49,4,26,23,176,7.65,1,1.0,0,5,0.0,0.0,113.0,136.2,30.983866769659333,0.0,0.0,0.0,0.0,0.0,150.7881516123421,677.5138866965508,4.637252059859014,4.131182235954578,26.852684533704757,23.754297856738823,181.77201838200142,7.90088602626313,1.0327955589886444,1.0327955589886444,0.0,5.163977794943222,0.0,0.0,116.70589816571683,140.66675513425338,2020
Adrian Peterson,DET,RB,35,16,10,0,0,0,0,0,156,604,3.87,7,18,12,101,8.42,0,0.0,0,7,0.0,0.0,113.0,124.5,35.0,0.0,0.0,0.0,0.0,0.0,156.0,604.0,3.87,7.0,18.0,12.0,101.0,8.42,0.0,0.0,0.0,7.0,0.0,0.0,113.0,124.5,2020
Giovani Bernard,CIN,RB,29,16,10,0,0,0,0,0,124,416,3.35,3,59,47,355,7.55,3,1.0,1,6,0.0,0.0,111.0,158.1,29.0,0.0,0.0,0.0,0.0,0.0,124.0,416.0,3.35,3.0,59.0,47.0,355.0,7.55,3.0,1.0,1.0,6.0,0.0,0.0,111.0,158.1,2020
Austin Ekeler,LAC,RB,25,10,10,0,0,0,0,0,116,530,4.57,1,65,54,403,7.46,2,1.0,0,3,0.0,0.0,111.0,165.3,31.622776601683793,0.0,0.0,0.0,0.0,0.0,146.7296834318128,670.4028639556964,5.780643562787797,1.2649110640673518,82.21921916437786,68.30519745963699,509.7591588191427,9.436236537942444,2.5298221281347035,1.2649110640673518,0.0,3.794733192202055,0.0,0.0,140.40512811147605,209.08979889033324,2020
J.D. McKissic,WAS,RB,27,16,7,0,0,0,0,0,85,365,4.29,1,110,80,589,7.36,2,3.0,1,3,0.0,0.0,111.0,191.4,27.0,0.0,0.0,0.0,0.0,0.0,85.0,365.0,4.29,1.0,110.0,80.0,589.0,7.36,2.0,3.0,1.0,3.0,0.0,0.0,111.0,191.4,2020
Tim Patrick,DEN,WR,27,15,15,0,0,0,0,0,0,0,0.0,0,79,51,742,14.55,6,0.0,0,6,0.0,0.0,110.0,161.2,27.8854800926934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.59084916010292,52.67257350842087,766.3343047695741,15.027175383284778,6.196773353931867,0.0,0.0,6.196773353931867,0.0,0.0,113.60751148875089,166.48664410896947,2020
Russell Gage,ATL,WR,24,16,8,1,2,39,1,0,2,9,4.5,0,109,72,786,10.92,4,0.0,0,4,0.0,0.0,109.0,181.1,24.0,1.0,2.0,39.0,1.0,0.0,2.0,9.0,4.5,0.0,109.0,72.0,786.0,10.92,4.0,0.0,0.0,4.0,0.0,0.0,109.0,181.1,2020
T.Y. Hilton,IND,WR,31,15,15,0,0,0,0,0,0,0,0.0,0,93,56,762,13.61,5,0.0,0,5,1.0,0.0,108.0,164.2,32.01666232864798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.04998698594393,57.83655130336409,786.9902159493471,14.056347557835451,5.163977794943222,0.0,0.0,5.163977794943222,1.0327955589886444,0.0,111.5419203707736,169.5850307859354,2020
Jalen Hurts,PHI,QB,22,15,4,77,148,1061,6,4,63,354,5.62,3,1,1,3,3.0,0,9.0,2,3,0.0,0.0,108.0,109.1,22.721502297750177,79.52525804212563,152.85374273031937,1095.7960880869518,6.196773353931867,4.131182235954578,65.0661202162846,365.60962788198015,5.804311041516182,3.0983866769659336,1.0327955589886444,1.0327955589886444,3.0983866769659336,3.0983866769659336,0.0,9.2951600308978,2.065591117977289,3.0983866769659336,0.0,0.0,111.5419203707736,112.6779954856611,2020
Jerry Jeudy,DEN,WR,21,16,14,0,0,0,0,0,0,0,0.0,0,113,52,856,16.46,3,2.0,0,3,1.0,0.0,106.0,157.6,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,52.0,856.0,16.46,3.0,2.0,0.0,3.0,1.0,0.0,106.0,157.6,2020
Devin Singletary,BUF,RB,23,16,16,0,0,0,0,0,156,687,4.4,2,50,38,269,7.08,0,1.0,1,2,0.0,0.0,106.0,143.6,23.0,0.0,0.0,0.0,0.0,0.0,156.0,687.0,4.4,2.0,50.0,38.0,269.0,7.08,0.0,1.0,1.0,2.0,0.0,0.0,106.0,143.6,2020
Mike Williams,LAC,WR,26,15,11,0,0,0,0,0,1,1,1.0,0,85,48,756,15.75,5,0.0,0,5,0.0,0.0,106.0,153.7,26.852684533704757,0.0,0.0,0.0,0.0,0.0,1.0327955589886444,1.0327955589886444,1.0327955589886444,0.0,87.78762251403478,49.57418683145494,780.7934425954152,16.26653005407115,5.163977794943222,0.0,0.0,5.163977794943222,0.0,0.0,109.47632925279632,158.74067741655463,2020
Nick Foles,CHI,QB,31,9,7,202,312,1852,10,8,16,1,0.06,1,0,0,0,0.0,0,2.0,0,1,0.0,0.0,104.0,104.2,41.333333333333336,269.3333333333333,416.0,2469.3333333333335,13.333333333333334,10.666666666666666,21.333333333333332,1.3333333333333333,0.08,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,0.0,1.3333333333333333,0.0,0.0,138.66666666666666,138.93333333333334,2020
Emmanuel Sanders,NOR,WR,33,14,5,0,0,0,0,0,1,12,12.0,0,82,61,726,11.9,5,1.0,0,5,0.0,0.0,104.0,164.8,35.27848393244002,0.0,0.0,0.0,0.0,0.0,1.0690449676496976,12.828539611796371,12.828539611796371,0.0,87.6616873472752,65.21174302663155,776.1266465136804,12.7216351150314,5.3452248382484875,1.0690449676496976,0.0,5.3452248382484875,0.0,0.0,111.18067663556855,176.17861066867016,2020
Marquez Valdes-Scantling,GNB,WR,26,16,12,0,0,0,0,0,4,13,3.25,0,63,33,690,20.91,6,1.0,1,6,0.0,0.0,104.0,137.3,26.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,3.25,0.0,63.0,33.0,690.0,20.91,6.0,1.0,1.0,6.0,0.0,0.0,104.0,137.3,2020
DeVante Parker,MIA,WR,27,14,11,0,0,0,0,0,0,0,0.0,0,103,63,793,12.59,4,1.0,0,4,0.0,0.0,103.0,166.3,28.864214126541835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.11163166791884,67.34983296193094,847.7526593462102,13.459276142709692,4.27617987059879,1.0690449676496976,0.0,4.27617987059879,0.0,0.0,110.11163166791884,177.78217812014472,2020
